,r,fc
0,0.0000,0.37239999999999995
0,0.0030,0.48160000000000003
0,0.0060,0.3500000000000001
0,0.0090,0.38410000000000005
0,0.0120,0.3918000000000001
0,0.0150,0.43
0,0.0180,0.3731999999999999
0,0.0210,0.45440000000000014
0,0.0240,0.36309999999999987
0,0.0270,0.36999999999999994
0,0.0300,0.331
0,0.0330,0.4311
0,0.0360,0.396
0,0.0390,0.38120000000000004
0,0.0420,0.3611999999999999
0,0.0450,0.38250000000000006
0,0.0480,0.36199999999999993
0,0.0510,0.36999999999999994
0,0.0540,0.4200000000000001
0,0.0570,0.38120000000000004
0,0.0600,0.37129999999999996
0,0.0630,0.3525000000000001
0,0.0660,0.28000000000000014
0,0.0690,0.4099999999999999
0,0.0720,0.28000000000000014
0,0.0750,0.37139999999999995
0,0.0780,0.3329000000000001
0,0.0810,0.33
0,0.0840,0.3
0,0.0870,0.22
0,0.0900,0.3815
0,0.0930,0.4315
0,0.0960,0.3733000000000001
0,0.0990,0.26
0,0.1020,0.3115
0,0.1050,0.2916
0,0.1080,0.2616
0,0.1110,0.4200000000000001
0,0.1140,0.35999999999999993
0,0.1170,0.30179999999999996
0,0.1200,0.3748
0,0.1230,0.3317
0,0.1260,0.39000000000000007
0,0.1290,0.35999999999999993
0,0.1320,0.3400000000000001
0,0.1350,0.34210000000000007
0,0.1380,0.3817000000000001
0,0.1410,0.3999999999999999
0,0.1440,0.2801000000000001
0,0.1470,0.15
0,0.1500,0.23000000000000004
0,0.1530,0.38370000000000004
0,0.1560,0.38000000000000006
0,0.1590,0.2702
0,0.1620,0.2802000000000001
0,0.1650,0.3400000000000001
0,0.1680,0.31029999999999996
0,0.1710,0.35999999999999993
0,0.1740,0.3306
0,0.1770,0.21000000000000005
0,0.1800,0.30069999999999997
0,0.1830,0.21000000000000005
0,0.1860,0.2704
0,0.1890,0.251
0,0.1920,0.21000000000000005
0,0.1950,0.19999999999999996
0,0.1980,0.19060000000000002
0,0.2010,0.21050000000000005
0,0.2040,0.22
0,0.2070,0.2612
0,0.2100,0.29269999999999996
0,0.2130,0.2612
0,0.2160,0.29
0,0.2190,0.32469999999999993
0,0.2220,0.28070000000000017
0,0.2250,0.22
0,0.2280,0.17999999999999997
0,0.2310,0.23000000000000004
0,0.2340,0.25
0,0.2370,0.39150000000000007
0,0.2400,0.2509
0,0.2430,0.2609
0,0.2460,0.35090000000000005
0,0.2490,0.17999999999999997
0,0.2520,0.22180000000000002
0,0.2550,0.2309
0,0.2580,0.24
0,0.2610,0.22
0,0.2640,0.17999999999999997
0,0.2670,0.17999999999999997
0,0.2700,0.24
0,0.2730,0.20099999999999998
0,0.2760,0.17999999999999997
0,0.2790,0.15
0,0.2820,0.2011
0,0.2850,0.09999999999999998
0,0.2880,0.15
0,0.2910,0.26
0,0.2940,0.17000000000000004
0,0.2970,0.2611
