,r,fc
0,0.000,0.7195959595959595
0,0.001,0.0
0,0.002,0.52989898989899
0,0.003,0.5995959595959596
0,0.004,0.5396969696969697
0,0.005,1.0
0,0.006,0.6505050505050507
0,0.007,0.6497979797979799
0,0.008,0.3296969696969697
0,0.009,0.7393939393939397
0,0.010,0.7593939393939395
0,0.011,0.12989898989898996
0,0.012,0.19999999999999998
0,0.013,0.17050505050505052
0,0.014,0.55989898989899
0,0.015,0.0
0,0.016,0.0
0,0.017,0.4601010101010101
0,0.018,0.14000000000000007
0,0.019,0.0
0,0.020,0.14999999999999997
0,0.021,0.0
0,0.022,0.0
0,0.023,0.0
0,0.024,0.0
0,0.025,0.0
0,0.026,0.0
0,0.027,0.0
0,0.028,0.0
0,0.029,0.0
