,r,fc
0,0.000,0.8409090909090906
0,0.001,0.6105050505050504
0,0.002,0.6104040404040405
0,0.003,0.7095959595959594
0,0.004,0.6004040404040405
0,0.005,0.6291919191919192
0,0.006,0.63
0,0.007,0.4196969696969696
0,0.008,0.5294949494949497
0,0.009,0.5806060606060607
0,0.010,0.6694949494949495
0,0.011,0.36999999999999994
0,0.012,0.41979797979797984
0,0.013,0.10969696969696971
0,0.014,0.27010101010101006
0,0.015,0.5303030303030303
0,0.016,0.0
0,0.017,0.7303030303030302
0,0.018,0.5099999999999999
0,0.019,0.0
0,0.020,0.0
0,0.021,0.0
0,0.022,0.0
0,0.023,0.39010101010101006
0,0.024,0.32010101010101005
0,0.025,0.13
0,0.026,0.4696969696969697
0,0.027,0.13
0,0.028,0.3902020202020202
0,0.029,0.2898989898989899
