,r,fc
0,0.000,0.6801010101010102
0,0.001,0.6801010101010102
0,0.002,0.45989898989899
0,0.003,0.7705050505050502
0,0.004,0.6696969696969699
0,0.005,0.48979797979797984
0,0.006,0.5697979797979799
0,0.007,0.6703030303030304
0,0.008,0.7206060606060607
0,0.009,0.5998989898989899
0,0.010,0.0
0,0.011,0.7094949494949492
0,0.012,0.5505050505050506
0,0.013,0.3201010101010101
0,0.014,0.7492929292929292
0,0.015,0.0
0,0.016,0.2695959595959596
0,0.017,0.0
0,0.018,0.08999999999999998
0,0.019,0.0
0,0.020,0.0
0,0.021,0.2401010101010101
0,0.022,0.38000000000000006
0,0.023,0.0
0,0.024,0.0
0,0.025,0.2899999999999999
0,0.026,0.2298989898989899
0,0.027,0.0
0,0.028,0.0
0,0.029,0.0
