,r,fc
0,0.000,0.7701010101010101
0,0.001,0.8692929292929296
0,0.002,0.7693939393939391
0,0.003,0.6401010101010102
0,0.004,0.0
0,0.005,0.7699999999999999
0,0.006,0.0
0,0.007,0.8593939393939394
0,0.008,0.0
0,0.009,0.29989898989898983
0,0.010,0.5603030303030304
0,0.011,0.0
0,0.012,0.0
0,0.013,0.39
0,0.014,0.5796969696969696
0,0.015,0.0
0,0.016,0.0
0,0.017,0.0
0,0.018,0.0
0,0.019,0.0
0,0.020,0.009999999999999998
0,0.021,0.0
0,0.022,0.0
0,0.023,0.0
0,0.024,0.0
0,0.025,0.0
0,0.026,0.0
0,0.027,0.0
0,0.028,0.33020202020202016
0,0.029,0.0
