,r,fc
0,0.0000,0.9559000000000001
0,0.0050,0.9551000000000002
0,0.0100,0.9800000000000004
0,0.0150,0.9454999999999998
0,0.0200,0.9342
0,0.0250,0.9351999999999999
0,0.0300,0.8949000000000001
0,0.0350,0.9244000000000002
0,0.0400,0.9452999999999999
0,0.0450,0.97
0,0.0500,0.9247000000000001
0,0.0550,0.9363999999999997
0,0.0600,0.9248000000000002
0,0.0650,0.97
0,0.0700,0.873
0,0.0750,0.9449999999999998
0,0.0800,0.9249000000000003
0,0.0850,0.9542999999999999
0,0.0900,0.9349999999999998
0,0.0950,0.8946000000000001
0,0.1000,0.8728
0,0.1050,0.8842
0,0.1100,0.8918
0,0.1150,0.9248000000000002
0,0.1200,0.9349000000000001
0,0.1250,0.9253000000000001
0,0.1300,0.8647
0,0.1350,0.8941000000000002
0,0.1400,0.8737
0,0.1450,0.8860000000000001
0,0.1500,0.8153
0,0.1550,0.8665999999999999
0,0.1600,0.9068
0,0.1650,0.8628
0,0.1700,0.9244
0,0.1750,0.8895000000000001
0,0.1800,0.8850000000000001
0,0.1850,0.8839000000000001
0,0.1900,0.8549999999999999
0,0.1950,0.7800999999999999
0,0.2000,0.8347999999999998
0,0.2050,0.7575000000000002
0,0.2100,0.8242
0,0.2150,0.7955000000000001
0,0.2200,0.8733000000000001
0,0.2250,0.866
0,0.2300,0.8488999999999999
0,0.2350,0.834
0,0.2400,0.8438999999999999
0,0.2450,0.8799000000000001
0,0.2500,0.8355
0,0.2550,0.8443999999999999
0,0.2600,0.8358
0,0.2650,0.7605000000000001
0,0.2700,0.8536999999999999
0,0.2750,0.6920000000000001
0,0.2800,0.8547999999999998
0,0.2850,0.7972000000000001
0,0.2900,0.7510999999999999
0,0.2950,0.7707999999999999
0,0.3000,0.7947
0,0.3050,0.7463000000000001
0,0.3100,0.7549000000000002
0,0.3150,0.7834000000000002
0,0.3200,0.6850000000000002
0,0.3250,0.6557999999999999
0,0.3300,0.7702
0,0.3350,0.6874000000000002
0,0.3400,0.8275
0,0.3450,0.7214
0,0.3500,0.7392
0,0.3550,0.6766000000000001
0,0.3600,0.7404000000000001
0,0.3650,0.7395
0,0.3700,0.6846000000000001
0,0.3750,0.6800999999999999
0,0.3800,0.7670999999999999
0,0.3850,0.7525
0,0.3900,0.6480000000000001
0,0.3950,0.7114999999999999
0,0.4000,0.7895000000000002
0,0.4050,0.6718999999999999
0,0.4100,0.6938999999999999
0,0.4150,0.6886
0,0.4200,0.7526999999999998
0,0.4250,0.7916
0,0.4300,0.6829000000000001
0,0.4350,0.6595
0,0.4400,0.7672000000000001
0,0.4450,0.6792999999999999
0,0.4500,0.6234
0,0.4550,0.6305000000000001
0,0.4600,0.6451
0,0.4650,0.6815000000000001
0,0.4700,0.6479
0,0.4750,0.6758999999999997
0,0.4800,0.6759000000000001
0,0.4850,0.7696000000000001
0,0.4900,0.5912
0,0.4950,0.6146999999999999
