,fc,fl
272,0.25,0.09
273,0.25,0.09
274,0.25,0.09
275,0.25,0.09
276,0.25,0.09
277,0.25,0.09
278,0.25,0.09
279,0.25,0.09
280,0.25,0.09
281,0.24,0.09
282,0.24,0.09
283,0.24,0.09
284,0.24,0.09
285,0.24,0.09
286,0.24,0.09
287,0.24,0.08
288,0.24,0.08
289,0.24,0.08
290,0.24,0.08
291,0.24,0.08
292,0.24,0.08
293,0.24,0.08
294,0.24,0.08
295,0.23,0.08
296,0.23,0.08
297,0.23,0.08
298,0.23,0.08
299,0.23,0.08
300,0.23,0.08
301,0.23,0.08
302,0.23,0.09
303,0.23,0.08
304,0.23,0.08
305,0.23,0.08
306,0.23,0.08
307,0.23,0.08
308,0.23,0.08
309,0.23,0.08
310,0.24,0.08
311,0.24,0.08
312,0.24,0.08
313,0.24,0.08
314,0.23,0.08
315,0.24,0.07
316,0.24,0.07
317,0.24,0.07
318,0.24,0.07
319,0.24,0.07
320,0.24,0.07
321,0.24,0.07
322,0.24,0.07
323,0.24,0.07
324,0.24,0.07
325,0.24,0.07
326,0.24,0.07
327,0.24,0.07
328,0.24,0.07
329,0.24,0.07
330,0.24,0.07
331,0.24,0.07
332,0.24,0.07
333,0.24,0.07
334,0.24,0.07
335,0.24,0.07
336,0.24,0.07
337,0.25,0.06
338,0.25,0.05
339,0.25,0.05
340,0.25,0.05
341,0.25,0.05
342,0.25,0.05
343,0.25,0.05
344,0.25,0.05
345,0.25,0.05
346,0.25,0.05
347,0.25,0.05
348,0.25,0.05
349,0.25,0.05
350,0.25,0.05
351,0.25,0.05
352,0.25,0.05
353,0.24,0.06
354,0.24,0.06
355,0.24,0.06
356,0.24,0.06
357,0.24,0.06
358,0.24,0.06
359,0.24,0.06
360,0.24,0.06
361,0.25,0.06
362,0.25,0.06
363,0.24,0.06
364,0.24,0.06
365,0.24,0.06
366,0.24,0.06
367,0.24,0.06
368,0.24,0.06
369,0.24,0.06
370,0.24,0.06
371,0.24,0.06
372,0.24,0.06
373,0.24,0.06
374,0.24,0.07
375,0.24,0.07
376,0.24,0.07
377,0.24,0.07
378,0.24,0.07
379,0.24,0.07
380,0.24,0.07
381,0.24,0.07
382,0.24,0.07
383,0.24,0.07
384,0.24,0.06
385,0.24,0.06
386,0.24,0.06
387,0.24,0.07
388,0.24,0.07
389,0.24,0.07
390,0.24,0.07
391,0.24,0.07
392,0.24,0.07
393,0.24,0.07
394,0.25,0.07
395,0.25,0.07
396,0.25,0.07
397,0.25,0.07
398,0.25,0.07
399,0.25,0.07
400,0.25,0.07
401,0.25,0.07
402,0.25,0.07
403,0.25,0.07
404,0.25,0.07
405,0.25,0.08
406,0.25,0.08
407,0.25,0.08
408,0.25,0.08
409,0.25,0.08
410,0.25,0.08
411,0.25,0.08
412,0.25,0.08
413,0.25,0.08
414,0.25,0.08
415,0.25,0.08
416,0.25,0.08
417,0.25,0.08
418,0.25,0.08
419,0.24,0.08
420,0.24,0.08
421,0.24,0.08
422,0.24,0.08
423,0.24,0.08
424,0.24,0.08
425,0.24,0.08
426,0.23,0.08
427,0.22,0.08
428,0.21,0.08
429,0.21,0.08
430,0.21,0.08
431,0.21,0.08
432,0.21,0.08
433,0.21,0.08
434,0.21,0.08
435,0.21,0.08
436,0.21,0.08
437,0.21,0.08
438,0.21,0.08
439,0.21,0.08
440,0.21,0.08
441,0.21,0.08
442,0.21,0.08
443,0.21,0.07
444,0.21,0.07
445,0.21,0.07
446,0.21,0.07
447,0.21,0.07
448,0.2,0.07
449,0.2,0.07
450,0.2,0.07
451,0.2,0.07
452,0.2,0.07
453,0.2,0.07
454,0.2,0.07
455,0.2,0.07
456,0.2,0.07
457,0.2,0.07
458,0.2,0.07
459,0.2,0.07
460,0.2,0.07
461,0.2,0.07
462,0.2,0.07
463,0.2,0.07
464,0.2,0.07
465,0.2,0.07
466,0.2,0.07
467,0.19,0.07
468,0.19,0.07
469,0.19,0.07
470,0.18,0.07
471,0.18,0.08
472,0.18,0.08
473,0.18,0.08
474,0.18,0.08
475,0.18,0.08
476,0.18,0.08
477,0.18,0.08
478,0.18,0.08
479,0.18,0.08
480,0.18,0.08
481,0.18,0.08
482,0.18,0.08
483,0.18,0.08
484,0.18,0.08
485,0.18,0.08
486,0.17,0.08
487,0.17,0.08
488,0.17,0.08
489,0.18,0.08
490,0.18,0.08
491,0.18,0.08
492,0.19,0.08
493,0.19,0.08
494,0.19,0.08
495,0.19,0.08
496,0.19,0.08
497,0.19,0.08
498,0.19,0.08
499,0.18,0.08
500,0.18,0.08
501,0.18,0.08
502,0.18,0.08
503,0.18,0.08
504,0.18,0.08
505,0.18,0.08
506,0.18,0.08
507,0.18,0.08
508,0.17,0.08
509,0.16,0.08
510,0.16,0.08
511,0.16,0.08
512,0.16,0.08
513,0.16,0.08
514,0.16,0.08
515,0.16,0.08
516,0.16,0.09
517,0.16,0.09
518,0.16,0.09
519,0.16,0.09
520,0.16,0.09
521,0.16,0.09
522,0.16,0.09
523,0.15,0.09
524,0.15,0.09
525,0.15,0.09
526,0.15,0.09
527,0.15,0.09
528,0.15,0.09
529,0.15,0.09
530,0.15,0.09
531,0.15,0.09
532,0.14,0.09
533,0.14,0.09
534,0.14,0.09
535,0.14,0.09
536,0.14,0.09
537,0.14,0.09
538,0.14,0.09
539,0.14,0.09
540,0.14,0.09
541,0.14,0.09
542,0.14,0.09
543,0.14,0.09
544,0.14,0.09
545,0.14,0.09
546,0.14,0.09
547,0.14,0.09
548,0.14,0.09
549,0.14,0.09
550,0.14,0.09
551,0.13,0.09
552,0.13,0.09
553,0.13,0.09
554,0.13,0.09
555,0.13,0.1
556,0.13,0.1
557,0.13,0.1
558,0.13,0.1
559,0.13,0.1
560,0.12,0.1
561,0.12,0.1
562,0.12,0.1
563,0.12,0.11
564,0.12,0.12
565,0.12,0.12
566,0.12,0.12
567,0.12,0.12
568,0.12,0.12
569,0.12,0.12
570,0.12,0.11
571,0.12,0.11
572,0.12,0.11
573,0.12,0.11
574,0.12,0.11
575,0.12,0.11
576,0.12,0.11
577,0.12,0.11
578,0.12,0.11
579,0.12,0.11
580,0.11,0.11
581,0.11,0.11
582,0.11,0.11
583,0.11,0.11
584,0.11,0.11
585,0.11,0.11
586,0.11,0.11
587,0.11,0.11
588,0.1,0.11
589,0.1,0.11
590,0.1,0.11
591,0.1,0.11
592,0.1,0.11
593,0.09,0.11
594,0.09,0.11
595,0.09,0.11
596,0.1,0.1
597,0.1,0.1
598,0.1,0.1
599,0.1,0.1
600,0.1,0.1
601,0.1,0.1
602,0.1,0.1
603,0.1,0.11
604,0.1,0.11
605,0.1,0.11
606,0.1,0.11
607,0.09,0.11
608,0.09,0.11
609,0.09,0.11
610,0.09,0.11
611,0.09,0.11
612,0.09,0.11
613,0.09,0.11
614,0.09,0.11
615,0.08,0.11
616,0.08,0.11
617,0.08,0.11
618,0.08,0.11
619,0.08,0.11
620,0.08,0.11
621,0.08,0.12
622,0.08,0.12
623,0.08,0.12
624,0.08,0.12
625,0.08,0.12
626,0.08,0.13
627,0.08,0.13
628,0.08,0.13
629,0.08,0.13
630,0.08,0.13
631,0.08,0.13
632,0.08,0.13
633,0.08,0.13
634,0.08,0.13
635,0.08,0.12
636,0.08,0.12
637,0.08,0.12
638,0.08,0.12
639,0.08,0.12
640,0.08,0.12
641,0.08,0.12
642,0.08,0.12
643,0.09,0.12
644,0.09,0.12
645,0.1,0.11
646,0.1,0.11
647,0.1,0.11
648,0.1,0.11
649,0.1,0.11
650,0.09,0.11
651,0.09,0.11
652,0.09,0.11
653,0.09,0.11
654,0.09,0.11
655,0.09,0.11
656,0.09,0.11
657,0.09,0.11
658,0.09,0.11
659,0.09,0.11
660,0.09,0.11
661,0.09,0.11
662,0.09,0.11
663,0.09,0.11
664,0.09,0.11
665,0.08,0.11
666,0.09,0.1
667,0.09,0.1
668,0.09,0.11
669,0.09,0.11
670,0.09,0.11
671,0.09,0.11
672,0.09,0.11
673,0.09,0.11
674,0.09,0.11
675,0.09,0.11
676,0.09,0.11
677,0.09,0.11
678,0.09,0.11
679,0.09,0.11
680,0.09,0.11
681,0.09,0.11
682,0.09,0.11
683,0.09,0.11
684,0.09,0.11
685,0.09,0.11
686,0.09,0.11
687,0.09,0.11
688,0.09,0.11
689,0.09,0.11
690,0.09,0.11
691,0.09,0.11
692,0.09,0.11
693,0.08,0.11
694,0.08,0.11
695,0.08,0.11
696,0.08,0.11
697,0.08,0.11
698,0.08,0.11
699,0.08,0.11
700,0.08,0.11
701,0.08,0.11
702,0.08,0.11
703,0.08,0.11
704,0.08,0.11
705,0.08,0.11
706,0.08,0.11
707,0.08,0.11
708,0.08,0.11
709,0.08,0.11
710,0.08,0.11
711,0.08,0.11
712,0.08,0.1
713,0.08,0.1
714,0.08,0.1
715,0.08,0.1
716,0.08,0.1
717,0.08,0.1
718,0.08,0.1
719,0.08,0.1
720,0.08,0.1
721,0.08,0.1
722,0.08,0.1
723,0.08,0.1
724,0.08,0.11
725,0.08,0.11
726,0.08,0.11
727,0.08,0.12
728,0.08,0.12
729,0.08,0.12
730,0.08,0.12
731,0.08,0.12
732,0.08,0.12
733,0.08,0.12
734,0.08,0.12
735,0.08,0.11
736,0.08,0.11
737,0.07,0.11
738,0.07,0.11
739,0.07,0.11
740,0.07,0.11
741,0.07,0.11
742,0.07,0.11
743,0.07,0.11
744,0.07,0.11
745,0.07,0.11
746,0.07,0.11
747,0.07,0.11
748,0.07,0.11
749,0.07,0.11
750,0.07,0.11
751,0.07,0.11
752,0.07,0.11
753,0.07,0.11
754,0.07,0.11
755,0.07,0.12
756,0.07,0.12
757,0.07,0.12
758,0.06,0.12
759,0.06,0.12
760,0.06,0.12
761,0.06,0.12
762,0.06,0.12
763,0.06,0.12
764,0.06,0.12
765,0.06,0.12
766,0.06,0.12
767,0.06,0.11
768,0.06,0.11
769,0.06,0.11
770,0.06,0.11
771,0.06,0.11
772,0.06,0.11
773,0.06,0.11
774,0.06,0.11
775,0.06,0.11
776,0.06,0.11
777,0.06,0.11
778,0.06,0.11
779,0.06,0.11
780,0.06,0.11
781,0.06,0.11
782,0.06,0.11
783,0.06,0.11
784,0.06,0.11
785,0.06,0.11
786,0.06,0.11
787,0.06,0.11
788,0.06,0.11
789,0.06,0.11
790,0.06,0.11
791,0.06,0.11
792,0.06,0.11
793,0.06,0.11
794,0.06,0.11
795,0.06,0.11
796,0.06,0.11
797,0.06,0.11
798,0.06,0.11
799,0.06,0.11
800,0.06,0.11
801,0.07,0.1
802,0.07,0.1
803,0.07,0.1
804,0.07,0.1
805,0.07,0.1
806,0.07,0.1
807,0.07,0.1
808,0.07,0.1
809,0.07,0.1
810,0.07,0.11
811,0.06,0.11
812,0.06,0.11
813,0.06,0.11
814,0.06,0.11
815,0.06,0.11
816,0.06,0.11
817,0.06,0.11
818,0.06,0.11
819,0.06,0.11
820,0.06,0.11
821,0.06,0.11
822,0.06,0.11
823,0.06,0.11
824,0.06,0.11
825,0.06,0.11
826,0.06,0.11
827,0.06,0.11
828,0.06,0.11
829,0.06,0.11
830,0.06,0.11
831,0.06,0.11
832,0.06,0.11
833,0.06,0.11
834,0.06,0.11
835,0.06,0.11
836,0.06,0.11
837,0.06,0.11
838,0.06,0.11
839,0.06,0.11
840,0.06,0.11
841,0.06,0.11
842,0.06,0.11
843,0.06,0.11
844,0.06,0.11
845,0.06,0.11
846,0.06,0.11
847,0.06,0.11
848,0.06,0.11
849,0.06,0.11
850,0.06,0.11
851,0.06,0.11
852,0.06,0.11
853,0.06,0.12
854,0.06,0.12
855,0.06,0.12
856,0.06,0.12
857,0.06,0.12
858,0.06,0.12
859,0.06,0.12
860,0.06,0.12
861,0.07,0.12
862,0.07,0.12
863,0.07,0.12
864,0.07,0.12
865,0.07,0.12
866,0.07,0.12
867,0.07,0.12
868,0.07,0.12
869,0.07,0.12
870,0.07,0.12
871,0.07,0.12
872,0.07,0.12
873,0.07,0.12
874,0.07,0.12
875,0.07,0.12
876,0.07,0.12
877,0.07,0.12
878,0.07,0.12
879,0.07,0.12
880,0.07,0.12
881,0.07,0.12
882,0.07,0.12
883,0.07,0.12
884,0.07,0.12
885,0.07,0.12
886,0.07,0.12
887,0.07,0.12
888,0.07,0.12
889,0.07,0.12
890,0.07,0.12
891,0.07,0.12
892,0.07,0.12
893,0.07,0.12
894,0.07,0.12
895,0.07,0.12
896,0.07,0.12
897,0.07,0.12
898,0.07,0.12
899,0.07,0.12
900,0.07,0.11
901,0.07,0.11
902,0.07,0.11
903,0.07,0.11
904,0.06,0.11
905,0.06,0.11
906,0.06,0.11
907,0.06,0.11
908,0.06,0.11
909,0.06,0.11
910,0.06,0.11
911,0.06,0.11
912,0.06,0.11
913,0.06,0.11
914,0.06,0.11
915,0.06,0.11
916,0.06,0.11
917,0.06,0.11
918,0.06,0.11
919,0.06,0.11
920,0.06,0.11
921,0.06,0.11
922,0.06,0.11
923,0.06,0.11
924,0.06,0.11
925,0.06,0.11
926,0.06,0.11
927,0.06,0.11
928,0.06,0.11
929,0.05,0.11
930,0.05,0.11
931,0.05,0.11
932,0.05,0.11
933,0.05,0.11
934,0.05,0.11
935,0.05,0.11
936,0.05,0.11
937,0.05,0.11
938,0.05,0.11
939,0.05,0.11
940,0.05,0.11
941,0.05,0.11
942,0.05,0.11
943,0.05,0.11
944,0.05,0.11
945,0.05,0.11
946,0.05,0.11
947,0.05,0.11
948,0.05,0.11
949,0.05,0.11
950,0.05,0.11
951,0.05,0.11
952,0.05,0.11
953,0.05,0.11
954,0.05,0.11
955,0.05,0.11
956,0.05,0.11
957,0.05,0.11
958,0.05,0.11
959,0.05,0.11
960,0.05,0.11
961,0.05,0.11
962,0.05,0.11
963,0.05,0.11
964,0.05,0.11
965,0.05,0.11
966,0.04,0.11
967,0.04,0.11
968,0.04,0.11
969,0.04,0.11
970,0.04,0.11
971,0.04,0.11
972,0.04,0.11
973,0.04,0.11
974,0.04,0.11
975,0.04,0.11
976,0.04,0.11
977,0.04,0.11
978,0.04,0.11
979,0.04,0.11
980,0.04,0.11
981,0.04,0.11
982,0.04,0.11
983,0.04,0.11
984,0.04,0.11
985,0.04,0.12
986,0.04,0.12
987,0.04,0.12
988,0.04,0.12
989,0.04,0.12
990,0.04,0.12
991,0.04,0.12
992,0.04,0.12
993,0.04,0.12
994,0.04,0.12
995,0.04,0.12
996,0.04,0.12
997,0.04,0.12
998,0.04,0.12
999,0.04,0.12
1000,0.04,0.12
1001,0.04,0.12
1002,0.04,0.12
1003,0.04,0.12
1004,0.03,0.12
1005,0.03,0.12
1006,0.03,0.12
1007,0.03,0.13
1008,0.03,0.13
1009,0.03,0.13
1010,0.03,0.13
1011,0.03,0.13
1012,0.03,0.13
1013,0.03,0.13
1014,0.03,0.13
1015,0.03,0.13
1016,0.03,0.13
1017,0.03,0.13
1018,0.03,0.13
1019,0.03,0.13
1020,0.03,0.13
1021,0.03,0.12
1022,0.03,0.12
1023,0.03,0.12
1024,0.03,0.12
1025,0.03,0.12
1026,0.03,0.12
1027,0.03,0.12
1028,0.03,0.12
1029,0.03,0.11
1030,0.03,0.11
1031,0.03,0.11
1032,0.03,0.11
1033,0.03,0.11
1034,0.03,0.11
1035,0.03,0.11
1036,0.03,0.11
1037,0.03,0.11
1038,0.03,0.11
1039,0.03,0.11
1040,0.03,0.11
1041,0.03,0.12
1042,0.03,0.12
1043,0.03,0.12
1044,0.03,0.12
1045,0.03,0.13
1046,0.03,0.13
1047,0.03,0.13
1048,0.03,0.13
1049,0.03,0.14
1050,0.03,0.14
1051,0.03,0.14
1052,0.03,0.14
1053,0.03,0.14
1054,0.03,0.14
1055,0.03,0.14
1056,0.03,0.14
1057,0.03,0.14
1058,0.03,0.14
1059,0.03,0.14
1060,0.03,0.14
1061,0.03,0.14
1062,0.02,0.14
1063,0.02,0.14
1064,0.02,0.14
1065,0.02,0.14
1066,0.02,0.14
1067,0.02,0.14
1068,0.02,0.14
1069,0.02,0.14
1070,0.02,0.14
1071,0.02,0.14
1072,0.02,0.14
1073,0.02,0.14
1074,0.02,0.14
1075,0.02,0.14
1076,0.02,0.14
1077,0.02,0.14
1078,0.02,0.14
1079,0.02,0.14
1080,0.02,0.14
1081,0.02,0.14
1082,0.02,0.14
1083,0.02,0.14
1084,0.02,0.14
1085,0.02,0.14
1086,0.02,0.13
1087,0.02,0.13
1088,0.02,0.13
1089,0.02,0.13
1090,0.02,0.13
1091,0.02,0.14
1092,0.02,0.14
1093,0.02,0.14
1094,0.02,0.14
1095,0.02,0.14
1096,0.02,0.14
1097,0.02,0.14
1098,0.02,0.14
1099,0.02,0.14
1100,0.02,0.14
1101,0.02,0.14
1102,0.02,0.14
1103,0.02,0.13
1104,0.02,0.13
1105,0.02,0.13
1106,0.02,0.13
1107,0.02,0.13
1108,0.02,0.13
1109,0.02,0.13
1110,0.02,0.13
1111,0.02,0.13
1112,0.02,0.13
1113,0.02,0.13
1114,0.02,0.13
1115,0.02,0.13
1116,0.02,0.13
1117,0.02,0.13
1118,0.02,0.13
1119,0.02,0.13
1120,0.02,0.13
1121,0.02,0.13
1122,0.02,0.13
1123,0.02,0.13
1124,0.02,0.13
1125,0.02,0.13
1126,0.02,0.13
1127,0.02,0.13
1128,0.02,0.13
1129,0.02,0.13
1130,0.02,0.13
1131,0.02,0.13
1132,0.02,0.13
1133,0.02,0.13
1134,0.02,0.13
1135,0.02,0.13
1136,0.02,0.13
1137,0.02,0.13
1138,0.02,0.13
1139,0.02,0.13
1140,0.02,0.13
1141,0.02,0.13
1142,0.02,0.13
1143,0.02,0.13
1144,0.02,0.13
1145,0.02,0.13
1146,0.02,0.13
1147,0.02,0.13
1148,0.02,0.13
1149,0.02,0.13
1150,0.02,0.13
1151,0.02,0.13
1152,0.02,0.13
1153,0.02,0.13
1154,0.02,0.13
1155,0.02,0.13
1156,0.02,0.13
1157,0.02,0.13
1158,0.02,0.13
1159,0.02,0.13
1160,0.02,0.13
1161,0.02,0.13
1162,0.02,0.13
1163,0.02,0.13
1164,0.02,0.13
1165,0.02,0.13
1166,0.02,0.13
1167,0.02,0.13
1168,0.02,0.13
1169,0.02,0.13
1170,0.02,0.13
1171,0.02,0.13
1172,0.02,0.13
1173,0.02,0.13
1174,0.02,0.13
1175,0.02,0.13
1176,0.02,0.13
1177,0.02,0.13
1178,0.02,0.13
1179,0.02,0.13
1180,0.02,0.13
1181,0.02,0.13
1182,0.02,0.13
1183,0.02,0.13
1184,0.02,0.13
1185,0.02,0.13
1186,0.02,0.13
1187,0.02,0.13
1188,0.02,0.13
1189,0.02,0.13
1190,0.02,0.13
1191,0.02,0.13
1192,0.02,0.13
1193,0.02,0.13
1194,0.02,0.13
1195,0.02,0.13
1196,0.02,0.13
1197,0.02,0.13
1198,0.02,0.13
1199,0.02,0.13
1200,0.02,0.12
1201,0.02,0.12
1202,0.02,0.12
1203,0.02,0.12
1204,0.02,0.12
1205,0.02,0.12
1206,0.02,0.13
1207,0.02,0.13
1208,0.01,0.13
1209,0.01,0.13
1210,0.01,0.13
1211,0.01,0.13
1212,0.01,0.13
1213,0.01,0.13
1214,0.01,0.13
1215,0.01,0.13
1216,0.01,0.13
1217,0.01,0.13
1218,0.01,0.13
1219,0.01,0.13
1220,0.01,0.13
1221,0.01,0.13
1222,0.01,0.13
1223,0.01,0.13
1224,0.01,0.14
1225,0.01,0.14
1226,0.01,0.14
1227,0.01,0.14
1228,0.01,0.14
1229,0.01,0.14
1230,0.01,0.14
1231,0.01,0.14
1232,0.01,0.14
1233,0.01,0.14
1234,0.01,0.14
1235,0.01,0.14
1236,0.01,0.14
1237,0.01,0.14
1238,0.01,0.14
1239,0.01,0.14
1240,0.01,0.14
1241,0.01,0.14
1242,0.01,0.14
1243,0.01,0.14
1244,0.01,0.14
1245,0.01,0.14
1246,0.01,0.14
1247,0.01,0.14
1248,0.01,0.14
1249,0.01,0.14
1250,0.01,0.14
1251,0.01,0.14
1252,0.01,0.14
1253,0.01,0.14
1254,0.01,0.14
1255,0.01,0.14
1256,0.01,0.14
1257,0.01,0.14
1258,0.01,0.14
1259,0.01,0.14
1260,0.01,0.14
1261,0.01,0.14
1262,0.01,0.14
1263,0.01,0.14
1264,0.01,0.14
1265,0.01,0.14
1266,0.01,0.14
1267,0.01,0.14
1268,0.01,0.14
1269,0.01,0.14
1270,0.01,0.14
1271,0.01,0.15
1272,0.01,0.15
1273,0.01,0.15
1274,0.01,0.15
1275,0.01,0.15
1276,0.01,0.15
1277,0.01,0.15
1278,0.01,0.15
1279,0.01,0.15
1280,0.01,0.15
1281,0.01,0.14
1282,0.01,0.14
1283,0.01,0.14
1284,0.01,0.14
1285,0.01,0.14
1286,0.01,0.14
1287,0.01,0.14
1288,0.01,0.15
1289,0.01,0.15
1290,0.01,0.15
1291,0.01,0.15
1292,0.01,0.15
1293,0.01,0.15
1294,0.01,0.15
1295,0.01,0.15
1296,0.01,0.15
1297,0.01,0.15
1298,0.01,0.15
1299,0.01,0.15
1300,0.01,0.15
1301,0.01,0.15
1302,0.01,0.15
1303,0.01,0.15
1304,0.01,0.15
1305,0.01,0.15
1306,0.01,0.15
1307,0.01,0.16
1308,0.01,0.16
1309,0.01,0.16
1310,0.01,0.16
1311,0.01,0.16
1312,0.01,0.16
1313,0.01,0.16
1314,0.0,0.16
1315,0.0,0.16
1316,0.0,0.15
1317,0.0,0.15
1318,0.0,0.15
1319,0.0,0.15
1320,0.0,0.15
1321,0.0,0.15
1322,0.0,0.15
1323,0.0,0.15
1324,0.0,0.15
1325,0.0,0.15
1326,0.0,0.15
1327,0.0,0.15
1328,0.0,0.15
1329,0.0,0.15
1330,0.0,0.15
1331,0.0,0.15
1332,0.0,0.15
1333,0.0,0.15
1334,0.0,0.15
1335,0.0,0.15
1336,0.0,0.15
1337,0.0,0.15
1338,0.0,0.15
1339,0.0,0.15
1340,0.0,0.15
1341,0.0,0.15
1342,0.0,0.15
1343,0.0,0.15
1344,0.0,0.15
1345,0.0,0.15
1346,0.0,0.15
1347,0.0,0.15
1348,0.0,0.15
1349,0.0,0.15
1350,0.0,0.15
1351,0.0,0.15
1352,0.0,0.15
1353,0.0,0.15
1354,0.0,0.15
1355,0.0,0.15
1356,0.0,0.15
1357,0.0,0.15
1358,0.0,0.15
1359,0.0,0.15
1360,0.0,0.15
1361,0.0,0.15
