,fc,fl
980,0.1,0.04
981,0.1,0.04
982,0.1,0.04
983,0.1,0.04
984,0.1,0.04
985,0.1,0.04
986,0.1,0.04
987,0.1,0.04
988,0.1,0.04
989,0.1,0.04
990,0.09,0.04
991,0.09,0.04
992,0.09,0.04
993,0.09,0.04
994,0.09,0.04
995,0.09,0.04
996,0.09,0.04
997,0.09,0.04
998,0.09,0.04
999,0.09,0.04
1000,0.09,0.04
1001,0.09,0.04
1002,0.09,0.04
1003,0.09,0.04
1004,0.09,0.04
1005,0.09,0.04
1006,0.09,0.04
1007,0.09,0.04
1008,0.09,0.04
1009,0.09,0.04
1010,0.09,0.04
1011,0.09,0.04
1012,0.09,0.04
1013,0.09,0.04
1014,0.09,0.04
1015,0.09,0.04
1016,0.09,0.04
1017,0.09,0.04
1018,0.09,0.04
1019,0.09,0.04
1020,0.09,0.04
1021,0.09,0.04
1022,0.09,0.04
1023,0.09,0.04
1024,0.09,0.04
1025,0.09,0.04
1026,0.09,0.04
1027,0.09,0.04
1028,0.09,0.04
1029,0.09,0.04
1030,0.09,0.04
1031,0.09,0.04
1032,0.09,0.04
1033,0.09,0.04
1034,0.09,0.04
1035,0.09,0.04
1036,0.09,0.04
1037,0.09,0.04
1038,0.09,0.04
1039,0.09,0.04
1040,0.09,0.04
1041,0.09,0.04
1042,0.09,0.04
1043,0.09,0.04
1044,0.09,0.04
1045,0.09,0.04
1046,0.08,0.04
1047,0.08,0.04
1048,0.08,0.04
1049,0.08,0.04
1050,0.08,0.04
1051,0.08,0.04
1052,0.08,0.04
1053,0.08,0.04
1054,0.08,0.04
1055,0.08,0.05
1056,0.08,0.05
1057,0.08,0.05
1058,0.08,0.05
1059,0.08,0.05
1060,0.08,0.05
1061,0.08,0.05
1062,0.08,0.05
1063,0.08,0.05
1064,0.08,0.05
1065,0.08,0.05
1066,0.08,0.05
1067,0.08,0.05
1068,0.08,0.05
1069,0.08,0.05
1070,0.08,0.05
1071,0.08,0.05
1072,0.07,0.06
1073,0.07,0.06
1074,0.07,0.06
1075,0.07,0.05
1076,0.07,0.05
1077,0.06,0.05
1078,0.06,0.05
1079,0.06,0.05
1080,0.06,0.05
1081,0.06,0.05
1082,0.06,0.05
1083,0.06,0.05
1084,0.06,0.05
1085,0.06,0.05
1086,0.06,0.05
1087,0.06,0.05
1088,0.06,0.05
1089,0.06,0.05
1090,0.06,0.05
1091,0.06,0.05
1092,0.06,0.05
1093,0.06,0.05
1094,0.06,0.05
1095,0.06,0.05
1096,0.06,0.05
1097,0.06,0.05
1098,0.06,0.05
1099,0.06,0.05
1100,0.06,0.04
1101,0.06,0.04
1102,0.06,0.04
1103,0.06,0.04
1104,0.06,0.04
1105,0.06,0.04
1106,0.06,0.04
1107,0.06,0.04
1108,0.06,0.04
1109,0.06,0.04
1110,0.06,0.04
1111,0.06,0.04
1112,0.06,0.04
1113,0.06,0.04
1114,0.06,0.04
1115,0.06,0.04
1116,0.06,0.04
1117,0.06,0.04
1118,0.06,0.04
1119,0.06,0.04
1120,0.06,0.04
1121,0.06,0.04
1122,0.06,0.04
1123,0.06,0.04
1124,0.06,0.04
1125,0.06,0.04
1126,0.06,0.04
1127,0.06,0.04
1128,0.06,0.04
1129,0.06,0.04
1130,0.06,0.04
1131,0.06,0.03
1132,0.06,0.03
1133,0.06,0.03
1134,0.06,0.03
1135,0.06,0.03
1136,0.06,0.03
1137,0.06,0.03
1138,0.06,0.03
1139,0.06,0.03
1140,0.06,0.03
1141,0.06,0.03
1142,0.06,0.03
1143,0.05,0.03
1144,0.05,0.03
1145,0.05,0.03
1146,0.05,0.03
1147,0.05,0.03
1148,0.05,0.03
1149,0.05,0.03
1150,0.05,0.04
1151,0.05,0.04
1152,0.05,0.04
1153,0.05,0.04
1154,0.05,0.04
1155,0.05,0.04
1156,0.05,0.04
1157,0.05,0.04
1158,0.05,0.04
1159,0.05,0.04
1160,0.05,0.04
1161,0.05,0.04
1162,0.05,0.04
1163,0.05,0.04
1164,0.05,0.04
1165,0.05,0.04
1166,0.05,0.04
1167,0.05,0.04
1168,0.05,0.04
1169,0.05,0.04
1170,0.05,0.04
1171,0.05,0.04
1172,0.05,0.04
1173,0.05,0.04
1174,0.05,0.04
1175,0.05,0.04
1176,0.05,0.04
1177,0.05,0.04
1178,0.05,0.04
1179,0.05,0.04
1180,0.05,0.04
1181,0.05,0.04
1182,0.05,0.04
1183,0.05,0.04
1184,0.05,0.04
1185,0.05,0.04
1186,0.05,0.04
1187,0.05,0.04
1188,0.05,0.04
1189,0.05,0.04
1190,0.05,0.04
1191,0.04,0.04
1192,0.04,0.04
1193,0.04,0.04
1194,0.04,0.04
1195,0.04,0.04
1196,0.04,0.04
1197,0.04,0.04
1198,0.04,0.04
1199,0.04,0.04
1200,0.04,0.04
1201,0.04,0.04
1202,0.04,0.04
1203,0.04,0.04
1204,0.04,0.04
1205,0.04,0.04
1206,0.04,0.04
1207,0.04,0.04
1208,0.04,0.04
1209,0.04,0.04
1210,0.04,0.04
1211,0.04,0.04
1212,0.04,0.04
1213,0.04,0.04
1214,0.04,0.04
1215,0.04,0.04
1216,0.04,0.04
1217,0.04,0.04
1218,0.04,0.04
1219,0.04,0.04
1220,0.04,0.04
1221,0.04,0.04
1222,0.04,0.04
1223,0.04,0.04
1224,0.04,0.04
1225,0.04,0.04
1226,0.04,0.04
1227,0.04,0.04
1228,0.04,0.04
1229,0.04,0.04
1230,0.04,0.04
1231,0.04,0.04
1232,0.04,0.04
1233,0.04,0.04
1234,0.04,0.04
1235,0.04,0.04
1236,0.04,0.04
1237,0.04,0.04
1238,0.04,0.04
1239,0.04,0.04
1240,0.04,0.04
1241,0.04,0.04
1242,0.04,0.04
1243,0.04,0.04
1244,0.04,0.04
1245,0.04,0.04
1246,0.04,0.04
1247,0.04,0.04
1248,0.04,0.04
1249,0.04,0.04
1250,0.04,0.04
1251,0.04,0.04
1252,0.04,0.04
1253,0.04,0.04
1254,0.05,0.04
1255,0.05,0.04
1256,0.05,0.04
1257,0.05,0.04
1258,0.05,0.04
1259,0.05,0.04
1260,0.05,0.04
1261,0.05,0.04
1262,0.05,0.04
1263,0.05,0.04
1264,0.05,0.04
1265,0.05,0.04
1266,0.05,0.04
1267,0.05,0.04
1268,0.05,0.04
1269,0.05,0.04
1270,0.05,0.04
1271,0.05,0.04
1272,0.05,0.04
1273,0.05,0.04
1274,0.05,0.04
1275,0.05,0.05
1276,0.05,0.05
1277,0.05,0.05
1278,0.05,0.05
1279,0.06,0.05
1280,0.06,0.05
1281,0.06,0.05
1282,0.06,0.05
1283,0.06,0.05
1284,0.06,0.05
1285,0.06,0.05
1286,0.06,0.05
1287,0.06,0.05
1288,0.06,0.05
1289,0.06,0.05
1290,0.06,0.05
1291,0.06,0.05
1292,0.06,0.05
1293,0.06,0.05
1294,0.06,0.05
1295,0.06,0.05
1296,0.06,0.05
1297,0.06,0.05
1298,0.06,0.05
1299,0.06,0.05
1300,0.06,0.05
1301,0.06,0.05
1302,0.06,0.05
1303,0.06,0.05
1304,0.06,0.05
1305,0.06,0.05
1306,0.06,0.05
1307,0.06,0.05
1308,0.06,0.05
1309,0.06,0.05
1310,0.06,0.05
1311,0.06,0.05
1312,0.06,0.05
1313,0.06,0.05
1314,0.06,0.05
1315,0.06,0.05
1316,0.06,0.05
1317,0.06,0.05
1318,0.06,0.05
1319,0.06,0.05
1320,0.06,0.05
1321,0.06,0.05
1322,0.06,0.05
1323,0.06,0.05
1324,0.06,0.05
1325,0.06,0.05
1326,0.06,0.05
1327,0.05,0.05
1328,0.05,0.05
1329,0.05,0.05
1330,0.04,0.05
1331,0.04,0.05
1332,0.04,0.05
1333,0.04,0.05
1334,0.05,0.05
1335,0.05,0.05
1336,0.05,0.05
1337,0.05,0.05
1338,0.05,0.06
1339,0.05,0.06
1340,0.05,0.06
1341,0.05,0.06
1342,0.05,0.06
1343,0.05,0.06
1344,0.05,0.06
1345,0.05,0.06
1346,0.05,0.06
1347,0.05,0.06
1348,0.05,0.06
1349,0.05,0.06
1350,0.05,0.06
1351,0.05,0.06
1352,0.05,0.06
1353,0.05,0.06
1354,0.05,0.06
1355,0.05,0.06
1356,0.05,0.06
1357,0.05,0.06
1358,0.05,0.06
1359,0.05,0.06
1360,0.05,0.06
1361,0.05,0.06
