,fc,fl
160,0.25,0.32
161,0.24,0.33
162,0.23,0.33
163,0.22,0.33
164,0.22,0.33
165,0.22,0.33
166,0.22,0.33
167,0.22,0.33
168,0.22,0.33
169,0.22,0.32
170,0.22,0.32
171,0.22,0.32
172,0.22,0.32
173,0.22,0.32
174,0.22,0.31
175,0.22,0.31
176,0.22,0.31
177,0.22,0.3
178,0.22,0.3
179,0.22,0.3
180,0.22,0.3
181,0.22,0.3
182,0.22,0.3
183,0.22,0.3
184,0.22,0.3
185,0.21,0.3
186,0.2,0.31
187,0.2,0.3
188,0.2,0.3
189,0.2,0.3
190,0.2,0.3
191,0.2,0.3
192,0.2,0.3
193,0.2,0.3
194,0.2,0.3
195,0.2,0.3
196,0.2,0.3
197,0.2,0.3
198,0.2,0.3
199,0.2,0.3
200,0.2,0.3
201,0.2,0.3
202,0.19,0.3
203,0.19,0.3
204,0.19,0.3
205,0.19,0.3
206,0.19,0.3
207,0.18,0.3
208,0.18,0.3
209,0.18,0.3
210,0.19,0.29
211,0.19,0.3
212,0.19,0.3
213,0.19,0.3
214,0.19,0.3
215,0.19,0.3
216,0.19,0.3
217,0.19,0.31
218,0.19,0.31
219,0.19,0.31
220,0.19,0.31
221,0.19,0.31
222,0.19,0.31
223,0.19,0.31
224,0.18,0.31
225,0.18,0.31
226,0.18,0.31
227,0.18,0.31
228,0.18,0.31
229,0.18,0.31
230,0.18,0.31
231,0.18,0.31
232,0.18,0.31
233,0.18,0.31
234,0.18,0.31
235,0.18,0.31
236,0.18,0.31
237,0.18,0.31
238,0.18,0.31
239,0.18,0.31
240,0.17,0.32
241,0.17,0.31
242,0.17,0.31
243,0.17,0.31
244,0.17,0.31
245,0.17,0.31
246,0.16,0.32
247,0.16,0.32
248,0.16,0.32
249,0.17,0.32
250,0.17,0.32
251,0.17,0.32
252,0.17,0.32
253,0.17,0.33
254,0.17,0.33
255,0.17,0.33
256,0.17,0.33
257,0.17,0.33
258,0.17,0.33
259,0.17,0.33
260,0.17,0.32
261,0.17,0.32
262,0.16,0.32
263,0.16,0.32
264,0.16,0.32
265,0.16,0.32
266,0.17,0.32
267,0.17,0.33
268,0.17,0.33
269,0.17,0.33
270,0.17,0.33
271,0.17,0.33
272,0.17,0.33
273,0.17,0.33
274,0.17,0.33
275,0.17,0.33
276,0.17,0.33
277,0.17,0.33
278,0.17,0.33
279,0.16,0.33
280,0.16,0.33
281,0.16,0.33
282,0.16,0.33
283,0.16,0.33
284,0.16,0.33
285,0.16,0.34
286,0.16,0.34
287,0.16,0.34
288,0.16,0.33
289,0.16,0.33
290,0.16,0.33
291,0.16,0.33
292,0.16,0.34
293,0.16,0.34
294,0.16,0.34
295,0.16,0.34
296,0.16,0.34
297,0.16,0.34
298,0.16,0.34
299,0.16,0.34
300,0.16,0.34
301,0.16,0.34
302,0.16,0.34
303,0.16,0.34
304,0.16,0.34
305,0.16,0.33
306,0.16,0.33
307,0.16,0.33
308,0.16,0.33
309,0.16,0.34
310,0.16,0.34
311,0.16,0.34
312,0.16,0.34
313,0.16,0.34
314,0.16,0.35
315,0.16,0.35
316,0.16,0.35
317,0.16,0.35
318,0.16,0.35
319,0.16,0.35
320,0.16,0.35
321,0.16,0.35
322,0.16,0.35
323,0.17,0.34
324,0.17,0.34
325,0.16,0.35
326,0.16,0.35
327,0.16,0.35
328,0.16,0.34
329,0.16,0.34
330,0.16,0.34
331,0.15,0.34
332,0.15,0.34
333,0.15,0.34
334,0.15,0.34
335,0.15,0.33
336,0.15,0.33
337,0.15,0.33
338,0.15,0.33
339,0.15,0.33
340,0.15,0.33
341,0.15,0.33
342,0.15,0.33
343,0.15,0.33
344,0.15,0.33
345,0.15,0.33
346,0.15,0.32
347,0.15,0.32
348,0.15,0.32
349,0.15,0.32
350,0.15,0.33
351,0.14,0.34
352,0.14,0.34
353,0.14,0.34
354,0.14,0.34
355,0.14,0.34
356,0.14,0.34
357,0.14,0.34
358,0.13,0.34
359,0.13,0.34
360,0.13,0.34
361,0.13,0.34
362,0.13,0.34
363,0.13,0.34
364,0.13,0.35
365,0.13,0.35
366,0.13,0.35
367,0.13,0.35
368,0.13,0.35
369,0.13,0.35
370,0.13,0.35
371,0.13,0.35
372,0.13,0.35
373,0.13,0.35
374,0.12,0.36
375,0.12,0.36
376,0.12,0.36
377,0.12,0.36
378,0.12,0.36
379,0.12,0.35
380,0.12,0.35
381,0.12,0.35
382,0.11,0.35
383,0.11,0.34
384,0.11,0.34
385,0.11,0.34
386,0.11,0.33
387,0.11,0.33
388,0.11,0.33
389,0.11,0.33
390,0.11,0.34
391,0.11,0.34
392,0.11,0.34
393,0.11,0.34
394,0.11,0.34
395,0.11,0.34
396,0.11,0.34
397,0.11,0.34
398,0.11,0.34
399,0.11,0.34
400,0.11,0.34
401,0.11,0.34
402,0.11,0.34
403,0.11,0.34
404,0.11,0.34
405,0.11,0.34
406,0.11,0.34
407,0.11,0.34
408,0.11,0.34
409,0.11,0.34
410,0.11,0.34
411,0.11,0.34
412,0.1,0.34
413,0.1,0.34
414,0.1,0.34
415,0.1,0.34
416,0.1,0.34
417,0.1,0.34
418,0.1,0.34
419,0.1,0.34
420,0.1,0.34
421,0.1,0.34
422,0.1,0.34
423,0.1,0.34
424,0.1,0.34
425,0.1,0.34
426,0.1,0.33
427,0.1,0.33
428,0.1,0.34
429,0.1,0.34
430,0.1,0.35
431,0.1,0.35
432,0.1,0.35
433,0.1,0.35
434,0.1,0.35
435,0.1,0.35
436,0.1,0.35
437,0.1,0.35
438,0.1,0.35
439,0.1,0.35
440,0.1,0.35
441,0.1,0.35
442,0.1,0.35
443,0.1,0.35
444,0.1,0.35
445,0.1,0.35
446,0.1,0.35
447,0.1,0.35
448,0.1,0.35
449,0.1,0.35
450,0.1,0.36
451,0.1,0.35
452,0.1,0.35
453,0.1,0.35
454,0.1,0.35
455,0.1,0.35
456,0.1,0.35
457,0.1,0.34
458,0.11,0.33
459,0.11,0.33
460,0.11,0.33
461,0.12,0.32
462,0.12,0.32
463,0.12,0.32
464,0.12,0.32
465,0.12,0.32
466,0.12,0.32
467,0.12,0.32
468,0.12,0.32
469,0.12,0.32
470,0.12,0.32
471,0.12,0.31
472,0.12,0.31
473,0.12,0.31
474,0.12,0.31
475,0.12,0.31
476,0.12,0.31
477,0.12,0.31
478,0.12,0.32
479,0.12,0.32
480,0.12,0.31
481,0.12,0.31
482,0.12,0.3
483,0.12,0.3
484,0.12,0.31
485,0.12,0.31
486,0.12,0.31
487,0.12,0.31
488,0.12,0.32
489,0.12,0.32
490,0.12,0.32
491,0.12,0.32
492,0.12,0.32
493,0.12,0.32
494,0.12,0.32
495,0.12,0.32
496,0.12,0.32
497,0.12,0.32
498,0.12,0.32
499,0.12,0.32
500,0.12,0.32
501,0.13,0.31
502,0.13,0.31
503,0.13,0.31
504,0.13,0.31
505,0.13,0.31
506,0.13,0.31
507,0.13,0.31
508,0.13,0.31
509,0.13,0.31
510,0.13,0.31
511,0.13,0.31
512,0.13,0.31
513,0.12,0.31
514,0.12,0.31
515,0.12,0.31
516,0.12,0.32
517,0.12,0.32
518,0.11,0.32
519,0.11,0.32
520,0.11,0.32
521,0.11,0.33
522,0.11,0.34
523,0.11,0.34
524,0.11,0.34
525,0.11,0.34
526,0.11,0.34
527,0.11,0.34
528,0.11,0.33
529,0.11,0.33
530,0.11,0.33
531,0.11,0.33
532,0.11,0.34
533,0.11,0.34
534,0.11,0.34
535,0.11,0.33
536,0.11,0.33
537,0.11,0.34
538,0.11,0.34
539,0.11,0.34
540,0.11,0.33
541,0.11,0.33
542,0.11,0.33
543,0.11,0.33
544,0.11,0.33
545,0.11,0.32
546,0.11,0.32
547,0.11,0.32
548,0.11,0.32
549,0.11,0.32
550,0.11,0.32
551,0.11,0.32
552,0.11,0.32
553,0.11,0.32
554,0.11,0.32
555,0.11,0.32
556,0.11,0.32
557,0.11,0.32
558,0.11,0.32
559,0.11,0.32
560,0.11,0.32
561,0.11,0.32
562,0.11,0.32
563,0.11,0.32
564,0.11,0.32
565,0.11,0.32
566,0.11,0.31
567,0.11,0.31
568,0.11,0.31
569,0.11,0.31
570,0.11,0.31
571,0.11,0.31
572,0.11,0.31
573,0.11,0.3
574,0.11,0.3
575,0.11,0.3
576,0.11,0.3
577,0.11,0.3
578,0.11,0.29
579,0.11,0.28
580,0.11,0.28
581,0.11,0.28
582,0.11,0.28
583,0.11,0.28
584,0.11,0.28
585,0.11,0.28
586,0.11,0.28
587,0.11,0.28
588,0.11,0.28
589,0.11,0.28
590,0.11,0.28
591,0.1,0.28
592,0.1,0.28
593,0.1,0.28
594,0.1,0.28
595,0.1,0.28
596,0.1,0.28
597,0.11,0.28
598,0.11,0.28
599,0.11,0.28
600,0.11,0.28
601,0.11,0.27
602,0.11,0.27
603,0.11,0.27
604,0.11,0.27
605,0.11,0.28
606,0.11,0.28
607,0.1,0.28
608,0.1,0.27
609,0.1,0.27
610,0.1,0.27
611,0.1,0.27
612,0.1,0.27
613,0.1,0.27
614,0.1,0.27
615,0.1,0.27
616,0.1,0.27
617,0.1,0.27
618,0.1,0.27
619,0.1,0.27
620,0.1,0.27
621,0.1,0.27
622,0.1,0.27
623,0.1,0.27
624,0.1,0.27
625,0.1,0.27
626,0.1,0.27
627,0.1,0.27
628,0.1,0.27
629,0.1,0.27
630,0.1,0.27
631,0.1,0.27
632,0.1,0.28
633,0.1,0.28
634,0.1,0.28
635,0.1,0.28
636,0.1,0.29
637,0.1,0.28
638,0.1,0.28
639,0.1,0.28
640,0.1,0.28
641,0.1,0.28
642,0.1,0.28
643,0.1,0.28
644,0.1,0.28
645,0.09,0.28
646,0.09,0.28
647,0.09,0.28
648,0.09,0.28
649,0.09,0.28
650,0.09,0.28
651,0.09,0.28
652,0.09,0.28
653,0.09,0.28
654,0.09,0.28
655,0.09,0.29
656,0.09,0.29
657,0.09,0.29
658,0.09,0.29
659,0.09,0.29
660,0.09,0.29
661,0.09,0.29
662,0.09,0.3
663,0.09,0.3
664,0.09,0.3
665,0.09,0.29
666,0.09,0.29
667,0.09,0.29
668,0.09,0.29
669,0.09,0.29
670,0.09,0.29
671,0.09,0.29
672,0.09,0.29
673,0.09,0.29
674,0.09,0.29
675,0.09,0.29
676,0.09,0.29
677,0.09,0.29
678,0.09,0.29
679,0.09,0.29
680,0.09,0.29
681,0.09,0.28
682,0.09,0.28
683,0.09,0.28
684,0.09,0.28
685,0.09,0.28
686,0.09,0.28
687,0.09,0.28
688,0.09,0.28
689,0.09,0.28
690,0.09,0.27
691,0.09,0.27
692,0.09,0.27
693,0.09,0.27
694,0.09,0.27
695,0.09,0.27
696,0.09,0.27
697,0.09,0.27
698,0.09,0.27
699,0.09,0.27
700,0.09,0.27
701,0.09,0.27
702,0.09,0.27
703,0.09,0.27
704,0.09,0.28
705,0.09,0.28
706,0.09,0.28
707,0.09,0.28
708,0.09,0.28
709,0.08,0.28
710,0.08,0.28
711,0.08,0.28
712,0.07,0.28
713,0.07,0.28
714,0.07,0.28
715,0.07,0.28
716,0.07,0.27
717,0.07,0.27
718,0.07,0.27
719,0.07,0.27
720,0.07,0.27
721,0.07,0.27
722,0.07,0.27
723,0.07,0.27
724,0.07,0.27
725,0.07,0.27
726,0.07,0.27
727,0.07,0.27
728,0.07,0.27
729,0.07,0.27
730,0.07,0.27
731,0.07,0.27
732,0.07,0.28
733,0.07,0.28
734,0.07,0.28
735,0.07,0.28
736,0.07,0.28
737,0.07,0.28
738,0.07,0.27
739,0.07,0.27
740,0.07,0.27
741,0.07,0.27
742,0.07,0.26
743,0.07,0.26
744,0.08,0.26
745,0.08,0.26
746,0.08,0.27
747,0.08,0.27
748,0.08,0.26
749,0.08,0.26
750,0.08,0.26
751,0.08,0.26
752,0.08,0.26
753,0.08,0.26
754,0.08,0.26
755,0.08,0.26
756,0.08,0.26
757,0.08,0.26
758,0.08,0.26
759,0.08,0.26
760,0.08,0.27
761,0.08,0.27
762,0.08,0.27
763,0.08,0.27
764,0.08,0.28
765,0.08,0.28
766,0.08,0.28
767,0.08,0.28
768,0.08,0.28
769,0.08,0.27
770,0.07,0.27
771,0.07,0.26
772,0.07,0.26
773,0.07,0.26
774,0.07,0.26
775,0.06,0.26
776,0.06,0.25
777,0.06,0.25
778,0.06,0.25
779,0.05,0.25
780,0.05,0.25
781,0.05,0.25
782,0.05,0.25
783,0.05,0.24
784,0.05,0.24
785,0.05,0.24
786,0.05,0.25
787,0.05,0.25
788,0.05,0.25
789,0.05,0.24
790,0.05,0.24
791,0.05,0.24
792,0.05,0.24
793,0.05,0.24
794,0.05,0.25
795,0.05,0.25
796,0.05,0.25
797,0.05,0.25
798,0.05,0.25
799,0.05,0.25
800,0.05,0.25
801,0.05,0.25
802,0.05,0.25
803,0.05,0.25
804,0.05,0.25
805,0.05,0.25
806,0.04,0.25
807,0.04,0.25
808,0.04,0.24
809,0.04,0.23
810,0.04,0.23
811,0.04,0.23
812,0.04,0.23
813,0.04,0.23
814,0.04,0.23
815,0.04,0.23
816,0.04,0.23
817,0.04,0.23
818,0.04,0.23
819,0.04,0.23
820,0.04,0.22
821,0.04,0.22
822,0.04,0.22
823,0.04,0.22
824,0.04,0.22
825,0.04,0.22
826,0.04,0.22
827,0.04,0.22
828,0.04,0.22
829,0.04,0.22
830,0.04,0.22
831,0.04,0.22
832,0.04,0.22
833,0.03,0.22
834,0.03,0.21
835,0.03,0.21
836,0.03,0.22
837,0.03,0.22
838,0.03,0.22
839,0.02,0.23
840,0.02,0.23
841,0.02,0.23
842,0.02,0.23
843,0.02,0.23
844,0.02,0.23
845,0.02,0.23
846,0.02,0.23
847,0.02,0.23
848,0.02,0.23
849,0.02,0.23
850,0.02,0.23
851,0.02,0.23
852,0.02,0.23
853,0.02,0.23
854,0.02,0.23
855,0.02,0.24
856,0.02,0.24
857,0.02,0.24
858,0.02,0.24
859,0.01,0.24
860,0.01,0.24
861,0.01,0.24
862,0.01,0.24
863,0.01,0.24
864,0.01,0.24
865,0.01,0.24
866,0.01,0.24
867,0.01,0.24
868,0.01,0.24
869,0.01,0.25
870,0.01,0.25
871,0.01,0.25
872,0.01,0.25
873,0.01,0.25
874,0.01,0.25
875,0.01,0.25
876,0.01,0.25
877,0.01,0.25
878,0.01,0.25
879,0.01,0.25
880,0.01,0.25
881,0.01,0.25
882,0.01,0.25
883,0.01,0.25
884,0.01,0.25
885,0.01,0.25
886,0.01,0.25
887,0.01,0.25
888,0.01,0.24
889,0.01,0.24
890,0.01,0.24
891,0.01,0.24
892,0.01,0.24
893,0.01,0.24
894,0.01,0.24
895,0.01,0.24
896,0.01,0.24
897,0.01,0.24
898,0.01,0.24
899,0.01,0.24
900,0.01,0.24
901,0.01,0.24
902,0.01,0.24
903,0.01,0.24
904,0.01,0.24
905,0.01,0.25
906,0.01,0.25
907,0.01,0.25
908,0.01,0.25
909,0.01,0.25
910,0.01,0.25
911,0.01,0.25
912,0.01,0.25
913,0.01,0.25
914,0.01,0.25
915,0.01,0.25
916,0.01,0.25
917,0.01,0.25
918,0.01,0.25
919,0.01,0.25
920,0.01,0.25
921,0.01,0.26
922,0.01,0.26
923,0.01,0.26
924,0.01,0.26
925,0.01,0.26
926,0.01,0.27
927,0.01,0.26
928,0.01,0.26
929,0.01,0.25
930,0.01,0.25
931,0.01,0.25
932,0.01,0.25
933,0.01,0.25
934,0.01,0.25
935,0.01,0.25
936,0.01,0.25
937,0.01,0.25
938,0.01,0.25
939,0.01,0.25
940,0.01,0.25
941,0.01,0.25
942,0.01,0.24
943,0.01,0.24
944,0.01,0.24
945,0.01,0.24
946,0.01,0.24
947,0.01,0.24
948,0.01,0.24
949,0.01,0.24
950,0.01,0.24
951,0.01,0.24
952,0.01,0.24
953,0.01,0.24
954,0.01,0.24
955,0.01,0.24
956,0.01,0.24
957,0.01,0.24
958,0.01,0.24
959,0.01,0.24
960,0.01,0.24
961,0.01,0.24
962,0.01,0.24
963,0.01,0.24
964,0.01,0.24
965,0.01,0.24
966,0.01,0.24
967,0.01,0.24
968,0.01,0.24
969,0.01,0.25
970,0.01,0.25
971,0.01,0.26
972,0.01,0.26
973,0.01,0.26
974,0.01,0.26
975,0.01,0.26
976,0.01,0.26
977,0.01,0.26
978,0.01,0.26
979,0.01,0.26
980,0.01,0.26
981,0.01,0.26
982,0.01,0.26
983,0.01,0.26
984,0.01,0.26
985,0.01,0.26
986,0.01,0.26
987,0.01,0.26
988,0.01,0.25
989,0.01,0.25
990,0.01,0.25
991,0.01,0.24
992,0.01,0.23
993,0.01,0.23
994,0.01,0.23
995,0.01,0.23
996,0.01,0.23
997,0.01,0.23
998,0.01,0.23
999,0.01,0.23
1000,0.01,0.23
1001,0.01,0.23
1002,0.01,0.23
1003,0.01,0.23
1004,0.01,0.23
1005,0.01,0.23
1006,0.01,0.23
1007,0.01,0.23
1008,0.01,0.23
1009,0.01,0.23
1010,0.01,0.24
1011,0.01,0.24
1012,0.01,0.24
1013,0.01,0.24
1014,0.01,0.25
1015,0.01,0.25
1016,0.01,0.25
1017,0.01,0.25
1018,0.01,0.25
1019,0.01,0.25
1020,0.01,0.25
1021,0.01,0.25
1022,0.01,0.25
1023,0.01,0.25
1024,0.01,0.25
1025,0.01,0.24
1026,0.01,0.24
1027,0.01,0.24
1028,0.01,0.24
1029,0.01,0.24
1030,0.01,0.24
1031,0.01,0.24
1032,0.01,0.23
1033,0.01,0.23
1034,0.01,0.23
1035,0.01,0.23
1036,0.01,0.23
1037,0.01,0.23
1038,0.01,0.23
1039,0.01,0.23
1040,0.01,0.23
1041,0.01,0.23
1042,0.01,0.23
1043,0.01,0.23
1044,0.01,0.23
1045,0.01,0.23
1046,0.01,0.23
1047,0.01,0.22
1048,0.01,0.23
1049,0.01,0.24
1050,0.01,0.24
1051,0.01,0.23
1052,0.01,0.23
1053,0.01,0.23
1054,0.01,0.23
1055,0.01,0.23
1056,0.01,0.23
1057,0.01,0.24
1058,0.01,0.23
1059,0.01,0.24
1060,0.01,0.24
1061,0.01,0.24
1062,0.01,0.24
1063,0.01,0.24
1064,0.01,0.24
1065,0.01,0.24
1066,0.01,0.24
1067,0.01,0.24
1068,0.01,0.24
1069,0.01,0.23
1070,0.01,0.23
1071,0.01,0.23
1072,0.01,0.23
1073,0.01,0.23
1074,0.01,0.23
1075,0.01,0.23
1076,0.01,0.23
1077,0.01,0.22
1078,0.01,0.22
1079,0.0,0.22
1080,0.0,0.22
1081,0.0,0.22
1082,0.0,0.22
1083,0.0,0.22
1084,0.0,0.22
1085,0.0,0.22
1086,0.0,0.22
1087,0.0,0.22
1088,0.0,0.22
1089,0.0,0.22
1090,0.0,0.22
1091,0.0,0.22
1092,0.0,0.22
1093,0.0,0.22
1094,0.0,0.22
1095,0.0,0.22
1096,0.0,0.22
1097,0.0,0.21
1098,0.0,0.21
1099,0.0,0.21
1100,0.0,0.21
1101,0.0,0.21
1102,0.0,0.21
1103,0.0,0.21
1104,0.0,0.21
1105,0.0,0.22
1106,0.0,0.23
1107,0.0,0.23
1108,0.0,0.23
1109,0.0,0.24
1110,0.0,0.23
1111,0.0,0.22
1112,0.0,0.22
1113,0.0,0.22
1114,0.0,0.22
1115,0.0,0.22
1116,0.0,0.22
1117,0.0,0.22
1118,0.0,0.22
1119,0.0,0.22
1120,0.0,0.22
1121,0.0,0.22
1122,0.0,0.22
1123,0.0,0.22
1124,0.0,0.22
1125,0.0,0.22
1126,0.0,0.22
1127,0.0,0.22
1128,0.0,0.22
1129,0.0,0.22
1130,0.0,0.22
1131,0.0,0.22
1132,0.0,0.22
1133,0.0,0.22
1134,0.0,0.21
1135,0.0,0.21
1136,0.0,0.21
1137,0.0,0.21
1138,0.0,0.21
1139,0.0,0.21
1140,0.0,0.21
1141,0.0,0.21
1142,0.0,0.21
1143,0.0,0.21
1144,0.0,0.21
1145,0.0,0.21
1146,0.0,0.21
1147,0.0,0.21
1148,0.0,0.21
1149,0.0,0.21
1150,0.0,0.21
1151,0.0,0.21
1152,0.0,0.21
1153,0.0,0.21
1154,0.0,0.21
1155,0.0,0.21
1156,0.0,0.21
1157,0.0,0.21
1158,0.0,0.21
1159,0.0,0.21
1160,0.0,0.21
1161,0.0,0.21
1162,0.0,0.21
1163,0.0,0.21
1164,0.0,0.21
1165,0.0,0.21
1166,0.0,0.21
1167,0.0,0.21
1168,0.0,0.21
1169,0.0,0.21
1170,0.0,0.21
1171,0.0,0.21
1172,0.0,0.21
1173,0.0,0.22
1174,0.0,0.21
1175,0.0,0.21
1176,0.0,0.21
1177,0.0,0.21
1178,0.0,0.21
1179,0.0,0.2
1180,0.0,0.2
1181,0.0,0.21
1182,0.0,0.22
1183,0.0,0.22
1184,0.0,0.22
1185,0.0,0.22
1186,0.0,0.22
1187,0.0,0.22
1188,0.0,0.22
1189,0.0,0.22
1190,0.0,0.22
1191,0.0,0.22
1192,0.0,0.22
1193,0.0,0.22
1194,0.0,0.23
1195,0.0,0.23
1196,0.0,0.23
1197,0.0,0.22
1198,0.0,0.22
1199,0.0,0.22
1200,0.0,0.21
1201,0.0,0.21
1202,0.0,0.21
1203,0.0,0.21
1204,0.0,0.21
1205,0.0,0.21
1206,0.0,0.21
1207,0.0,0.21
1208,0.0,0.21
1209,0.0,0.21
1210,0.0,0.21
1211,0.0,0.21
1212,0.0,0.21
1213,0.0,0.21
1214,0.0,0.21
1215,0.0,0.21
1216,0.0,0.21
1217,0.0,0.21
1218,0.0,0.21
1219,0.0,0.21
1220,0.0,0.21
1221,0.0,0.22
1222,0.0,0.23
1223,0.0,0.22
1224,0.0,0.22
1225,0.0,0.22
1226,0.0,0.22
1227,0.0,0.22
1228,0.0,0.22
1229,0.0,0.22
1230,0.0,0.22
1231,0.0,0.22
1232,0.0,0.21
1233,0.0,0.21
1234,0.0,0.21
1235,0.0,0.21
1236,0.0,0.21
1237,0.0,0.21
1238,0.0,0.21
1239,0.0,0.21
1240,0.0,0.21
1241,0.0,0.21
1242,0.0,0.21
1243,0.0,0.21
1244,0.0,0.21
1245,0.0,0.21
1246,0.0,0.21
1247,0.0,0.21
1248,0.0,0.21
1249,0.0,0.21
1250,0.0,0.21
1251,0.0,0.21
1252,0.0,0.2
1253,0.0,0.2
1254,0.0,0.2
1255,0.0,0.2
1256,0.0,0.2
1257,0.0,0.2
1258,0.0,0.2
1259,0.0,0.2
1260,0.0,0.2
1261,0.0,0.2
1262,0.0,0.2
1263,0.0,0.2
1264,0.0,0.19
1265,0.0,0.19
1266,0.0,0.19
1267,0.0,0.2
1268,0.0,0.2
1269,0.0,0.2
1270,0.0,0.2
1271,0.0,0.2
1272,0.0,0.19
1273,0.0,0.19
1274,0.0,0.19
1275,0.0,0.19
1276,0.0,0.19
1277,0.0,0.19
1278,0.0,0.19
1279,0.0,0.19
1280,0.0,0.19
1281,0.0,0.19
1282,0.0,0.19
1283,0.0,0.19
1284,0.0,0.19
1285,0.0,0.19
1286,0.0,0.2
1287,0.0,0.2
1288,0.0,0.2
1289,0.0,0.19
1290,0.0,0.19
1291,0.0,0.19
1292,0.0,0.19
1293,0.0,0.19
1294,0.0,0.2
1295,0.0,0.2
1296,0.0,0.2
1297,0.0,0.2
1298,0.0,0.2
1299,0.0,0.2
1300,0.0,0.2
1301,0.0,0.2
1302,0.0,0.2
1303,0.0,0.2
1304,0.0,0.2
1305,0.0,0.2
1306,0.0,0.2
1307,0.0,0.2
1308,0.0,0.2
1309,0.0,0.2
1310,0.0,0.19
1311,0.0,0.2
1312,0.0,0.2
1313,0.0,0.2
1314,0.0,0.2
1315,0.0,0.2
1316,0.0,0.19
1317,0.0,0.19
1318,0.0,0.19
1319,0.0,0.19
1320,0.0,0.2
1321,0.0,0.21
1322,0.0,0.21
1323,0.0,0.21
1324,0.0,0.21
1325,0.0,0.2
1326,0.0,0.2
1327,0.0,0.19
1328,0.0,0.19
1329,0.0,0.19
1330,0.0,0.19
1331,0.0,0.19
1332,0.0,0.19
1333,0.0,0.18
1334,0.0,0.19
1335,0.0,0.19
1336,0.0,0.19
1337,0.0,0.2
1338,0.0,0.2
1339,0.0,0.2
1340,0.0,0.2
1341,0.0,0.2
1342,0.0,0.2
1343,0.0,0.2
1344,0.0,0.2
1345,0.0,0.19
1346,0.0,0.19
1347,0.0,0.19
1348,0.0,0.19
1349,0.0,0.19
1350,0.0,0.19
1351,0.0,0.19
1352,0.0,0.19
1353,0.0,0.19
1354,0.0,0.19
1355,0.0,0.19
1356,0.0,0.19
1357,0.0,0.19
1358,0.0,0.2
1359,0.0,0.2
1360,0.0,0.2
1361,0.0,0.2
