,fc,fl
247,0.15,0.21
248,0.15,0.21
249,0.15,0.21
250,0.16,0.2
251,0.16,0.2
252,0.16,0.2
253,0.16,0.2
254,0.16,0.2
255,0.16,0.2
256,0.16,0.2
257,0.16,0.2
258,0.16,0.2
259,0.15,0.2
260,0.15,0.2
261,0.15,0.2
262,0.15,0.19
263,0.15,0.19
264,0.15,0.19
265,0.15,0.19
266,0.15,0.19
267,0.15,0.19
268,0.15,0.19
269,0.15,0.19
270,0.15,0.19
271,0.15,0.18
272,0.15,0.18
273,0.15,0.18
274,0.15,0.18
275,0.15,0.18
276,0.15,0.18
277,0.15,0.18
278,0.15,0.18
279,0.15,0.18
280,0.15,0.18
281,0.15,0.18
282,0.15,0.18
283,0.15,0.18
284,0.15,0.18
285,0.15,0.18
286,0.15,0.17
287,0.15,0.17
288,0.15,0.17
289,0.15,0.17
290,0.15,0.17
291,0.15,0.17
292,0.15,0.17
293,0.15,0.17
294,0.15,0.17
295,0.15,0.17
296,0.15,0.17
297,0.14,0.17
298,0.14,0.17
299,0.14,0.17
300,0.14,0.17
301,0.14,0.17
302,0.14,0.17
303,0.14,0.17
304,0.14,0.17
305,0.14,0.17
306,0.14,0.17
307,0.14,0.17
308,0.14,0.17
309,0.14,0.17
310,0.14,0.17
311,0.14,0.17
312,0.14,0.17
313,0.14,0.17
314,0.14,0.17
315,0.14,0.17
316,0.14,0.17
317,0.14,0.16
318,0.14,0.16
319,0.14,0.16
320,0.14,0.16
321,0.14,0.16
322,0.14,0.16
323,0.14,0.16
324,0.14,0.16
325,0.13,0.16
326,0.14,0.15
327,0.14,0.15
328,0.14,0.15
329,0.14,0.15
330,0.14,0.15
331,0.13,0.15
332,0.13,0.15
333,0.13,0.15
334,0.13,0.15
335,0.13,0.16
336,0.13,0.17
337,0.13,0.17
338,0.13,0.17
339,0.13,0.17
340,0.13,0.16
341,0.13,0.16
342,0.13,0.16
343,0.13,0.16
344,0.12,0.16
345,0.12,0.16
346,0.12,0.16
347,0.12,0.16
348,0.12,0.16
349,0.12,0.16
350,0.11,0.16
351,0.11,0.16
352,0.11,0.16
353,0.11,0.16
354,0.1,0.17
355,0.1,0.17
356,0.1,0.17
357,0.1,0.17
358,0.1,0.17
359,0.1,0.18
360,0.1,0.17
361,0.1,0.17
362,0.1,0.17
363,0.1,0.17
364,0.1,0.17
365,0.1,0.17
366,0.1,0.17
367,0.1,0.17
368,0.1,0.17
369,0.1,0.17
370,0.1,0.17
371,0.09,0.17
372,0.09,0.17
373,0.09,0.17
374,0.09,0.17
375,0.09,0.17
376,0.09,0.17
377,0.09,0.17
378,0.09,0.17
379,0.09,0.17
380,0.09,0.17
381,0.09,0.17
382,0.09,0.17
383,0.09,0.17
384,0.09,0.17
385,0.09,0.17
386,0.09,0.17
387,0.09,0.17
388,0.09,0.17
389,0.09,0.17
390,0.08,0.17
391,0.08,0.17
392,0.08,0.17
393,0.08,0.17
394,0.08,0.17
395,0.08,0.17
396,0.08,0.17
397,0.08,0.17
398,0.08,0.17
399,0.08,0.17
400,0.08,0.17
401,0.08,0.17
402,0.08,0.17
403,0.08,0.16
404,0.08,0.16
405,0.08,0.16
406,0.08,0.16
407,0.08,0.16
408,0.08,0.16
409,0.08,0.16
410,0.08,0.16
411,0.07,0.16
412,0.07,0.16
413,0.07,0.16
414,0.06,0.16
415,0.06,0.16
416,0.06,0.16
417,0.06,0.15
418,0.06,0.15
419,0.06,0.15
420,0.06,0.15
421,0.06,0.15
422,0.06,0.16
423,0.06,0.16
424,0.06,0.16
425,0.06,0.16
426,0.06,0.16
427,0.06,0.16
428,0.06,0.16
429,0.06,0.15
430,0.06,0.14
431,0.06,0.14
432,0.06,0.14
433,0.06,0.13
434,0.06,0.13
435,0.06,0.13
436,0.06,0.13
437,0.05,0.13
438,0.05,0.13
439,0.05,0.13
440,0.05,0.14
441,0.05,0.14
442,0.05,0.14
443,0.05,0.14
444,0.05,0.15
445,0.05,0.15
446,0.05,0.15
447,0.05,0.15
448,0.05,0.15
449,0.05,0.15
450,0.05,0.15
451,0.05,0.15
452,0.05,0.15
453,0.05,0.15
454,0.05,0.15
455,0.05,0.15
456,0.04,0.15
457,0.04,0.15
458,0.04,0.15
459,0.04,0.16
460,0.04,0.16
461,0.04,0.16
462,0.04,0.16
463,0.04,0.16
464,0.04,0.16
465,0.04,0.16
466,0.04,0.16
467,0.04,0.16
468,0.04,0.16
469,0.04,0.16
470,0.04,0.16
471,0.04,0.16
472,0.04,0.16
473,0.04,0.16
474,0.04,0.16
475,0.03,0.16
476,0.03,0.16
477,0.03,0.16
478,0.03,0.16
479,0.02,0.16
480,0.02,0.16
481,0.02,0.16
482,0.02,0.16
483,0.02,0.15
484,0.02,0.15
485,0.02,0.15
486,0.02,0.15
487,0.02,0.15
488,0.02,0.15
489,0.02,0.15
490,0.02,0.15
491,0.02,0.14
492,0.02,0.14
493,0.02,0.14
494,0.02,0.14
495,0.02,0.14
496,0.02,0.14
497,0.02,0.14
498,0.02,0.14
499,0.02,0.14
500,0.02,0.14
501,0.02,0.14
502,0.02,0.14
503,0.02,0.14
504,0.02,0.14
505,0.02,0.14
506,0.02,0.14
507,0.02,0.14
508,0.02,0.14
509,0.02,0.14
510,0.02,0.14
511,0.02,0.14
512,0.02,0.14
513,0.02,0.14
514,0.02,0.14
515,0.02,0.14
516,0.02,0.14
517,0.02,0.14
518,0.02,0.14
519,0.02,0.14
520,0.02,0.14
521,0.02,0.14
522,0.02,0.15
523,0.02,0.15
524,0.02,0.15
525,0.02,0.15
526,0.02,0.15
527,0.02,0.15
528,0.02,0.15
529,0.02,0.15
530,0.02,0.14
531,0.02,0.14
532,0.02,0.15
533,0.02,0.15
534,0.02,0.15
535,0.02,0.15
536,0.02,0.15
537,0.02,0.15
538,0.02,0.16
539,0.02,0.16
540,0.02,0.16
541,0.02,0.16
542,0.02,0.16
543,0.02,0.16
544,0.02,0.16
545,0.02,0.16
546,0.02,0.16
547,0.02,0.16
548,0.01,0.16
549,0.01,0.16
550,0.01,0.17
551,0.01,0.17
552,0.01,0.17
553,0.01,0.17
554,0.01,0.17
555,0.01,0.17
556,0.01,0.17
557,0.01,0.17
558,0.01,0.17
559,0.01,0.17
560,0.01,0.17
561,0.01,0.17
562,0.01,0.16
563,0.01,0.16
564,0.01,0.16
565,0.01,0.16
566,0.01,0.16
567,0.01,0.16
568,0.01,0.16
569,0.01,0.16
570,0.01,0.15
571,0.01,0.15
572,0.01,0.15
573,0.01,0.15
574,0.01,0.15
575,0.01,0.16
576,0.01,0.16
577,0.01,0.16
578,0.01,0.16
579,0.01,0.16
580,0.01,0.16
581,0.01,0.17
582,0.01,0.17
583,0.01,0.17
584,0.01,0.17
585,0.01,0.17
586,0.01,0.17
587,0.01,0.17
588,0.01,0.17
589,0.01,0.17
590,0.01,0.17
591,0.01,0.17
592,0.01,0.17
593,0.01,0.17
594,0.01,0.17
595,0.01,0.17
596,0.01,0.16
597,0.01,0.16
598,0.01,0.16
599,0.01,0.16
600,0.01,0.16
601,0.01,0.16
602,0.01,0.16
603,0.01,0.16
604,0.01,0.16
605,0.01,0.16
606,0.01,0.16
607,0.01,0.16
608,0.01,0.16
609,0.01,0.16
610,0.01,0.16
611,0.01,0.17
612,0.01,0.17
613,0.01,0.17
614,0.01,0.17
615,0.01,0.17
616,0.01,0.17
617,0.01,0.17
618,0.01,0.17
619,0.01,0.17
620,0.01,0.17
621,0.01,0.17
622,0.01,0.17
623,0.01,0.17
624,0.01,0.17
625,0.01,0.17
626,0.01,0.17
627,0.01,0.17
628,0.01,0.17
629,0.01,0.17
630,0.01,0.16
631,0.01,0.16
632,0.01,0.16
633,0.01,0.16
634,0.01,0.16
635,0.01,0.16
636,0.01,0.16
637,0.01,0.16
638,0.01,0.16
639,0.01,0.16
640,0.01,0.16
641,0.01,0.16
642,0.01,0.16
643,0.01,0.16
644,0.01,0.16
645,0.01,0.16
646,0.01,0.16
647,0.01,0.16
648,0.01,0.16
649,0.01,0.16
650,0.01,0.16
651,0.01,0.16
652,0.01,0.16
653,0.01,0.16
654,0.01,0.16
655,0.01,0.16
656,0.01,0.17
657,0.01,0.17
658,0.01,0.17
659,0.01,0.17
660,0.01,0.17
661,0.01,0.17
662,0.01,0.17
663,0.01,0.17
664,0.01,0.17
665,0.01,0.17
666,0.01,0.17
667,0.01,0.17
668,0.01,0.17
669,0.01,0.17
670,0.01,0.17
671,0.01,0.17
672,0.01,0.17
673,0.01,0.17
674,0.01,0.17
675,0.01,0.17
676,0.01,0.17
677,0.01,0.17
678,0.01,0.17
679,0.01,0.17
680,0.01,0.17
681,0.01,0.17
682,0.01,0.17
683,0.01,0.17
684,0.01,0.17
685,0.01,0.17
686,0.01,0.17
687,0.01,0.17
688,0.01,0.17
689,0.01,0.17
690,0.01,0.17
691,0.01,0.17
692,0.01,0.17
693,0.01,0.17
694,0.01,0.17
695,0.01,0.17
696,0.01,0.17
697,0.01,0.16
698,0.01,0.16
699,0.01,0.16
700,0.01,0.16
701,0.01,0.16
702,0.01,0.16
703,0.01,0.16
704,0.01,0.16
705,0.01,0.16
706,0.01,0.16
707,0.01,0.16
708,0.01,0.16
709,0.01,0.16
710,0.01,0.16
711,0.01,0.16
712,0.01,0.16
713,0.01,0.16
714,0.01,0.16
715,0.01,0.16
716,0.01,0.16
717,0.01,0.16
718,0.01,0.16
719,0.01,0.16
720,0.01,0.16
721,0.01,0.16
722,0.01,0.16
723,0.01,0.16
724,0.01,0.16
725,0.01,0.16
726,0.01,0.17
727,0.01,0.17
728,0.01,0.17
729,0.01,0.17
730,0.01,0.17
731,0.01,0.17
732,0.01,0.17
733,0.01,0.17
734,0.01,0.17
735,0.01,0.17
736,0.01,0.17
737,0.0,0.17
738,0.0,0.17
739,0.0,0.17
740,0.0,0.17
741,0.0,0.17
742,0.0,0.17
743,0.0,0.17
744,0.0,0.17
745,0.0,0.17
746,0.0,0.17
747,0.0,0.17
748,0.0,0.17
749,0.0,0.17
750,0.0,0.17
751,0.0,0.17
752,0.0,0.17
753,0.0,0.17
754,0.0,0.17
755,0.0,0.16
756,0.0,0.16
757,0.0,0.16
758,0.0,0.16
759,0.0,0.16
760,0.0,0.16
761,0.0,0.16
762,0.0,0.16
763,0.0,0.16
764,0.0,0.16
765,0.0,0.16
766,0.0,0.16
767,0.0,0.16
768,0.0,0.15
769,0.0,0.15
770,0.0,0.15
771,0.0,0.15
772,0.0,0.15
773,0.0,0.15
774,0.0,0.15
775,0.0,0.15
776,0.0,0.16
777,0.0,0.16
778,0.0,0.17
779,0.0,0.17
780,0.0,0.17
781,0.0,0.17
782,0.0,0.17
783,0.0,0.17
784,0.0,0.17
785,0.0,0.17
786,0.0,0.17
787,0.0,0.17
788,0.0,0.17
789,0.0,0.17
790,0.0,0.17
791,0.0,0.17
792,0.0,0.17
793,0.0,0.17
794,0.0,0.17
795,0.0,0.17
796,0.0,0.17
797,0.0,0.17
798,0.0,0.17
799,0.0,0.17
800,0.0,0.17
801,0.0,0.17
802,0.0,0.16
803,0.0,0.16
804,0.0,0.16
805,0.0,0.16
806,0.0,0.16
807,0.0,0.16
808,0.0,0.16
809,0.0,0.16
810,0.0,0.16
811,0.0,0.16
812,0.0,0.16
813,0.0,0.17
814,0.0,0.17
815,0.0,0.17
816,0.0,0.17
817,0.0,0.17
818,0.0,0.17
819,0.0,0.17
820,0.0,0.17
821,0.0,0.17
822,0.0,0.17
823,0.0,0.17
824,0.0,0.17
825,0.0,0.17
826,0.0,0.17
827,0.0,0.17
828,0.0,0.18
829,0.0,0.18
830,0.0,0.18
831,0.0,0.18
832,0.0,0.18
833,0.0,0.18
834,0.0,0.18
835,0.0,0.18
836,0.0,0.18
837,0.0,0.18
838,0.0,0.18
839,0.0,0.18
840,0.0,0.19
841,0.0,0.19
842,0.0,0.19
843,0.0,0.19
844,0.0,0.19
845,0.0,0.19
846,0.0,0.19
847,0.0,0.19
848,0.0,0.19
849,0.0,0.19
850,0.0,0.19
851,0.0,0.19
852,0.0,0.19
853,0.0,0.19
854,0.0,0.19
855,0.0,0.19
856,0.0,0.19
857,0.0,0.19
858,0.0,0.19
859,0.0,0.19
860,0.0,0.19
861,0.0,0.19
862,0.0,0.19
863,0.0,0.19
864,0.0,0.19
865,0.0,0.19
866,0.0,0.19
867,0.0,0.19
868,0.0,0.19
869,0.0,0.19
870,0.0,0.19
871,0.0,0.19
872,0.0,0.19
873,0.0,0.19
874,0.0,0.19
875,0.0,0.19
876,0.0,0.19
877,0.0,0.19
878,0.0,0.19
879,0.0,0.2
880,0.0,0.2
881,0.0,0.2
882,0.0,0.2
883,0.0,0.21
884,0.0,0.21
885,0.0,0.21
886,0.0,0.21
887,0.0,0.21
888,0.0,0.21
889,0.0,0.2
890,0.0,0.2
891,0.0,0.2
892,0.0,0.2
893,0.0,0.2
894,0.0,0.2
895,0.0,0.2
896,0.0,0.2
897,0.0,0.2
898,0.0,0.2
899,0.0,0.2
900,0.0,0.2
901,0.0,0.2
902,0.0,0.2
903,0.0,0.19
904,0.0,0.2
905,0.0,0.2
906,0.0,0.21
907,0.0,0.2
908,0.0,0.2
909,0.0,0.2
910,0.0,0.2
911,0.0,0.2
912,0.0,0.2
913,0.0,0.2
914,0.0,0.2
915,0.0,0.2
916,0.0,0.2
917,0.0,0.2
918,0.0,0.2
919,0.0,0.2
920,0.0,0.2
921,0.0,0.2
922,0.0,0.21
923,0.0,0.21
924,0.0,0.21
925,0.0,0.21
926,0.0,0.2
927,0.0,0.2
928,0.0,0.2
929,0.0,0.2
930,0.0,0.2
931,0.0,0.2
932,0.0,0.21
933,0.0,0.21
934,0.0,0.21
935,0.0,0.21
936,0.0,0.21
937,0.0,0.21
938,0.0,0.21
939,0.0,0.2
940,0.0,0.2
941,0.0,0.2
942,0.0,0.2
943,0.0,0.2
944,0.0,0.2
945,0.0,0.2
946,0.0,0.2
947,0.0,0.2
948,0.0,0.2
949,0.0,0.2
950,0.0,0.2
951,0.0,0.2
952,0.0,0.2
953,0.0,0.2
954,0.0,0.2
955,0.0,0.2
956,0.0,0.2
957,0.0,0.2
958,0.0,0.2
959,0.0,0.2
960,0.0,0.2
961,0.0,0.2
962,0.0,0.2
963,0.0,0.2
964,0.0,0.2
965,0.0,0.2
966,0.0,0.2
967,0.0,0.2
968,0.0,0.2
969,0.0,0.2
970,0.0,0.2
971,0.0,0.2
972,0.0,0.2
973,0.0,0.2
974,0.0,0.2
975,0.0,0.2
976,0.0,0.21
977,0.0,0.21
978,0.0,0.21
979,0.0,0.21
980,0.0,0.21
981,0.0,0.21
982,0.0,0.21
983,0.0,0.21
984,0.0,0.21
985,0.0,0.21
986,0.0,0.21
987,0.0,0.22
988,0.0,0.22
989,0.0,0.22
990,0.0,0.22
991,0.0,0.22
992,0.0,0.22
993,0.0,0.22
994,0.0,0.22
995,0.0,0.22
996,0.0,0.21
997,0.0,0.21
998,0.0,0.21
999,0.0,0.21
1000,0.0,0.22
1001,0.0,0.22
1002,0.0,0.22
1003,0.0,0.22
1004,0.0,0.22
1005,0.0,0.22
1006,0.0,0.22
1007,0.0,0.22
1008,0.0,0.22
1009,0.0,0.22
1010,0.0,0.22
1011,0.0,0.22
1012,0.0,0.22
1013,0.0,0.21
1014,0.0,0.21
1015,0.0,0.21
1016,0.0,0.21
1017,0.0,0.21
1018,0.0,0.21
1019,0.0,0.21
1020,0.0,0.21
1021,0.0,0.2
1022,0.0,0.19
1023,0.0,0.19
1024,0.0,0.18
1025,0.0,0.18
1026,0.0,0.18
1027,0.0,0.18
1028,0.0,0.18
1029,0.0,0.18
1030,0.0,0.18
1031,0.0,0.18
1032,0.0,0.18
1033,0.0,0.17
1034,0.0,0.17
1035,0.0,0.17
1036,0.0,0.17
1037,0.0,0.17
1038,0.0,0.17
1039,0.0,0.17
1040,0.0,0.17
1041,0.0,0.17
1042,0.0,0.17
1043,0.0,0.17
1044,0.0,0.17
1045,0.0,0.17
1046,0.0,0.17
1047,0.0,0.17
1048,0.0,0.17
1049,0.0,0.17
1050,0.0,0.18
1051,0.0,0.18
1052,0.0,0.18
1053,0.0,0.18
1054,0.0,0.18
1055,0.0,0.18
1056,0.0,0.18
1057,0.0,0.18
1058,0.0,0.18
1059,0.0,0.18
1060,0.0,0.18
1061,0.0,0.18
1062,0.0,0.18
1063,0.0,0.18
1064,0.0,0.18
1065,0.0,0.18
1066,0.0,0.18
1067,0.0,0.18
1068,0.0,0.18
1069,0.0,0.17
1070,0.0,0.17
1071,0.0,0.17
1072,0.0,0.17
1073,0.0,0.17
1074,0.0,0.17
1075,0.0,0.17
1076,0.0,0.17
1077,0.0,0.17
1078,0.0,0.17
1079,0.0,0.17
1080,0.0,0.17
1081,0.0,0.16
1082,0.0,0.16
1083,0.0,0.16
1084,0.0,0.16
1085,0.0,0.16
1086,0.0,0.16
1087,0.0,0.16
1088,0.0,0.16
1089,0.0,0.16
1090,0.0,0.16
1091,0.0,0.17
1092,0.0,0.17
1093,0.0,0.17
1094,0.0,0.17
1095,0.0,0.17
1096,0.0,0.17
1097,0.0,0.17
1098,0.0,0.17
1099,0.0,0.17
1100,0.0,0.17
1101,0.0,0.17
1102,0.0,0.17
1103,0.0,0.17
1104,0.0,0.17
1105,0.0,0.17
1106,0.0,0.17
1107,0.0,0.17
1108,0.0,0.17
1109,0.0,0.17
1110,0.0,0.17
1111,0.0,0.17
1112,0.0,0.17
1113,0.0,0.17
1114,0.0,0.18
1115,0.0,0.18
1116,0.0,0.18
1117,0.0,0.18
1118,0.0,0.19
1119,0.0,0.19
1120,0.0,0.19
1121,0.0,0.19
1122,0.0,0.19
1123,0.0,0.19
1124,0.0,0.18
1125,0.0,0.18
1126,0.0,0.18
1127,0.0,0.18
1128,0.0,0.18
1129,0.0,0.18
1130,0.0,0.18
1131,0.0,0.17
1132,0.0,0.17
1133,0.0,0.17
1134,0.0,0.17
1135,0.0,0.17
1136,0.0,0.16
1137,0.0,0.16
1138,0.0,0.16
1139,0.0,0.16
1140,0.0,0.16
1141,0.0,0.16
1142,0.0,0.16
1143,0.0,0.16
1144,0.0,0.16
1145,0.0,0.15
1146,0.0,0.15
1147,0.0,0.15
1148,0.0,0.16
1149,0.0,0.16
1150,0.0,0.16
1151,0.0,0.16
1152,0.0,0.16
1153,0.0,0.16
1154,0.0,0.16
1155,0.0,0.16
1156,0.0,0.16
1157,0.0,0.16
1158,0.0,0.16
1159,0.0,0.16
1160,0.0,0.16
1161,0.0,0.16
1162,0.0,0.16
1163,0.0,0.16
1164,0.0,0.16
1165,0.0,0.16
1166,0.0,0.16
1167,0.0,0.16
1168,0.0,0.16
1169,0.0,0.16
1170,0.0,0.16
1171,0.0,0.16
1172,0.0,0.16
1173,0.0,0.16
1174,0.0,0.16
1175,0.0,0.16
1176,0.0,0.15
1177,0.0,0.15
1178,0.0,0.15
1179,0.0,0.15
1180,0.0,0.15
1181,0.0,0.15
1182,0.0,0.15
1183,0.0,0.15
1184,0.0,0.15
1185,0.0,0.15
1186,0.0,0.16
1187,0.0,0.16
1188,0.0,0.16
1189,0.0,0.16
1190,0.0,0.16
1191,0.0,0.16
1192,0.0,0.16
1193,0.0,0.16
1194,0.0,0.16
1195,0.0,0.16
1196,0.0,0.16
1197,0.0,0.16
1198,0.0,0.16
1199,0.0,0.16
1200,0.0,0.16
1201,0.0,0.16
1202,0.0,0.16
1203,0.0,0.16
1204,0.0,0.16
1205,0.0,0.16
1206,0.0,0.16
1207,0.0,0.16
1208,0.0,0.16
1209,0.0,0.16
1210,0.0,0.16
1211,0.0,0.16
1212,0.0,0.16
1213,0.0,0.16
1214,0.0,0.16
1215,0.0,0.16
1216,0.0,0.16
1217,0.0,0.16
1218,0.0,0.16
1219,0.0,0.16
1220,0.0,0.15
1221,0.0,0.15
1222,0.0,0.15
1223,0.0,0.15
1224,0.0,0.15
1225,0.0,0.15
1226,0.0,0.15
1227,0.0,0.15
1228,0.0,0.15
1229,0.0,0.15
1230,0.0,0.15
1231,0.0,0.15
1232,0.0,0.15
1233,0.0,0.15
1234,0.0,0.15
1235,0.0,0.15
1236,0.0,0.15
1237,0.0,0.15
1238,0.0,0.15
1239,0.0,0.15
1240,0.0,0.15
1241,0.0,0.15
1242,0.0,0.15
1243,0.0,0.15
1244,0.0,0.15
1245,0.0,0.15
1246,0.0,0.15
1247,0.0,0.15
1248,0.0,0.15
1249,0.0,0.15
1250,0.0,0.15
1251,0.0,0.15
1252,0.0,0.15
1253,0.0,0.15
1254,0.0,0.15
1255,0.0,0.15
1256,0.0,0.15
1257,0.0,0.15
1258,0.0,0.15
1259,0.0,0.15
1260,0.0,0.15
1261,0.0,0.15
1262,0.0,0.15
1263,0.0,0.14
1264,0.0,0.14
1265,0.0,0.14
1266,0.0,0.14
1267,0.0,0.14
1268,0.0,0.14
1269,0.0,0.14
1270,0.0,0.14
1271,0.0,0.14
1272,0.0,0.14
1273,0.0,0.14
1274,0.0,0.14
1275,0.0,0.14
1276,0.0,0.15
1277,0.0,0.16
1278,0.0,0.16
1279,0.0,0.16
1280,0.0,0.16
1281,0.0,0.16
1282,0.0,0.16
1283,0.0,0.16
1284,0.0,0.16
1285,0.0,0.16
1286,0.0,0.16
1287,0.0,0.16
1288,0.0,0.16
1289,0.0,0.16
1290,0.0,0.16
1291,0.0,0.16
1292,0.0,0.16
1293,0.0,0.16
1294,0.0,0.16
1295,0.0,0.15
1296,0.0,0.15
1297,0.0,0.15
1298,0.0,0.15
1299,0.0,0.15
1300,0.0,0.15
1301,0.0,0.15
1302,0.0,0.15
1303,0.0,0.15
1304,0.0,0.15
1305,0.0,0.15
1306,0.0,0.15
1307,0.0,0.15
1308,0.0,0.15
1309,0.0,0.16
1310,0.0,0.16
1311,0.0,0.16
1312,0.0,0.16
1313,0.0,0.16
1314,0.0,0.16
1315,0.0,0.15
1316,0.0,0.15
1317,0.0,0.15
1318,0.0,0.15
1319,0.0,0.15
1320,0.0,0.14
1321,0.0,0.14
1322,0.0,0.14
1323,0.0,0.14
1324,0.0,0.14
1325,0.0,0.14
1326,0.0,0.13
1327,0.0,0.13
1328,0.0,0.13
1329,0.0,0.13
1330,0.0,0.13
1331,0.0,0.13
1332,0.0,0.12
1333,0.0,0.12
1334,0.0,0.12
1335,0.0,0.12
1336,0.0,0.12
1337,0.0,0.12
1338,0.0,0.12
1339,0.0,0.12
1340,0.0,0.12
1341,0.0,0.12
1342,0.0,0.12
1343,0.0,0.13
1344,0.0,0.13
1345,0.0,0.13
1346,0.0,0.13
1347,0.0,0.13
1348,0.0,0.13
1349,0.0,0.13
1350,0.0,0.13
1351,0.0,0.13
1352,0.0,0.14
1353,0.0,0.14
1354,0.0,0.13
1355,0.0,0.14
1356,0.0,0.14
1357,0.0,0.14
1358,0.0,0.14
1359,0.0,0.14
1360,0.0,0.14
1361,0.0,0.14
