,r,fc
0,0.0000,0.16939999999999994
0,0.0030,0.15999999999999998
0,0.0060,0.15130000000000002
0,0.0090,0.1704
0,0.0120,0.14940000000000003
0,0.0150,0.0
0,0.0180,0.151
0,0.0210,0.1396
0,0.0240,0.1516
0,0.0270,0.16079999999999997
0,0.0300,0.1612
0,0.0330,0.15829999999999997
0,0.0360,0.1407
0,0.0390,0.16
0,0.0420,0.15109999999999998
0,0.0450,0.1395
0,0.0480,0.0
0,0.0510,0.14150000000000001
0,0.0540,0.0
0,0.0570,0.1389
0,0.0600,0.0
0,0.0630,0.15
0,0.0660,0.1414
0,0.0690,0.0
0,0.0720,0.0
0,0.0750,0.14949999999999997
0,0.0780,0.1396
0,0.0810,0.0
0,0.0840,0.13979999999999998
0,0.0870,0.1509
0,0.0900,0.1399
0,0.0930,0.14129999999999998
0,0.0960,0.0
0,0.0990,0.0
0,0.1020,0.13019999999999998
0,0.1050,0.14
0,0.1080,0.13180000000000003
0,0.1110,0.0
0,0.1140,0.0
0,0.1170,0.13180000000000003
0,0.1200,0.13
0,0.1230,0.1403
0,0.1260,0.12890000000000001
0,0.1290,0.1296
0,0.1320,0.0
0,0.1350,0.12090000000000002
0,0.1380,0.13140000000000002
0,0.1410,0.0
0,0.1440,0.0
0,0.1470,0.12899999999999998
0,0.1500,0.0
0,0.1530,0.0
0,0.1560,0.0
0,0.1590,0.0
0,0.1620,0.11979999999999999
0,0.1650,0.0
0,0.1680,0.0
0,0.1710,0.0
0,0.1740,0.0
0,0.1770,0.1292
0,0.1800,0.0
0,0.1830,0.0
0,0.1860,0.0
0,0.1890,0.0
0,0.1920,0.0
0,0.1950,0.12
0,0.1980,0.1205
0,0.2010,0.0
0,0.2040,0.0
0,0.2070,0.1188
0,0.2100,0.0
0,0.2130,0.0
0,0.2160,0.11990000000000002
0,0.2190,0.0
0,0.2220,0.0
0,0.2250,0.0
0,0.2280,0.0
0,0.2310,0.0
0,0.2340,0.0
0,0.2370,0.0
0,0.2400,0.0
0,0.2430,0.0
0,0.2460,0.0
0,0.2490,0.0
0,0.2520,0.1107
0,0.2550,0.11130000000000001
0,0.2580,0.0
0,0.2610,0.0
0,0.2640,0.0
0,0.2670,0.0
0,0.2700,0.11079999999999998
0,0.2730,0.0
0,0.2760,0.0
0,0.2790,0.0
0,0.2820,0.0
0,0.2850,0.10959999999999999
0,0.2880,0.11020000000000002
0,0.2910,0.11010000000000002
0,0.2940,0.11
0,0.2970,0.0
