,r,fc
0,0.0000,0.1512
0,0.0030,0.13970000000000002
0,0.0060,0.17029999999999998
0,0.0090,0.16869999999999996
0,0.0120,0.1508
0,0.0150,0.1589
0,0.0180,0.1508
0,0.0210,0.15889999999999996
0,0.0240,0.0
0,0.0270,0.1404
0,0.0300,0.15889999999999996
0,0.0330,0.15940000000000001
0,0.0360,0.1403
0,0.0390,0.14949999999999997
0,0.0420,0.0
0,0.0450,0.1512
0,0.0480,0.1585
0,0.0510,0.149
0,0.0540,0.13949999999999999
0,0.0570,0.1409
0,0.0600,0.1519
0,0.0630,0.1602
0,0.0660,0.1316
0,0.0690,0.14909999999999998
0,0.0720,0.1393
0,0.0750,0.1391
0,0.0780,0.141
0,0.0810,0.0
0,0.0840,0.1414
0,0.0870,0.0
0,0.0900,0.13
0,0.0930,0.1395
0,0.0960,0.0
0,0.0990,0.0
0,0.1020,0.0
0,0.1050,0.1381
0,0.1080,0.1389
0,0.1110,0.0
0,0.1140,0.0
0,0.1170,0.12919999999999998
0,0.1200,0.1291
0,0.1230,0.1292
0,0.1260,0.14020000000000002
0,0.1290,0.131
0,0.1320,0.1285
0,0.1350,0.12849999999999998
0,0.1380,0.1211
0,0.1410,0.1293
0,0.1440,0.13
0,0.1470,0.0
0,0.1500,0.0
0,0.1530,0.0
0,0.1560,0.1186
0,0.1590,0.1291
0,0.1620,0.0
0,0.1650,0.0
0,0.1680,0.0
0,0.1710,0.0
0,0.1740,0.0
0,0.1770,0.0
0,0.1800,0.0
0,0.1830,0.12060000000000004
0,0.1860,0.11890000000000002
0,0.1890,0.12050000000000002
0,0.1920,0.0
0,0.1950,0.0
0,0.1980,0.12070000000000002
0,0.2010,0.0
0,0.2040,0.11869999999999999
0,0.2070,0.0
0,0.2100,0.12090000000000002
0,0.2130,0.0
0,0.2160,0.0
0,0.2190,0.0
0,0.2220,0.1192
0,0.2250,0.0
0,0.2280,0.0
0,0.2310,0.0
0,0.2340,0.0
0,0.2370,0.0
0,0.2400,0.0
0,0.2430,0.0
0,0.2460,0.0
0,0.2490,0.11080000000000002
0,0.2520,0.0
0,0.2550,0.0
0,0.2580,0.0
0,0.2610,0.11020000000000002
0,0.2640,0.0
0,0.2670,0.0
0,0.2700,0.0
0,0.2730,0.0
0,0.2760,0.0
0,0.2790,0.0
0,0.2820,0.0
0,0.2850,0.0
0,0.2880,0.0
0,0.2910,0.0
0,0.2940,0.0
0,0.2970,0.0
