,r,fc
0,0.0000,0.9790300000000002
0,0.0020,1.0
0,0.0040,1.0
0,0.0060,0.9808300000000003
0,0.0080,0.7100599999999999
0,0.0100,0.9190999999999999
0,0.0120,0.9400199999999997
0,0.0140,0.8198600000000001
0,0.0160,0.83034
0,0.0180,0.7792399999999999
0,0.0200,0.0
0,0.0220,0.0
0,0.0240,0.65051
0,0.0260,0.4403300000000001
0,0.0280,0.0
0,0.0300,0.0
0,0.0320,0.66065
0,0.0340,0.0
0,0.0360,0.0
0,0.0380,0.0
0,0.0400,0.0
0,0.0420,0.0
0,0.0440,0.0
0,0.0460,0.0
0,0.0480,0.0
0,0.0500,0.0
0,0.0520,0.0
0,0.0540,0.0
0,0.0560,0.0
0,0.0580,0.0
0,0.0600,0.0
