,r,fc
0,0.0000,0.9794400000000003
0,0.0020,0.8494700000000001
0,0.0040,1.0
0,0.0060,0.8107400000000001
0,0.0080,0.8808300000000001
0,0.0100,0.77928
0,0.0120,0.91911
0,0.0140,0.77924
0,0.0160,0.94972
0,0.0180,0.8601700000000001
0,0.0200,0.57946
0,0.0220,0.0
0,0.0240,0.77046
0,0.0260,0.0
0,0.0280,0.0
0,0.0300,0.0
0,0.0320,0.0
0,0.0340,0.0
0,0.0360,0.0
0,0.0380,0.0
0,0.0400,0.0
0,0.0420,0.0
0,0.0440,0.0
0,0.0460,0.0
0,0.0480,0.0
0,0.0500,0.0
0,0.0520,0.0
0,0.0540,0.0
0,0.0560,0.0
0,0.0580,0.0
0,0.0600,0.0
