,r,fc
0,0.0000,0.4267
0,0.0050,0.4033
0,0.0100,0.36230000000000007
0,0.0150,0.38339999999999996
0,0.0200,0.3985
0,0.0250,0.4039
0,0.0300,0.3675
0,0.0350,0.44789999999999996
0,0.0400,0.4407000000000001
0,0.0450,0.3975999999999999
0,0.0500,0.3333
0,0.0550,0.3925
0,0.0600,0.37699999999999995
0,0.0650,0.3873
0,0.0700,0.39269999999999994
0,0.0750,0.3494
0,0.0800,0.3432
0,0.0850,0.32809999999999995
0,0.0900,0.34619999999999995
0,0.0950,0.321
0,0.1000,0.34209999999999996
0,0.1050,0.3364000000000001
0,0.1100,0.3269
0,0.1150,0.32730000000000004
0,0.1200,0.3177
0,0.1250,0.37759999999999994
0,0.1300,0.3188
0,0.1350,0.32809999999999995
0,0.1400,0.317
0,0.1450,0.313
0,0.1500,0.31189999999999996
0,0.1550,0.31809999999999994
0,0.1600,0.3176
0,0.1650,0.3185
0,0.1700,0.31699999999999995
0,0.1750,0.31779999999999997
0,0.1800,0.3134
0,0.1850,0.3176
0,0.1900,0.3171
0,0.1950,0.31309999999999993
0,0.2000,0.3129
0,0.2050,0.3074
0,0.2100,0.3132
0,0.2150,0.3133
0,0.2200,0.3122
0,0.2250,0.31309999999999993
0,0.2300,0.31289999999999996
0,0.2350,0.31279999999999997
0,0.2400,0.31229999999999997
0,0.2450,0.31
0,0.2500,0.3071
0,0.2550,0.2894
0,0.2600,0.31170000000000003
0,0.2650,0.3103
0,0.2700,0.3104
0,0.2750,0.31
0,0.2800,0.31
0,0.2850,0.3111
0,0.2900,0.3081
0,0.2950,0.3117
0,0.3000,0.3096
0,0.3050,0.31029999999999996
0,0.3100,0.30729999999999996
0,0.3150,0.3129
0,0.3200,0.30989999999999995
0,0.3250,0.3068
0,0.3300,0.31079999999999997
0,0.3350,0.31009999999999993
0,0.3400,0.3108
0,0.3450,0.3109
0,0.3500,0.3076
0,0.3550,0.31170000000000003
0,0.3600,0.3095
0,0.3650,0.31089999999999995
0,0.3700,0.30269999999999997
0,0.3750,0.3086
0,0.3800,0.3089
0,0.3850,0.30939999999999995
0,0.3900,0.3073
0,0.3950,0.3093
0,0.4000,0.3112
0,0.4050,0.3101
0,0.4100,0.3085
0,0.4150,0.309
0,0.4200,0.3089
0,0.4250,0.30810000000000004
0,0.4300,0.3087
0,0.4350,0.30979999999999996
0,0.4400,0.30689999999999995
0,0.4450,0.3077
0,0.4500,0.3095
0,0.4550,0.3103
0,0.4600,0.3108
0,0.4650,0.31159999999999993
0,0.4700,0.3029
0,0.4750,0.3087
0,0.4800,0.3068
0,0.4850,0.308
0,0.4900,0.30989999999999995
0,0.4950,0.311
