,r,fc
0,0.0000,0.6316999999999999
0,0.0020,0.6688000000000003
0,0.0040,0.7190000000000003
0,0.0060,0.6141
0,0.0080,0.6197000000000001
0,0.0100,0.2043
0,0.0120,0.5015000000000001
0,0.0140,0.5138000000000001
0,0.0160,0.3386000000000001
0,0.0180,0.6307
0,0.0200,0.24169999999999994
0,0.0202,0.2395000000000001
0,0.0204,0.0916
0,0.0206,0.0
0,0.0208,0.0
0,0.0210,0.3805000000000001
0,0.0212,0.1518
0,0.0214,0.36180000000000007
0,0.0216,0.0
0,0.0218,0.0
0,0.0220,0.5752000000000002
0,0.0240,0.0
0,0.0260,0.0
0,0.0280,0.0
