,r,fc
0,0.0000,0.44113749999999996
0,0.0040,0.44573749999999995
0,0.0080,0.44061875000000006
0,0.0120,0.4506375000000001
0,0.0160,0.4462249999999999
0,0.0200,0.43695625
0,0.0240,0.43385000000000007
0,0.0280,0.43113749999999995
0,0.0320,0.43494999999999995
0,0.0360,0.44128750000000005
0,0.0400,0.42825625
0,0.0440,0.43260625
0,0.0480,0.43316875000000005
0,0.0520,0.43110624999999997
0,0.0560,0.43424999999999997
0,0.0600,0.43131875000000003
0,0.0640,0.42313125
0,0.0680,0.42235
0,0.0720,0.4263187499999999
0,0.0760,0.4193874999999999
0,0.0800,0.42061249999999994
0,0.0840,0.4089000000000001
0,0.0880,0.40998125
0,0.0920,0.4123624999999999
0,0.0960,0.4137250000000001
0,0.1000,0.4225375
0,0.1040,0.40801249999999994
0,0.1080,0.41875625
0,0.1120,0.4031125
0,0.1160,0.39933749999999996
0,0.1200,0.40761875
0,0.1240,0.40313125000000005
0,0.1280,0.4144500000000001
0,0.1320,0.40431249999999996
0,0.1360,0.39818125000000004
0,0.1400,0.40560625
0,0.1440,0.40754375
0,0.1480,0.40043749999999995
0,0.1520,0.38434375000000004
0,0.1560,0.39693749999999994
0,0.1600,0.41060624999999995
0,0.1640,0.39188125
0,0.1680,0.4024875
0,0.1720,0.38745625000000006
0,0.1760,0.398675
0,0.1800,0.39631875000000005
0,0.1840,0.3980375000000001
0,0.1880,0.3912625
0,0.1920,0.39255625
0,0.1960,0.38425624999999997
0,0.2000,0.38805
0,0.2040,0.39063749999999997
0,0.2080,0.382425
0,0.2120,0.38070625
0,0.2160,0.38384999999999997
0,0.2200,0.37810624999999987
0,0.2240,0.37560000000000004
0,0.2280,0.37755625000000004
0,0.2320,0.37875625000000007
0,0.2360,0.3817312499999999
0,0.2400,0.3775437500000001
0,0.2440,0.37762500000000004
0,0.2480,0.37634999999999996
0,0.2520,0.3763
0,0.2560,0.37494999999999995
0,0.2600,0.36688125
0,0.2640,0.36866249999999995
0,0.2680,0.37059375000000006
0,0.2720,0.3683125000000001
0,0.2760,0.3657125
0,0.2800,0.37058125
0,0.2840,0.3719125
0,0.2880,0.36928124999999995
0,0.2920,0.36874375
0,0.2960,0.367575
0,0.3000,0.36930625
0,0.3040,0.36876875000000003
0,0.3080,0.36876875000000003
0,0.3120,0.36816249999999995
0,0.3160,0.3682
0,0.3200,0.3675250000000001
0,0.3240,0.368125
0,0.3280,0.3674124999999999
0,0.3320,0.3663062499999999
0,0.3360,0.36746874999999996
0,0.3400,0.36626875
0,0.3440,0.3656875
0,0.3480,0.36621250000000005
0,0.3520,0.36698125
0,0.3560,0.3669125
0,0.3600,0.365575
0,0.3640,0.36566875
0,0.3680,0.36510625
0,0.3720,0.36496249999999997
0,0.3760,0.3643125
0,0.3800,0.36440625000000004
0,0.3840,0.36496875
0,0.3880,0.36431875
0,0.3920,0.36313125
0,0.3960,0.3649875
0,0.4000,0.36431874999999997
0,0.4040,0.3624812500000001
0,0.4080,0.3643874999999999
0,0.4120,0.3642875000000001
0,0.4160,0.36369999999999997
0,0.4200,0.36324375000000003
0,0.4240,0.3636812499999999
0,0.4280,0.36186874999999996
0,0.4320,0.36194375
0,0.4360,0.36438125
0,0.4400,0.36243749999999997
0,0.4440,0.3618937499999999
0,0.4480,0.3618624999999999
0,0.4520,0.363125
0,0.4560,0.36255625
0,0.4600,0.36128125000000005
0,0.4640,0.362575
0,0.4680,0.36135
0,0.4720,0.35934999999999995
0,0.4760,0.36055624999999997
0,0.4800,0.35873125
0,0.4840,0.3612499999999999
0,0.4880,0.36058124999999996
0,0.4920,0.35940625000000004
0,0.4960,0.3606062500000001
0,0.5000,0.3606125
0,0.5040,0.3581125
0,0.5080,0.35873125
0,0.5120,0.35994375
0,0.5160,0.35873124999999995
0,0.5200,0.35934375
0,0.5240,0.35873125
0,0.5280,0.35875625
0,0.5320,0.35749375
0,0.5360,0.35881875
0,0.5400,0.35631875
0,0.5440,0.35621875000000003
0,0.5480,0.35870624999999995
0,0.5520,0.35873125
0,0.5560,0.35505
0,0.5600,0.35626250000000004
0,0.5640,0.35624375
0,0.5680,0.3574625
0,0.5720,0.3575062499999999
0,0.5760,0.35804375
0,0.5800,0.35550624999999997
0,0.5840,0.35495
0,0.5880,0.3562124999999999
0,0.5920,0.35575
0,0.5960,0.35628750000000003
