,r,fc
0,0.0000,0.4474
0,0.0050,0.43320000000000003
0,0.0100,0.4207
0,0.0150,0.3971
0,0.0200,0.3534000000000001
0,0.0250,0.37329999999999997
0,0.0300,0.37829999999999997
0,0.0350,0.4068
0,0.0400,0.40979999999999994
0,0.0450,0.3872
0,0.0500,0.43400000000000005
0,0.0550,0.3899999999999999
0,0.0600,0.3959
0,0.0650,0.3868000000000001
0,0.0700,0.3667999999999999
0,0.0750,0.3517
0,0.0800,0.3526999999999999
0,0.0850,0.3578
0,0.0900,0.35239999999999994
0,0.0950,0.3381
0,0.1000,0.36849999999999994
0,0.1050,0.34179999999999994
0,0.1100,0.3367
0,0.1150,0.3373
0,0.1200,0.33879999999999993
0,0.1250,0.3671
0,0.1300,0.33769999999999994
0,0.1350,0.3397
0,0.1400,0.3367
0,0.1450,0.3410999999999999
0,0.1500,0.33759999999999996
0,0.1550,0.3371
0,0.1600,0.3366
0,0.1650,0.33730000000000004
0,0.1700,0.33630000000000004
0,0.1750,0.3371
0,0.1800,0.33730000000000004
0,0.1850,0.3326000000000001
0,0.1900,0.3367
0,0.1950,0.3371
0,0.2000,0.3329000000000001
0,0.2050,0.33220000000000005
0,0.2100,0.3372999999999999
0,0.2150,0.33270000000000005
0,0.2200,0.33679999999999993
0,0.2250,0.33340000000000003
0,0.2300,0.3331
0,0.2350,0.33659999999999995
0,0.2400,0.3333
0,0.2450,0.33640000000000003
0,0.2500,0.3315000000000001
0,0.2550,0.3324999999999999
0,0.2600,0.3333
0,0.2650,0.3371
0,0.2700,0.33260000000000006
0,0.2750,0.332
0,0.2800,0.3335999999999999
0,0.2850,0.33089999999999997
0,0.2900,0.3366
0,0.2950,0.3328
0,0.3000,0.3320000000000001
0,0.3050,0.33340000000000003
0,0.3100,0.3319
0,0.3150,0.3329000000000001
0,0.3200,0.3314000000000001
0,0.3250,0.3323
0,0.3300,0.33739999999999987
0,0.3350,0.3331
0,0.3400,0.3268
0,0.3450,0.3301
0,0.3500,0.33330000000000015
0,0.3550,0.32799999999999996
0,0.3600,0.3329
0,0.3650,0.33230000000000004
0,0.3700,0.332
0,0.3750,0.33260000000000006
0,0.3800,0.3323
0,0.3850,0.33220000000000005
0,0.3900,0.3307
0,0.3950,0.33020000000000005
0,0.4000,0.3329000000000001
0,0.4050,0.3331000000000001
0,0.4100,0.33240000000000003
0,0.4150,0.33260000000000006
0,0.4200,0.33110000000000006
0,0.4250,0.3329
0,0.4300,0.32699999999999996
0,0.4350,0.33220000000000005
0,0.4400,0.3329000000000001
0,0.4450,0.32910000000000006
0,0.4500,0.33639999999999987
0,0.4550,0.33649999999999997
0,0.4600,0.33330000000000004
0,0.4650,0.3309
0,0.4700,0.32980000000000004
0,0.4750,0.333
0,0.4800,0.33099999999999996
0,0.4850,0.3297
0,0.4900,0.3305
0,0.4950,0.3307
