,r,fc
0,0.0000,0.33730000000000004
0,0.0050,0.3672999999999999
0,0.0100,0.39370000000000005
0,0.0150,0.31309999999999993
0,0.0200,0.4406999999999999
0,0.0250,0.33649999999999997
0,0.0300,0.4107
0,0.0350,0.2802
0,0.0400,0.39199999999999996
0,0.0450,0.3375
0,0.0500,0.3196
0,0.0550,0.2782
0,0.0600,0.2725
0,0.0650,0.2697
0,0.0700,0.3468
0,0.0750,0.27130000000000004
0,0.0800,0.3517
0,0.0850,0.26180000000000003
0,0.0900,0.2676
0,0.0950,0.2623
0,0.1000,0.262
0,0.1050,0.2687
0,0.1100,0.32659999999999995
0,0.1150,0.2625
0,0.1200,0.26280000000000003
0,0.1250,0.2628
0,0.1300,0.3872
0,0.1350,0.25800000000000006
0,0.1400,0.25730000000000003
0,0.1450,0.2582
0,0.1500,0.2605
0,0.1550,0.2587
0,0.1600,0.2574
0,0.1650,0.2579
0,0.1700,0.2602
0,0.1750,0.2587
0,0.1800,0.258
0,0.1850,0.25189999999999996
0,0.1900,0.2504
0,0.1950,0.2571
0,0.2000,0.252
0,0.2050,0.251
0,0.2100,0.25129999999999997
0,0.2150,0.2503
0,0.2200,0.24960000000000002
0,0.2250,0.2514
0,0.2300,0.251
0,0.2350,0.24969999999999998
0,0.2400,0.2526
0,0.2450,0.2513
0,0.2500,0.2499
0,0.2550,0.25110000000000005
0,0.2600,0.25189999999999996
0,0.2650,0.24850000000000003
0,0.2700,0.2498
0,0.2750,0.24780000000000005
0,0.2800,0.2504
0,0.2850,0.24810000000000001
0,0.2900,0.24980000000000005
0,0.2950,0.24179999999999996
0,0.3000,0.24810000000000001
0,0.3050,0.24990000000000007
0,0.3100,0.2421
0,0.3150,0.2377
0,0.3200,0.24230000000000002
0,0.3250,0.24230000000000002
0,0.3300,0.25170000000000003
0,0.3350,0.2395
0,0.3400,0.24
0,0.3450,0.24159999999999995
0,0.3500,0.2421
0,0.3550,0.23720000000000005
0,0.3600,0.23930000000000004
0,0.3650,0.18950000000000003
0,0.3700,0.23990000000000003
0,0.3750,0.24170000000000003
0,0.3800,0.2482
0,0.3850,0.24139999999999998
0,0.3900,0.23979999999999996
0,0.3950,0.24750000000000003
0,0.4000,0.24050000000000002
0,0.4050,0.24190000000000006
0,0.4100,0.23900000000000002
0,0.4150,0.23970000000000002
0,0.4200,0.24139999999999998
0,0.4250,0.2397
0,0.4300,0.23870000000000002
0,0.4350,0.23930000000000004
0,0.4400,0.23879999999999998
0,0.4450,0.2182
0,0.4500,0.24069999999999997
0,0.4550,0.24070000000000003
0,0.4600,0.2419
0,0.4650,0.2425
0,0.4700,0.24230000000000002
0,0.4750,0.23799999999999996
0,0.4800,0.2395
0,0.4850,0.2395
0,0.4900,0.23809999999999998
0,0.4950,0.2395
