,r,fc
0,0.0000,0.37270000000000003
0,0.0050,0.28109999999999996
0,0.0100,0.3766
0,0.0150,0.2981
0,0.0200,0.3531
0,0.0250,0.3577
0,0.0300,0.32220000000000004
0,0.0350,0.28140000000000004
0,0.0400,0.2698
0,0.0450,0.3286
0,0.0500,0.2782
0,0.0550,0.3617000000000001
0,0.0600,0.3897
0,0.0650,0.27220000000000005
0,0.0700,0.3671
0,0.0750,0.2692
0,0.0800,0.27949999999999997
0,0.0850,0.26940000000000003
0,0.0900,0.2625
0,0.0950,0.3583
0,0.1000,0.39160000000000006
0,0.1050,0.26780000000000004
0,0.1100,0.25859999999999994
0,0.1150,0.2581
0,0.1200,0.2614
0,0.1250,0.2596
0,0.1300,0.25860000000000005
0,0.1350,0.26109999999999994
0,0.1400,0.26039999999999996
0,0.1450,0.2579
0,0.1500,0.25849999999999995
0,0.1550,0.2593
0,0.1600,0.25210000000000005
0,0.1650,0.25920000000000004
0,0.1700,0.2587
0,0.1750,0.2602
0,0.1800,0.25150000000000006
0,0.1850,0.24780000000000002
0,0.1900,0.25079999999999997
0,0.1950,0.2522
0,0.2000,0.25720000000000004
0,0.2050,0.2516
0,0.2100,0.2509
0,0.2150,0.2527
0,0.2200,0.2523
0,0.2250,0.24780000000000002
0,0.2300,0.25029999999999997
0,0.2350,0.2523
0,0.2400,0.25020000000000003
0,0.2450,0.2519
0,0.2500,0.25190000000000007
0,0.2550,0.25220000000000004
0,0.2600,0.2484
0,0.2650,0.2482
0,0.2700,0.25029999999999997
0,0.2750,0.25020000000000003
0,0.2800,0.248
0,0.2850,0.2474
0,0.2900,0.2189
0,0.2950,0.2407
0,0.3000,0.24939999999999998
0,0.3050,0.24100000000000005
0,0.3100,0.249
0,0.3150,0.2398
0,0.3200,0.23859999999999995
0,0.3250,0.24819999999999998
0,0.3300,0.2419
0,0.3350,0.24970000000000003
0,0.3400,0.24170000000000003
0,0.3450,0.24750000000000003
0,0.3500,0.2376
0,0.3550,0.24060000000000006
0,0.3600,0.2474
0,0.3650,0.24050000000000002
0,0.3700,0.2425
0,0.3750,0.24160000000000006
0,0.3800,0.24220000000000003
0,0.3850,0.24200000000000002
0,0.3900,0.2413
0,0.3950,0.24160000000000004
0,0.4000,0.24040000000000003
0,0.4050,0.2416
0,0.4100,0.23939999999999997
0,0.4150,0.24170000000000003
0,0.4200,0.24239999999999998
0,0.4250,0.2383
0,0.4300,0.23959999999999998
0,0.4350,0.24080000000000001
0,0.4400,0.24130000000000001
0,0.4450,0.23860000000000006
0,0.4500,0.2404
0,0.4550,0.2419
0,0.4600,0.2376
0,0.4650,0.1884
0,0.4700,0.2404
0,0.4750,0.24
0,0.4800,0.2413
0,0.4850,0.24240000000000003
0,0.4900,0.23809999999999998
0,0.4950,0.23940000000000006
