,r,fc
0,0.0000,0.0
0,0.0100,0.0
0,0.0200,0.0
0,0.0300,0.0
0,0.0400,0.0
0,0.0500,0.0
0,0.0600,0.0
0,0.0700,0.0
0,0.0800,0.0
0,0.0900,0.0
0,0.1000,0.0
0,0.1100,0.0
0,0.1200,0.0
0,0.1300,0.0
0,0.1400,0.0
0,0.1500,0.0
0,0.1600,0.0
0,0.1700,0.0
0,0.1800,0.0
0,0.1900,1.0
0,0.2000,0.0
0,0.2100,0.0
0,0.2200,0.0
0,0.2300,0.0
0,0.2400,0.0
0,0.2500,0.0
0,0.2600,0.0
0,0.2700,0.0
0,0.2800,0.0
0,0.2900,0.0
0,0.3000,0.0
0,0.3100,0.0
0,0.3200,0.0
0,0.3300,0.0
0,0.3400,0.0
0,0.3500,0.8696139999999999
0,0.3600,0.57581
0,0.3700,0.0
0,0.3800,0.0
0,0.3900,0.8071419999999999
0,0.4000,0.781918
0,0.4100,0.680948
0,0.4200,1.0
0,0.4300,0.760618
0,0.4400,0.0
0,0.4500,0.16081199999999998
0,0.4600,0.765936
0,0.4700,1.0
0,0.4800,0.0
0,0.4900,1.0
0,0.5000,0.0
0,0.5100,1.0
0,0.5200,0.0
0,0.5300,1.0
0,0.5400,1.0
0,0.5500,0.319736
0,0.5600,0.16126
0,0.5700,0.20855599999999994
0,0.5800,0.201998
0,0.5900,1.0
0,0.6000,1.0
0,0.6100,1.0
0,0.6200,0.8510920000000002
0,0.6300,1.0
0,0.6400,1.0
0,0.6500,0.854136
0,0.6600,1.0
0,0.6700,1.0
0,0.6800,0.795618
0,0.6900,1.0
0,0.7000,1.0
0,0.7100,1.0
0,0.7200,1.0
0,0.7300,1.0
0,0.7400,0.7806839999999999
0,0.7500,1.0
0,0.7600,1.0
0,0.7700,1.0
0,0.7800,1.0
0,0.7900,1.0
0,0.8000,1.0
0,0.8100,1.0
0,0.8200,1.0
0,0.8300,1.0
0,0.8400,1.0
0,0.8500,1.0
0,0.8600,1.0
0,0.8700,1.0
0,0.8800,1.0
0,0.8900,1.0
0,0.9000,1.0
0,0.9100,1.0
0,0.9200,1.0
0,0.9300,1.0
0,0.9400,1.0
0,0.9500,1.0
0,0.9600,1.0
0,0.9700,1.0
0,0.9800,1.0
0,0.9900,1.0
