,r,fc
0,0.0000,0.42560000000000003
0,0.0030,0.4227
0,0.0060,0.4334
0,0.0090,0.3861
0,0.0120,0.2905
0,0.0150,0.4787999999999999
0,0.0180,0.3500000000000001
0,0.0210,0.36999999999999994
0,0.0240,0.3676
0,0.0270,0.3705999999999999
0,0.0300,0.3687
0,0.0330,0.4273
0,0.0360,0.3226
0,0.0390,0.39260000000000006
0,0.0420,0.3
0,0.0450,0.41370000000000007
0,0.0480,0.37929999999999997
0,0.0510,0.29
0,0.0540,0.32089999999999996
0,0.0570,0.4537000000000002
0,0.0600,0.3226
0,0.0630,0.3400000000000001
0,0.0660,0.33
0,0.0690,0.33
0,0.0720,0.3478000000000001
0,0.0750,0.24
0,0.0780,0.33160000000000006
0,0.0810,0.25
0,0.0840,0.35889999999999994
0,0.0870,0.38120000000000004
0,0.0900,0.27
0,0.0930,0.36999999999999994
0,0.0960,0.3727
0,0.0990,0.2876000000000001
0,0.1020,0.3893
0,0.1050,0.3329
0,0.1080,0.35999999999999993
0,0.1110,0.3400000000000001
0,0.1140,0.25310000000000005
0,0.1170,0.35340000000000005
0,0.1200,0.30379999999999996
0,0.1230,0.3361
0,0.1260,0.2515
0,0.1290,0.24
0,0.1320,0.33380000000000004
0,0.1350,0.2839000000000001
0,0.1380,0.24229999999999996
0,0.1410,0.3400000000000001
0,0.1440,0.27
0,0.1470,0.24109999999999998
0,0.1500,0.21000000000000005
0,0.1530,0.25
0,0.1560,0.35120000000000007
0,0.1590,0.30169999999999997
0,0.1620,0.31899999999999995
0,0.1650,0.37139999999999984
0,0.1680,0.2508
0,0.1710,0.31259999999999993
0,0.1740,0.3533
0,0.1770,0.19000000000000003
0,0.1800,0.21000000000000005
0,0.1830,0.231
0,0.1860,0.3328
0,0.1890,0.17000000000000004
0,0.1920,0.17000000000000004
0,0.1950,0.3619999999999999
0,0.1980,0.24
0,0.2010,0.2811000000000001
0,0.2040,0.24
0,0.2070,0.26
0,0.2100,0.26
0,0.2130,0.29
0,0.2160,0.25239999999999996
0,0.2190,0.2412
0,0.2220,0.24
0,0.2250,0.2813000000000001
0,0.2280,0.3331
0,0.2310,0.25
0,0.2340,0.1954
0,0.2370,0.21000000000000005
0,0.2400,0.23000000000000004
0,0.2430,0.2621
0,0.2460,0.36279999999999984
0,0.2490,0.17000000000000004
0,0.2520,0.23000000000000004
0,0.2550,0.3514000000000001
0,0.2580,0.25
0,0.2610,0.3666
0,0.2640,0.21150000000000002
0,0.2670,0.2820000000000001
0,0.2700,0.2403
0,0.2730,0.3117
0,0.2760,0.21000000000000005
0,0.2790,0.2924
0,0.2820,0.17999999999999997
0,0.2850,0.16199999999999995
0,0.2880,0.11
0,0.2910,0.23000000000000004
0,0.2940,0.22469999999999998
0,0.2970,0.2523
