,r,fc
0,0.0000,0.2525
0,0.0030,0.30999999999999994
0,0.0060,0.36999999999999994
0,0.0090,0.3728
0,0.0120,0.31999999999999995
0,0.0150,0.36999999999999994
0,0.0180,0.32309999999999994
0,0.0210,0.3673999999999999
0,0.0240,0.3340000000000001
0,0.0270,0.39260000000000006
0,0.0300,0.40069999999999995
0,0.0330,0.27
0,0.0360,0.29
0,0.0390,0.42830000000000007
0,0.0420,0.38370000000000004
0,0.0450,0.44770000000000004
0,0.0480,0.4134999999999999
0,0.0510,0.29
0,0.0540,0.4638999999999999
0,0.0570,0.3427
0,0.0600,0.3500000000000001
0,0.0630,0.36999999999999994
0,0.0660,0.36999999999999994
0,0.0690,0.3
0,0.0720,0.3400000000000001
0,0.0750,0.26
0,0.0780,0.31120000000000003
0,0.0810,0.4038999999999999
0,0.0840,0.4556000000000001
0,0.0870,0.41929999999999995
0,0.0900,0.3618999999999999
0,0.0930,0.37149999999999994
0,0.0960,0.3400000000000001
0,0.0990,0.2828000000000001
0,0.1020,0.3626999999999999
0,0.1050,0.2801000000000001
0,0.1080,0.2119
0,0.1110,0.20170000000000002
0,0.1140,0.3222
0,0.1170,0.4040000000000001
0,0.1200,0.3011
0,0.1230,0.23120000000000004
0,0.1260,0.21000000000000005
0,0.1290,0.33230000000000004
0,0.1320,0.3534000000000001
0,0.1350,0.2216
0,0.1380,0.34830000000000005
0,0.1410,0.27049999999999996
0,0.1440,0.21000000000000005
0,0.1470,0.3
0,0.1500,0.31839999999999996
0,0.1530,0.2707
0,0.1560,0.32199999999999995
0,0.1590,0.3
0,0.1620,0.2625
0,0.1650,0.2517
0,0.1680,0.3416
0,0.1710,0.33
0,0.1740,0.31999999999999995
0,0.1770,0.2746
0,0.1800,0.4107999999999999
0,0.1830,0.3834
0,0.1860,0.26180000000000003
0,0.1890,0.3931
0,0.1920,0.2702
0,0.1950,0.261
0,0.1980,0.24189999999999998
0,0.2010,0.26299999999999996
0,0.2040,0.31999999999999995
0,0.2070,0.19999999999999996
0,0.2100,0.22
0,0.2130,0.23000000000000004
0,0.2160,0.25
0,0.2190,0.26770000000000005
0,0.2220,0.28000000000000014
0,0.2250,0.13
0,0.2280,0.19130000000000003
0,0.2310,0.19000000000000003
0,0.2340,0.32239999999999996
0,0.2370,0.2925
0,0.2400,0.16140000000000002
0,0.2430,0.24
0,0.2460,0.3112
0,0.2490,0.2318
0,0.2520,0.27780000000000005
0,0.2550,0.17000000000000004
0,0.2580,0.13140000000000002
0,0.2610,0.22
0,0.2640,0.22
0,0.2670,0.30329999999999996
0,0.2700,0.21000000000000005
0,0.2730,0.15
0,0.2760,0.21150000000000002
0,0.2790,0.15
0,0.2820,0.26220000000000004
0,0.2850,0.19999999999999996
0,0.2880,0.15
0,0.2910,0.23100000000000004
0,0.2940,0.30279999999999996
0,0.2970,0.07000000000000003
