,r,fc
0,0.0000,0.1313
0,0.0100,0.1497
0,0.0200,0.1406
0,0.0300,0.10960000000000003
0,0.0400,0.1305
0,0.0500,0.1307
0,0.0600,0.11900000000000001
0,0.0700,0.14860000000000004
0,0.0800,0.11050000000000003
0,0.0900,0.1505
0,0.1000,0.1108
0,0.1100,0.1094
0,0.1200,0.11090000000000001
0,0.1300,0.0
0,0.1400,0.1409
0,0.1500,0.1295
0,0.1600,0.11980000000000002
0,0.1700,0.0
0,0.1800,0.10920000000000002
0,0.1900,0.0902
0,0.2000,0.0993
0,0.2100,0.0897
0,0.2200,0.1106
0,0.2300,0.10000000000000002
0,0.2400,0.0
0,0.2500,0.09899999999999999
0,0.2600,0.1192
0,0.2700,0.09989999999999999
0,0.2800,0.13019999999999998
0,0.2900,0.0
0,0.3000,0.0
0,0.3100,0.1011
0,0.3200,0.0
0,0.3300,0.0
0,0.3400,0.08960000000000001
0,0.3500,0.0
0,0.3600,0.0
0,0.3700,0.0
0,0.3800,0.0892
0,0.3900,0.0
0,0.4000,0.0
0,0.4100,0.0892
0,0.4200,0.09029999999999999
0,0.4300,0.0
0,0.4400,0.0
0,0.4500,0.0
0,0.4600,0.0
0,0.4700,0.0
0,0.4800,0.0
0,0.4900,0.1107
0,0.5000,0.10060000000000001
0,0.5100,0.0
0,0.5200,0.0
0,0.5300,0.0
0,0.5400,0.1002
0,0.5500,0.0
0,0.5600,0.0
0,0.5700,0.1386
0,0.5800,0.0
0,0.5900,0.0
0,0.6000,0.0
0,0.6100,0.0
0,0.6200,0.0
0,0.6300,0.0
0,0.6400,0.09050000000000001
0,0.6500,0.0
0,0.6600,0.0
0,0.6700,0.1292
0,0.6800,0.0
0,0.6900,0.0
0,0.7000,0.0
0,0.7100,0.0
0,0.7200,0.08
0,0.7300,0.0
0,0.7400,0.1291
0,0.7500,0.11050000000000003
0,0.7600,0.0
0,0.7700,0.11130000000000001
0,0.7800,0.13069999999999998
0,0.7900,0.10960000000000003
0,0.8000,0.11090000000000001
0,0.8100,0.0
0,0.8200,0.08930000000000002
0,0.8300,0.1294
0,0.8400,0.139
0,0.8500,0.11030000000000001
0,0.8600,0.1096
0,0.8700,0.1606
0,0.8800,0.10050000000000002
0,0.8900,0.0993
0,0.9000,0.1309
0,0.9100,0.10910000000000002
0,0.9200,0.1
0,0.9300,0.0
0,0.9400,0.0
0,0.9500,0.0
0,0.9600,0.0
0,0.9700,0.0806
0,0.9800,0.10030000000000003
0,0.9900,0.08910000000000001
