,fc,fl
325,0.17,0.17
326,0.16,0.17
327,0.16,0.17
328,0.16,0.17
329,0.17,0.16
330,0.17,0.16
331,0.17,0.16
332,0.17,0.16
333,0.16,0.16
334,0.16,0.16
335,0.16,0.16
336,0.16,0.16
337,0.16,0.16
338,0.16,0.16
339,0.16,0.16
340,0.16,0.16
341,0.16,0.16
342,0.16,0.16
343,0.16,0.16
344,0.16,0.16
345,0.16,0.16
346,0.16,0.17
347,0.15,0.17
348,0.15,0.17
349,0.15,0.17
350,0.15,0.17
351,0.15,0.17
352,0.15,0.17
353,0.14,0.17
354,0.14,0.17
355,0.14,0.17
356,0.14,0.17
357,0.14,0.17
358,0.14,0.17
359,0.14,0.17
360,0.14,0.17
361,0.14,0.17
362,0.14,0.17
363,0.14,0.17
364,0.14,0.17
365,0.14,0.17
366,0.14,0.16
367,0.14,0.16
368,0.14,0.16
369,0.14,0.16
370,0.15,0.16
371,0.15,0.16
372,0.15,0.16
373,0.15,0.16
374,0.15,0.15
375,0.15,0.14
376,0.15,0.14
377,0.15,0.14
378,0.15,0.14
379,0.15,0.14
380,0.15,0.14
381,0.15,0.14
382,0.15,0.14
383,0.15,0.14
384,0.15,0.14
385,0.15,0.14
386,0.15,0.14
387,0.15,0.14
388,0.15,0.14
389,0.15,0.14
390,0.15,0.14
391,0.15,0.14
392,0.15,0.14
393,0.15,0.14
394,0.15,0.14
395,0.15,0.14
396,0.15,0.14
397,0.15,0.14
398,0.14,0.14
399,0.14,0.14
400,0.14,0.14
401,0.14,0.14
402,0.14,0.14
403,0.14,0.14
404,0.14,0.14
405,0.14,0.14
406,0.14,0.14
407,0.14,0.14
408,0.14,0.14
409,0.14,0.14
410,0.14,0.14
411,0.14,0.14
412,0.14,0.14
413,0.13,0.14
414,0.13,0.14
415,0.13,0.14
416,0.13,0.14
417,0.13,0.14
418,0.13,0.14
419,0.13,0.14
420,0.13,0.14
421,0.13,0.14
422,0.13,0.14
423,0.13,0.14
424,0.12,0.14
425,0.12,0.14
426,0.12,0.15
427,0.12,0.15
428,0.12,0.15
429,0.12,0.15
430,0.12,0.15
431,0.11,0.15
432,0.11,0.15
433,0.11,0.15
434,0.11,0.15
435,0.11,0.15
436,0.11,0.15
437,0.11,0.15
438,0.11,0.15
439,0.11,0.15
440,0.11,0.15
441,0.11,0.15
442,0.11,0.15
443,0.11,0.15
444,0.11,0.15
445,0.12,0.15
446,0.12,0.15
447,0.12,0.15
448,0.12,0.15
449,0.12,0.15
450,0.11,0.15
451,0.1,0.15
452,0.1,0.15
453,0.1,0.15
454,0.1,0.15
455,0.1,0.15
456,0.1,0.15
457,0.1,0.15
458,0.1,0.15
459,0.1,0.14
460,0.11,0.13
461,0.11,0.13
462,0.11,0.13
463,0.11,0.13
464,0.11,0.13
465,0.1,0.13
466,0.1,0.13
467,0.1,0.13
468,0.1,0.13
469,0.1,0.13
470,0.09,0.13
471,0.09,0.13
472,0.09,0.13
473,0.09,0.13
474,0.09,0.13
475,0.09,0.13
476,0.08,0.13
477,0.08,0.13
478,0.08,0.13
479,0.08,0.13
480,0.08,0.13
481,0.08,0.13
482,0.07,0.13
483,0.07,0.13
484,0.07,0.14
485,0.07,0.14
486,0.07,0.15
487,0.07,0.15
488,0.07,0.15
489,0.07,0.15
490,0.07,0.15
491,0.07,0.15
492,0.07,0.15
493,0.07,0.15
494,0.07,0.15
495,0.07,0.15
496,0.07,0.15
497,0.07,0.15
498,0.07,0.14
499,0.07,0.14
500,0.07,0.14
501,0.07,0.14
502,0.07,0.14
503,0.07,0.14
504,0.07,0.14
505,0.07,0.14
506,0.07,0.14
507,0.07,0.14
508,0.07,0.14
509,0.07,0.14
510,0.07,0.15
511,0.07,0.16
512,0.07,0.16
513,0.07,0.16
514,0.07,0.16
515,0.07,0.16
516,0.07,0.16
517,0.07,0.15
518,0.07,0.15
519,0.07,0.15
520,0.07,0.15
521,0.07,0.15
522,0.07,0.15
523,0.07,0.15
524,0.07,0.16
525,0.07,0.16
526,0.07,0.16
527,0.07,0.16
528,0.07,0.16
529,0.07,0.16
530,0.06,0.16
531,0.06,0.16
532,0.06,0.16
533,0.06,0.16
534,0.06,0.16
535,0.06,0.16
536,0.06,0.16
537,0.06,0.16
538,0.06,0.16
539,0.06,0.16
540,0.06,0.16
541,0.06,0.15
542,0.06,0.15
543,0.06,0.15
544,0.06,0.15
545,0.06,0.15
546,0.06,0.15
547,0.06,0.15
548,0.06,0.15
549,0.06,0.15
550,0.06,0.15
551,0.06,0.15
552,0.06,0.16
553,0.06,0.16
554,0.06,0.16
555,0.06,0.16
556,0.06,0.16
557,0.06,0.16
558,0.06,0.16
559,0.06,0.16
560,0.06,0.16
561,0.06,0.16
562,0.06,0.16
563,0.06,0.16
564,0.06,0.16
565,0.06,0.16
566,0.06,0.16
567,0.06,0.17
568,0.06,0.17
569,0.06,0.17
570,0.06,0.17
571,0.06,0.17
572,0.06,0.17
573,0.06,0.17
574,0.06,0.17
575,0.06,0.17
576,0.06,0.17
577,0.06,0.17
578,0.06,0.18
579,0.06,0.18
580,0.06,0.18
581,0.06,0.18
582,0.06,0.18
583,0.06,0.18
584,0.06,0.18
585,0.06,0.18
586,0.06,0.18
587,0.06,0.18
588,0.06,0.18
589,0.06,0.18
590,0.06,0.17
591,0.06,0.17
592,0.06,0.17
593,0.06,0.17
594,0.06,0.17
595,0.06,0.16
596,0.06,0.16
597,0.06,0.16
598,0.06,0.16
599,0.06,0.16
600,0.07,0.16
601,0.07,0.17
602,0.07,0.17
603,0.07,0.18
604,0.07,0.17
605,0.07,0.16
606,0.07,0.15
607,0.07,0.15
608,0.07,0.15
609,0.07,0.15
610,0.07,0.15
611,0.07,0.15
612,0.07,0.15
613,0.07,0.15
614,0.07,0.15
615,0.07,0.15
616,0.07,0.15
617,0.07,0.15
618,0.07,0.15
619,0.07,0.15
620,0.07,0.15
621,0.07,0.15
622,0.07,0.15
623,0.07,0.16
624,0.07,0.16
625,0.07,0.17
626,0.07,0.17
627,0.07,0.17
628,0.07,0.17
629,0.06,0.17
630,0.06,0.17
631,0.06,0.17
632,0.06,0.17
633,0.06,0.17
634,0.06,0.17
635,0.06,0.18
636,0.06,0.18
637,0.06,0.18
638,0.06,0.18
639,0.06,0.18
640,0.06,0.18
641,0.06,0.18
642,0.06,0.18
643,0.06,0.18
644,0.06,0.18
645,0.06,0.18
646,0.06,0.18
647,0.06,0.18
648,0.06,0.18
649,0.06,0.18
650,0.06,0.18
651,0.06,0.18
652,0.06,0.18
653,0.06,0.18
654,0.06,0.18
655,0.06,0.18
656,0.06,0.18
657,0.06,0.18
658,0.06,0.18
659,0.06,0.18
660,0.06,0.18
661,0.06,0.18
662,0.06,0.18
663,0.06,0.18
664,0.06,0.18
665,0.06,0.18
666,0.06,0.18
667,0.06,0.18
668,0.06,0.18
669,0.06,0.18
670,0.06,0.19
671,0.06,0.19
672,0.06,0.19
673,0.06,0.19
674,0.06,0.19
675,0.06,0.19
676,0.06,0.19
677,0.06,0.18
678,0.06,0.18
679,0.06,0.18
680,0.06,0.18
681,0.06,0.18
682,0.06,0.18
683,0.06,0.18
684,0.06,0.18
685,0.06,0.18
686,0.06,0.18
687,0.06,0.18
688,0.06,0.18
689,0.06,0.18
690,0.06,0.18
691,0.06,0.18
692,0.06,0.18
693,0.06,0.18
694,0.06,0.18
695,0.06,0.18
696,0.06,0.18
697,0.06,0.18
698,0.06,0.18
699,0.06,0.18
700,0.06,0.18
701,0.06,0.18
702,0.05,0.18
703,0.05,0.18
704,0.05,0.17
705,0.05,0.16
706,0.05,0.16
707,0.05,0.16
708,0.05,0.16
709,0.05,0.16
710,0.05,0.16
711,0.05,0.16
712,0.05,0.16
713,0.05,0.16
714,0.05,0.16
715,0.05,0.16
716,0.05,0.16
717,0.05,0.16
718,0.05,0.16
719,0.05,0.16
720,0.05,0.16
721,0.05,0.16
722,0.05,0.16
723,0.05,0.16
724,0.05,0.16
725,0.05,0.17
726,0.05,0.17
727,0.05,0.17
728,0.05,0.17
729,0.05,0.17
730,0.05,0.17
731,0.05,0.17
732,0.05,0.17
733,0.05,0.17
734,0.05,0.17
735,0.05,0.17
736,0.05,0.17
737,0.05,0.17
738,0.05,0.17
739,0.05,0.17
740,0.05,0.17
741,0.05,0.17
742,0.05,0.17
743,0.05,0.17
744,0.05,0.17
745,0.05,0.17
746,0.05,0.17
747,0.05,0.17
748,0.05,0.17
749,0.05,0.16
750,0.05,0.16
751,0.05,0.16
752,0.05,0.16
753,0.05,0.16
754,0.05,0.15
755,0.05,0.15
756,0.05,0.15
757,0.05,0.15
758,0.05,0.15
759,0.05,0.15
760,0.05,0.15
761,0.05,0.15
762,0.05,0.15
763,0.05,0.15
764,0.05,0.15
765,0.05,0.15
766,0.05,0.15
767,0.05,0.15
768,0.05,0.15
769,0.05,0.15
770,0.05,0.15
771,0.05,0.14
772,0.05,0.14
773,0.05,0.14
774,0.05,0.14
775,0.05,0.14
776,0.05,0.14
777,0.05,0.14
778,0.05,0.14
779,0.06,0.14
780,0.06,0.14
781,0.06,0.14
782,0.06,0.14
783,0.06,0.14
784,0.06,0.14
785,0.06,0.14
786,0.06,0.14
787,0.06,0.14
788,0.06,0.14
789,0.06,0.14
790,0.06,0.14
791,0.06,0.14
792,0.06,0.14
793,0.06,0.14
794,0.06,0.14
795,0.06,0.14
796,0.06,0.14
797,0.06,0.14
798,0.06,0.14
799,0.06,0.14
800,0.06,0.14
801,0.06,0.14
802,0.06,0.14
803,0.06,0.14
804,0.06,0.15
805,0.06,0.15
806,0.06,0.15
807,0.06,0.15
808,0.06,0.15
809,0.06,0.15
810,0.06,0.15
811,0.06,0.15
812,0.06,0.15
813,0.06,0.15
814,0.06,0.15
815,0.06,0.15
816,0.06,0.15
817,0.06,0.15
818,0.06,0.15
819,0.05,0.15
820,0.05,0.15
821,0.05,0.15
822,0.05,0.15
823,0.05,0.15
824,0.05,0.15
825,0.05,0.15
826,0.05,0.15
827,0.05,0.15
828,0.05,0.14
829,0.05,0.14
830,0.05,0.14
831,0.05,0.14
832,0.05,0.14
833,0.05,0.14
834,0.05,0.14
835,0.05,0.14
836,0.05,0.14
837,0.05,0.14
838,0.05,0.14
839,0.05,0.14
840,0.05,0.15
841,0.05,0.15
842,0.05,0.15
843,0.05,0.15
844,0.05,0.15
845,0.05,0.15
846,0.05,0.15
847,0.05,0.15
848,0.05,0.15
849,0.05,0.15
850,0.05,0.15
851,0.05,0.15
852,0.05,0.15
853,0.05,0.15
854,0.05,0.15
855,0.05,0.15
856,0.05,0.15
857,0.05,0.15
858,0.05,0.15
859,0.05,0.15
860,0.05,0.15
861,0.05,0.15
862,0.05,0.15
863,0.05,0.15
864,0.05,0.15
865,0.05,0.15
866,0.05,0.15
867,0.05,0.15
868,0.05,0.15
869,0.05,0.15
870,0.05,0.15
871,0.05,0.15
872,0.05,0.15
873,0.05,0.15
874,0.05,0.15
875,0.05,0.15
876,0.05,0.15
877,0.05,0.15
878,0.05,0.14
879,0.05,0.14
880,0.05,0.14
881,0.05,0.14
882,0.05,0.14
883,0.05,0.14
884,0.04,0.14
885,0.04,0.13
886,0.04,0.13
887,0.04,0.13
888,0.04,0.13
889,0.04,0.13
890,0.04,0.13
891,0.04,0.13
892,0.04,0.13
893,0.04,0.13
894,0.04,0.13
895,0.04,0.14
896,0.04,0.14
897,0.04,0.14
898,0.04,0.14
899,0.04,0.14
900,0.04,0.14
901,0.04,0.14
902,0.04,0.14
903,0.04,0.14
904,0.04,0.14
905,0.04,0.14
906,0.04,0.13
907,0.04,0.14
908,0.04,0.14
909,0.04,0.13
910,0.04,0.13
911,0.04,0.13
912,0.04,0.13
913,0.04,0.13
914,0.04,0.13
915,0.04,0.13
916,0.04,0.13
917,0.04,0.13
918,0.04,0.13
919,0.04,0.13
920,0.04,0.13
921,0.04,0.13
922,0.04,0.13
923,0.04,0.13
924,0.04,0.13
925,0.04,0.13
926,0.04,0.13
927,0.04,0.13
928,0.04,0.13
929,0.04,0.13
930,0.04,0.13
931,0.04,0.13
932,0.04,0.13
933,0.04,0.13
934,0.04,0.13
935,0.04,0.13
936,0.04,0.14
937,0.04,0.14
938,0.04,0.13
939,0.04,0.13
940,0.04,0.13
941,0.04,0.13
942,0.04,0.13
943,0.04,0.13
944,0.04,0.13
945,0.04,0.13
946,0.03,0.13
947,0.03,0.13
948,0.03,0.13
949,0.03,0.13
950,0.03,0.13
951,0.03,0.13
952,0.03,0.13
953,0.03,0.13
954,0.03,0.13
955,0.03,0.13
956,0.03,0.13
957,0.03,0.13
958,0.03,0.13
959,0.03,0.13
960,0.03,0.13
961,0.03,0.13
962,0.03,0.13
963,0.03,0.13
964,0.03,0.13
965,0.03,0.13
966,0.03,0.13
967,0.03,0.13
968,0.03,0.13
969,0.03,0.13
970,0.03,0.13
971,0.03,0.13
972,0.03,0.13
973,0.03,0.13
974,0.03,0.13
975,0.03,0.13
976,0.03,0.13
977,0.03,0.13
978,0.03,0.13
979,0.03,0.13
980,0.03,0.13
981,0.03,0.13
982,0.03,0.13
983,0.03,0.13
984,0.03,0.13
985,0.03,0.13
986,0.03,0.12
987,0.03,0.12
988,0.03,0.12
989,0.03,0.12
990,0.03,0.12
991,0.03,0.12
992,0.03,0.12
993,0.03,0.12
994,0.03,0.12
995,0.03,0.12
996,0.03,0.12
997,0.03,0.12
998,0.03,0.12
999,0.03,0.12
1000,0.03,0.12
1001,0.03,0.12
1002,0.03,0.12
1003,0.03,0.12
1004,0.03,0.12
1005,0.03,0.12
1006,0.03,0.11
1007,0.03,0.11
1008,0.03,0.11
1009,0.03,0.11
1010,0.03,0.11
1011,0.03,0.11
1012,0.03,0.12
1013,0.03,0.12
1014,0.03,0.12
1015,0.03,0.12
1016,0.03,0.12
1017,0.03,0.12
1018,0.03,0.12
1019,0.03,0.12
1020,0.03,0.12
1021,0.03,0.12
1022,0.03,0.12
1023,0.03,0.12
1024,0.03,0.12
1025,0.03,0.12
1026,0.03,0.12
1027,0.03,0.12
1028,0.03,0.12
1029,0.03,0.12
1030,0.03,0.12
1031,0.03,0.12
1032,0.03,0.12
1033,0.03,0.12
1034,0.03,0.12
1035,0.03,0.11
1036,0.03,0.11
1037,0.03,0.11
1038,0.03,0.11
1039,0.03,0.11
1040,0.03,0.11
1041,0.03,0.11
1042,0.03,0.11
1043,0.03,0.11
1044,0.03,0.11
1045,0.03,0.11
1046,0.03,0.11
1047,0.03,0.11
1048,0.03,0.11
1049,0.03,0.11
1050,0.03,0.11
1051,0.03,0.11
1052,0.03,0.11
1053,0.03,0.11
1054,0.03,0.11
1055,0.03,0.11
1056,0.03,0.11
1057,0.03,0.11
1058,0.03,0.11
1059,0.03,0.11
1060,0.03,0.11
1061,0.03,0.11
1062,0.03,0.11
1063,0.03,0.11
1064,0.03,0.11
1065,0.03,0.11
1066,0.03,0.11
1067,0.03,0.11
1068,0.03,0.11
1069,0.03,0.11
1070,0.03,0.11
1071,0.03,0.11
1072,0.03,0.11
1073,0.03,0.11
1074,0.03,0.11
1075,0.03,0.11
1076,0.03,0.11
1077,0.03,0.11
1078,0.03,0.11
1079,0.03,0.11
1080,0.03,0.11
1081,0.03,0.11
1082,0.03,0.11
1083,0.03,0.11
1084,0.03,0.11
1085,0.03,0.11
1086,0.03,0.11
1087,0.03,0.11
1088,0.03,0.11
1089,0.03,0.11
1090,0.03,0.11
1091,0.03,0.11
1092,0.03,0.11
1093,0.03,0.11
1094,0.03,0.11
1095,0.03,0.11
1096,0.03,0.11
1097,0.03,0.11
1098,0.03,0.11
1099,0.03,0.11
1100,0.03,0.11
1101,0.03,0.11
1102,0.03,0.11
1103,0.03,0.11
1104,0.03,0.11
1105,0.03,0.11
1106,0.03,0.11
1107,0.03,0.11
1108,0.03,0.11
1109,0.03,0.11
1110,0.03,0.11
1111,0.03,0.11
1112,0.03,0.11
1113,0.03,0.11
1114,0.03,0.11
1115,0.03,0.11
1116,0.03,0.11
1117,0.03,0.11
1118,0.03,0.11
1119,0.03,0.11
1120,0.03,0.11
1121,0.03,0.11
1122,0.03,0.11
1123,0.03,0.11
1124,0.03,0.11
1125,0.03,0.11
1126,0.03,0.11
1127,0.03,0.11
1128,0.03,0.11
1129,0.03,0.11
1130,0.03,0.11
1131,0.03,0.11
1132,0.03,0.11
1133,0.03,0.11
1134,0.03,0.11
1135,0.03,0.11
1136,0.03,0.11
1137,0.03,0.11
1138,0.03,0.11
1139,0.03,0.11
1140,0.03,0.11
1141,0.03,0.11
1142,0.03,0.11
1143,0.03,0.12
1144,0.03,0.12
1145,0.03,0.12
1146,0.03,0.12
1147,0.03,0.12
1148,0.03,0.12
1149,0.03,0.12
1150,0.03,0.12
1151,0.03,0.12
1152,0.03,0.12
1153,0.03,0.12
1154,0.03,0.12
1155,0.03,0.12
1156,0.03,0.12
1157,0.03,0.12
1158,0.03,0.12
1159,0.03,0.12
1160,0.03,0.13
1161,0.03,0.13
1162,0.03,0.13
1163,0.03,0.13
1164,0.03,0.13
1165,0.03,0.13
1166,0.03,0.13
1167,0.03,0.13
1168,0.03,0.13
1169,0.03,0.13
1170,0.03,0.13
1171,0.03,0.14
1172,0.03,0.14
1173,0.03,0.14
1174,0.03,0.14
1175,0.03,0.14
1176,0.03,0.14
1177,0.03,0.14
1178,0.03,0.14
1179,0.03,0.14
1180,0.03,0.14
1181,0.03,0.14
1182,0.03,0.14
1183,0.03,0.14
1184,0.03,0.14
1185,0.03,0.14
1186,0.03,0.14
1187,0.03,0.14
1188,0.03,0.14
1189,0.03,0.14
1190,0.03,0.14
1191,0.03,0.14
1192,0.03,0.15
1193,0.03,0.15
1194,0.03,0.15
1195,0.03,0.15
1196,0.03,0.15
1197,0.03,0.15
1198,0.03,0.15
1199,0.03,0.15
1200,0.03,0.15
1201,0.03,0.15
1202,0.03,0.15
1203,0.03,0.15
1204,0.03,0.14
1205,0.03,0.14
1206,0.03,0.14
1207,0.03,0.14
1208,0.03,0.14
1209,0.03,0.14
1210,0.03,0.15
1211,0.03,0.15
1212,0.03,0.15
1213,0.03,0.16
1214,0.03,0.16
1215,0.03,0.16
1216,0.03,0.16
1217,0.03,0.16
1218,0.03,0.16
1219,0.03,0.17
1220,0.03,0.17
1221,0.03,0.17
1222,0.03,0.17
1223,0.03,0.17
1224,0.03,0.17
1225,0.03,0.17
1226,0.03,0.17
1227,0.03,0.17
1228,0.03,0.17
1229,0.03,0.17
1230,0.03,0.17
1231,0.03,0.17
1232,0.03,0.17
1233,0.03,0.17
1234,0.03,0.17
1235,0.03,0.17
1236,0.03,0.17
1237,0.03,0.17
1238,0.03,0.17
1239,0.03,0.17
1240,0.03,0.17
1241,0.03,0.17
1242,0.03,0.16
1243,0.03,0.16
1244,0.03,0.16
1245,0.03,0.16
1246,0.03,0.16
1247,0.03,0.16
1248,0.03,0.16
1249,0.03,0.16
1250,0.03,0.16
1251,0.03,0.16
1252,0.03,0.16
1253,0.03,0.16
1254,0.03,0.16
1255,0.03,0.16
1256,0.03,0.16
1257,0.03,0.16
1258,0.03,0.16
1259,0.03,0.16
1260,0.03,0.16
1261,0.03,0.16
1262,0.03,0.16
1263,0.03,0.16
1264,0.03,0.16
1265,0.03,0.16
1266,0.03,0.16
1267,0.03,0.16
1268,0.03,0.16
1269,0.03,0.16
1270,0.03,0.16
1271,0.03,0.16
1272,0.03,0.16
1273,0.03,0.16
1274,0.03,0.16
1275,0.03,0.17
1276,0.03,0.17
1277,0.03,0.17
1278,0.03,0.17
1279,0.03,0.17
1280,0.03,0.17
1281,0.03,0.17
1282,0.03,0.17
1283,0.03,0.17
1284,0.03,0.17
1285,0.03,0.17
1286,0.03,0.17
1287,0.03,0.17
1288,0.03,0.18
1289,0.03,0.18
1290,0.03,0.18
1291,0.03,0.18
1292,0.03,0.18
1293,0.03,0.18
1294,0.03,0.18
1295,0.03,0.18
1296,0.03,0.18
1297,0.03,0.18
1298,0.03,0.18
1299,0.03,0.18
1300,0.03,0.18
1301,0.03,0.18
1302,0.03,0.18
1303,0.03,0.18
1304,0.03,0.18
1305,0.03,0.18
1306,0.03,0.18
1307,0.03,0.18
1308,0.03,0.18
1309,0.03,0.18
1310,0.03,0.18
1311,0.03,0.18
1312,0.03,0.18
1313,0.03,0.18
1314,0.03,0.18
1315,0.03,0.18
1316,0.03,0.18
1317,0.03,0.18
1318,0.03,0.18
1319,0.03,0.18
1320,0.03,0.18
1321,0.03,0.18
1322,0.03,0.18
1323,0.03,0.18
1324,0.03,0.18
1325,0.03,0.18
1326,0.03,0.18
1327,0.03,0.18
1328,0.03,0.18
1329,0.03,0.18
1330,0.03,0.18
1331,0.03,0.18
1332,0.03,0.18
1333,0.03,0.18
1334,0.03,0.18
1335,0.03,0.18
1336,0.03,0.18
1337,0.03,0.18
1338,0.03,0.18
1339,0.03,0.18
1340,0.03,0.18
1341,0.03,0.18
1342,0.03,0.18
1343,0.03,0.18
1344,0.03,0.18
1345,0.03,0.18
1346,0.03,0.18
1347,0.03,0.18
1348,0.03,0.18
1349,0.03,0.18
1350,0.03,0.18
1351,0.03,0.18
1352,0.03,0.18
1353,0.03,0.18
1354,0.03,0.18
1355,0.03,0.18
1356,0.03,0.18
1357,0.03,0.18
1358,0.03,0.18
1359,0.03,0.18
1360,0.03,0.18
1361,0.03,0.18
