,fc,fl
636,0.01,0.05
637,0.01,0.05
638,0.01,0.05
639,0.01,0.05
640,0.01,0.05
641,0.01,0.05
642,0.01,0.05
643,0.01,0.05
644,0.01,0.05
645,0.01,0.05
646,0.01,0.05
647,0.01,0.05
648,0.01,0.05
649,0.01,0.05
650,0.01,0.05
651,0.01,0.05
652,0.01,0.05
653,0.01,0.05
654,0.01,0.05
655,0.01,0.05
656,0.01,0.04
657,0.01,0.04
658,0.01,0.04
659,0.01,0.04
660,0.01,0.04
661,0.01,0.04
662,0.01,0.03
663,0.01,0.03
664,0.01,0.03
665,0.01,0.03
666,0.01,0.03
667,0.01,0.03
668,0.01,0.03
669,0.01,0.03
670,0.01,0.03
671,0.01,0.03
672,0.01,0.03
673,0.01,0.03
674,0.01,0.03
675,0.01,0.03
676,0.01,0.03
677,0.01,0.03
678,0.01,0.03
679,0.01,0.03
680,0.01,0.03
681,0.01,0.03
682,0.01,0.03
683,0.01,0.03
684,0.01,0.03
685,0.01,0.03
686,0.01,0.03
687,0.01,0.03
688,0.01,0.03
689,0.01,0.03
690,0.01,0.03
691,0.01,0.03
692,0.01,0.03
693,0.0,0.03
