,fc,fl
170,0.26,0.3
171,0.26,0.3
172,0.26,0.3
173,0.26,0.3
174,0.26,0.3
175,0.26,0.3
176,0.26,0.3
177,0.26,0.3
178,0.26,0.3
179,0.26,0.3
180,0.26,0.3
181,0.26,0.3
182,0.26,0.3
183,0.26,0.3
184,0.25,0.3
185,0.25,0.3
186,0.25,0.3
187,0.25,0.3
188,0.25,0.3
189,0.25,0.3
190,0.25,0.3
191,0.25,0.3
192,0.25,0.3
193,0.25,0.29
194,0.25,0.29
195,0.25,0.29
196,0.25,0.28
197,0.25,0.28
198,0.25,0.28
199,0.25,0.28
200,0.25,0.28
201,0.25,0.28
202,0.25,0.28
203,0.24,0.29
204,0.24,0.29
205,0.24,0.29
206,0.25,0.28
207,0.25,0.28
208,0.25,0.28
209,0.25,0.28
210,0.25,0.28
211,0.24,0.28
212,0.24,0.28
213,0.24,0.28
214,0.24,0.28
215,0.24,0.28
216,0.24,0.29
217,0.24,0.29
218,0.24,0.29
219,0.24,0.3
220,0.24,0.3
221,0.24,0.3
222,0.24,0.29
223,0.24,0.29
224,0.24,0.29
225,0.24,0.3
226,0.24,0.3
227,0.24,0.3
228,0.24,0.3
229,0.24,0.3
230,0.24,0.3
231,0.24,0.3
232,0.25,0.3
233,0.25,0.3
234,0.25,0.3
235,0.25,0.3
236,0.25,0.3
237,0.25,0.31
238,0.24,0.31
239,0.24,0.31
240,0.24,0.31
241,0.24,0.32
242,0.24,0.31
243,0.24,0.31
244,0.24,0.31
245,0.24,0.31
246,0.24,0.31
247,0.24,0.31
248,0.24,0.31
249,0.24,0.32
250,0.24,0.33
251,0.24,0.33
252,0.24,0.33
253,0.24,0.33
254,0.24,0.33
255,0.24,0.33
256,0.24,0.33
257,0.24,0.33
258,0.24,0.33
259,0.24,0.33
260,0.24,0.33
261,0.24,0.33
262,0.23,0.33
263,0.22,0.34
264,0.22,0.34
265,0.22,0.35
266,0.22,0.34
267,0.22,0.34
268,0.22,0.34
269,0.21,0.34
270,0.21,0.34
271,0.21,0.34
272,0.21,0.33
273,0.21,0.33
274,0.21,0.33
275,0.21,0.33
276,0.21,0.33
277,0.21,0.34
278,0.21,0.34
279,0.21,0.35
280,0.21,0.35
281,0.21,0.35
282,0.21,0.35
283,0.21,0.35
284,0.21,0.35
285,0.21,0.36
286,0.21,0.36
287,0.21,0.36
288,0.21,0.36
289,0.21,0.36
290,0.21,0.35
291,0.21,0.36
292,0.21,0.35
293,0.22,0.34
294,0.22,0.35
295,0.22,0.35
296,0.22,0.35
297,0.22,0.35
298,0.23,0.34
299,0.23,0.33
300,0.23,0.33
301,0.23,0.33
302,0.23,0.33
303,0.23,0.33
304,0.23,0.33
305,0.23,0.33
306,0.23,0.33
307,0.23,0.33
308,0.23,0.33
309,0.23,0.33
310,0.23,0.33
311,0.23,0.33
312,0.23,0.33
313,0.23,0.33
314,0.23,0.33
315,0.23,0.33
316,0.23,0.33
317,0.23,0.33
318,0.23,0.33
319,0.23,0.33
320,0.23,0.33
321,0.23,0.33
322,0.23,0.34
323,0.23,0.34
324,0.23,0.35
325,0.23,0.35
326,0.23,0.34
327,0.23,0.34
328,0.23,0.34
329,0.23,0.34
330,0.22,0.34
331,0.22,0.34
332,0.22,0.34
333,0.21,0.34
334,0.21,0.34
335,0.21,0.34
336,0.21,0.34
337,0.21,0.34
338,0.21,0.34
339,0.21,0.34
340,0.21,0.34
341,0.21,0.33
342,0.21,0.33
343,0.21,0.33
344,0.21,0.33
345,0.21,0.33
346,0.21,0.33
347,0.21,0.33
348,0.21,0.33
349,0.21,0.33
350,0.2,0.33
351,0.2,0.33
352,0.2,0.33
353,0.2,0.33
354,0.2,0.33
355,0.19,0.33
356,0.19,0.33
357,0.19,0.33
358,0.19,0.33
359,0.19,0.33
360,0.19,0.33
361,0.19,0.33
362,0.18,0.33
363,0.18,0.33
364,0.19,0.32
365,0.19,0.32
366,0.19,0.32
367,0.19,0.32
368,0.19,0.32
369,0.19,0.32
370,0.19,0.32
371,0.19,0.32
372,0.19,0.32
373,0.19,0.32
374,0.19,0.32
375,0.19,0.32
376,0.18,0.32
377,0.18,0.32
378,0.18,0.32
379,0.19,0.31
380,0.19,0.31
381,0.19,0.31
382,0.19,0.31
383,0.19,0.31
384,0.19,0.31
385,0.19,0.31
386,0.19,0.31
387,0.19,0.31
388,0.19,0.31
389,0.19,0.31
390,0.19,0.31
391,0.19,0.31
392,0.19,0.31
393,0.19,0.31
394,0.19,0.31
395,0.19,0.31
396,0.18,0.31
397,0.18,0.32
398,0.18,0.31
399,0.18,0.31
400,0.18,0.31
401,0.18,0.31
402,0.17,0.31
403,0.17,0.31
404,0.16,0.31
405,0.16,0.31
406,0.15,0.31
407,0.15,0.31
408,0.15,0.31
409,0.15,0.31
410,0.15,0.31
411,0.15,0.31
412,0.15,0.31
413,0.15,0.31
414,0.14,0.32
415,0.14,0.32
416,0.14,0.32
417,0.14,0.32
418,0.14,0.32
419,0.13,0.33
420,0.13,0.33
421,0.13,0.33
422,0.13,0.33
423,0.13,0.34
424,0.13,0.34
425,0.13,0.33
426,0.13,0.33
427,0.13,0.33
428,0.13,0.33
429,0.13,0.33
430,0.13,0.33
431,0.13,0.33
432,0.13,0.33
433,0.13,0.33
434,0.13,0.33
435,0.13,0.33
436,0.13,0.33
437,0.13,0.33
438,0.13,0.33
439,0.12,0.33
440,0.12,0.33
441,0.12,0.33
442,0.12,0.33
443,0.12,0.33
444,0.13,0.33
445,0.13,0.33
446,0.13,0.33
447,0.13,0.33
448,0.13,0.33
449,0.13,0.33
450,0.13,0.33
451,0.13,0.33
452,0.13,0.33
453,0.13,0.33
454,0.13,0.33
455,0.13,0.33
456,0.12,0.33
457,0.12,0.33
458,0.12,0.33
459,0.12,0.33
460,0.11,0.33
461,0.11,0.33
462,0.1,0.33
463,0.09,0.34
464,0.09,0.34
465,0.1,0.34
466,0.1,0.34
467,0.1,0.33
468,0.1,0.33
469,0.1,0.32
470,0.1,0.32
471,0.1,0.31
472,0.1,0.31
473,0.1,0.31
474,0.1,0.31
475,0.1,0.31
476,0.1,0.3
477,0.1,0.3
478,0.1,0.3
479,0.1,0.3
480,0.1,0.3
481,0.1,0.3
482,0.1,0.3
483,0.1,0.3
484,0.1,0.3
485,0.1,0.3
486,0.1,0.3
487,0.11,0.29
488,0.11,0.29
489,0.11,0.29
490,0.11,0.29
491,0.11,0.28
492,0.11,0.28
493,0.11,0.28
494,0.11,0.28
495,0.1,0.29
496,0.09,0.3
497,0.09,0.3
498,0.09,0.3
499,0.09,0.3
500,0.09,0.3
501,0.09,0.3
502,0.09,0.3
503,0.09,0.3
504,0.09,0.3
505,0.09,0.3
506,0.08,0.3
507,0.08,0.3
508,0.08,0.3
509,0.08,0.3
510,0.08,0.3
511,0.08,0.3
512,0.08,0.31
513,0.07,0.31
514,0.07,0.31
515,0.07,0.31
516,0.07,0.3
517,0.07,0.3
518,0.07,0.3
519,0.07,0.31
520,0.07,0.31
521,0.07,0.31
522,0.07,0.31
523,0.07,0.31
524,0.07,0.3
525,0.08,0.3
526,0.08,0.31
527,0.08,0.32
528,0.08,0.32
529,0.08,0.32
530,0.07,0.32
531,0.07,0.32
532,0.07,0.32
533,0.07,0.31
534,0.07,0.31
535,0.07,0.31
536,0.07,0.31
537,0.07,0.31
538,0.07,0.31
539,0.07,0.31
540,0.06,0.31
541,0.06,0.31
542,0.06,0.31
543,0.06,0.31
544,0.06,0.31
545,0.06,0.3
546,0.06,0.3
547,0.06,0.3
548,0.06,0.3
549,0.05,0.31
550,0.05,0.31
551,0.05,0.31
552,0.05,0.31
553,0.05,0.31
554,0.05,0.31
555,0.05,0.31
556,0.05,0.31
557,0.05,0.31
558,0.05,0.31
559,0.05,0.31
560,0.05,0.31
561,0.05,0.31
562,0.05,0.32
563,0.05,0.32
564,0.05,0.32
565,0.05,0.32
566,0.05,0.32
567,0.05,0.32
568,0.05,0.32
569,0.05,0.32
570,0.05,0.32
571,0.05,0.32
572,0.05,0.32
573,0.05,0.32
574,0.05,0.32
575,0.05,0.32
576,0.05,0.32
577,0.05,0.32
578,0.05,0.32
579,0.05,0.32
580,0.05,0.32
581,0.05,0.32
582,0.05,0.32
583,0.05,0.32
584,0.05,0.32
585,0.05,0.32
586,0.05,0.32
587,0.05,0.32
588,0.05,0.32
589,0.05,0.32
590,0.05,0.32
591,0.05,0.32
592,0.05,0.32
593,0.05,0.32
594,0.05,0.32
595,0.05,0.32
596,0.05,0.32
597,0.05,0.32
598,0.05,0.32
599,0.05,0.32
600,0.05,0.31
601,0.05,0.31
602,0.05,0.31
603,0.05,0.31
604,0.05,0.31
605,0.05,0.31
606,0.05,0.31
607,0.05,0.31
608,0.05,0.31
609,0.05,0.31
610,0.04,0.31
611,0.04,0.31
612,0.04,0.31
613,0.04,0.31
614,0.04,0.31
615,0.04,0.31
616,0.04,0.31
617,0.04,0.31
618,0.04,0.31
619,0.04,0.32
620,0.04,0.32
621,0.04,0.31
622,0.04,0.31
623,0.04,0.31
624,0.04,0.31
625,0.04,0.31
626,0.04,0.32
627,0.04,0.32
628,0.04,0.31
629,0.03,0.31
630,0.03,0.31
631,0.03,0.31
632,0.03,0.31
633,0.03,0.31
634,0.03,0.31
635,0.03,0.31
636,0.03,0.3
637,0.03,0.3
638,0.03,0.3
639,0.03,0.3
640,0.03,0.3
641,0.03,0.3
642,0.03,0.3
643,0.03,0.3
644,0.03,0.29
645,0.03,0.29
646,0.03,0.29
647,0.03,0.29
648,0.03,0.29
649,0.03,0.29
650,0.03,0.29
651,0.03,0.29
652,0.03,0.29
653,0.03,0.29
654,0.03,0.29
655,0.03,0.29
656,0.03,0.29
657,0.03,0.29
658,0.03,0.29
659,0.03,0.29
660,0.03,0.29
661,0.03,0.29
662,0.03,0.29
663,0.03,0.29
664,0.03,0.29
665,0.03,0.29
666,0.03,0.29
667,0.03,0.29
668,0.03,0.29
669,0.03,0.29
670,0.03,0.28
671,0.03,0.28
672,0.03,0.28
673,0.03,0.28
674,0.03,0.28
675,0.03,0.28
676,0.03,0.28
677,0.03,0.29
678,0.03,0.29
679,0.03,0.29
680,0.03,0.29
681,0.03,0.29
682,0.03,0.29
683,0.03,0.29
684,0.02,0.29
685,0.02,0.29
686,0.02,0.29
687,0.02,0.29
688,0.02,0.29
689,0.02,0.29
690,0.02,0.29
691,0.02,0.29
692,0.02,0.29
693,0.02,0.29
694,0.02,0.29
695,0.02,0.29
696,0.02,0.29
697,0.02,0.29
698,0.02,0.29
699,0.02,0.29
700,0.02,0.29
701,0.02,0.29
702,0.02,0.29
703,0.02,0.29
704,0.02,0.29
705,0.02,0.29
706,0.02,0.29
707,0.02,0.29
708,0.02,0.29
709,0.02,0.29
710,0.02,0.29
711,0.02,0.29
712,0.02,0.29
713,0.01,0.29
714,0.01,0.29
715,0.01,0.29
716,0.01,0.29
717,0.01,0.29
718,0.01,0.29
719,0.01,0.29
720,0.01,0.29
721,0.01,0.29
722,0.01,0.29
723,0.01,0.29
724,0.01,0.29
725,0.01,0.29
726,0.01,0.29
727,0.01,0.29
728,0.01,0.29
729,0.01,0.29
730,0.01,0.29
731,0.01,0.29
732,0.01,0.29
733,0.01,0.29
734,0.01,0.29
735,0.01,0.29
736,0.01,0.29
737,0.01,0.29
738,0.01,0.29
739,0.01,0.29
740,0.01,0.3
741,0.01,0.29
742,0.01,0.29
743,0.01,0.29
744,0.01,0.29
745,0.01,0.29
746,0.01,0.29
747,0.01,0.29
748,0.01,0.29
749,0.01,0.29
750,0.01,0.29
751,0.01,0.29
752,0.01,0.29
753,0.01,0.3
754,0.01,0.3
755,0.01,0.3
756,0.01,0.3
757,0.01,0.3
758,0.01,0.3
759,0.01,0.3
760,0.01,0.3
761,0.01,0.3
762,0.01,0.3
763,0.01,0.3
764,0.01,0.3
765,0.01,0.3
766,0.01,0.3
767,0.01,0.3
768,0.01,0.29
769,0.01,0.28
770,0.01,0.28
771,0.01,0.27
772,0.01,0.27
773,0.01,0.27
774,0.01,0.27
775,0.01,0.26
776,0.01,0.26
777,0.01,0.26
778,0.01,0.26
779,0.01,0.26
780,0.01,0.26
781,0.01,0.26
782,0.01,0.26
783,0.01,0.26
784,0.01,0.26
785,0.01,0.26
786,0.01,0.26
787,0.01,0.26
788,0.01,0.26
789,0.01,0.26
790,0.01,0.26
791,0.01,0.26
792,0.01,0.27
793,0.01,0.28
794,0.01,0.28
795,0.01,0.28
796,0.01,0.28
797,0.01,0.28
798,0.01,0.28
799,0.01,0.28
800,0.01,0.28
801,0.01,0.29
802,0.01,0.29
803,0.01,0.29
804,0.01,0.3
805,0.01,0.29
806,0.02,0.28
807,0.02,0.28
808,0.02,0.28
809,0.02,0.28
810,0.02,0.28
811,0.02,0.28
812,0.02,0.28
813,0.02,0.28
814,0.02,0.28
815,0.02,0.28
816,0.02,0.28
817,0.02,0.28
818,0.02,0.28
819,0.02,0.28
820,0.02,0.28
821,0.02,0.28
822,0.02,0.27
823,0.02,0.27
824,0.02,0.26
825,0.02,0.26
826,0.02,0.26
827,0.02,0.26
828,0.02,0.26
829,0.02,0.26
830,0.02,0.26
831,0.02,0.26
832,0.02,0.26
833,0.02,0.26
834,0.02,0.26
835,0.02,0.26
836,0.02,0.26
837,0.02,0.26
838,0.02,0.27
839,0.02,0.27
840,0.02,0.27
841,0.02,0.27
842,0.02,0.27
843,0.02,0.27
844,0.02,0.27
845,0.02,0.27
846,0.02,0.27
847,0.02,0.27
848,0.02,0.26
849,0.02,0.26
850,0.02,0.26
851,0.02,0.26
852,0.02,0.26
853,0.02,0.26
854,0.02,0.26
855,0.02,0.26
856,0.02,0.26
857,0.02,0.26
858,0.02,0.26
859,0.02,0.26
860,0.02,0.26
861,0.02,0.26
862,0.02,0.26
863,0.02,0.26
864,0.02,0.26
865,0.02,0.26
866,0.02,0.26
867,0.02,0.26
868,0.02,0.26
869,0.02,0.26
870,0.02,0.26
871,0.02,0.26
872,0.02,0.26
873,0.02,0.26
874,0.02,0.26
875,0.02,0.26
876,0.02,0.26
877,0.02,0.26
878,0.02,0.26
879,0.02,0.26
880,0.02,0.26
881,0.02,0.26
882,0.02,0.26
883,0.02,0.26
884,0.02,0.26
885,0.02,0.26
886,0.02,0.26
887,0.02,0.26
888,0.02,0.26
889,0.02,0.26
890,0.02,0.26
891,0.02,0.26
892,0.02,0.26
893,0.02,0.26
894,0.02,0.26
895,0.02,0.26
896,0.02,0.26
897,0.02,0.26
898,0.02,0.26
899,0.02,0.26
900,0.02,0.26
901,0.02,0.26
902,0.02,0.26
903,0.02,0.25
904,0.02,0.25
905,0.02,0.25
906,0.02,0.25
907,0.02,0.24
908,0.02,0.24
909,0.02,0.24
910,0.02,0.24
911,0.02,0.24
912,0.02,0.24
913,0.02,0.24
914,0.02,0.24
915,0.02,0.24
916,0.02,0.24
917,0.02,0.24
918,0.02,0.24
919,0.02,0.24
920,0.02,0.24
921,0.02,0.24
922,0.02,0.24
923,0.02,0.24
924,0.02,0.24
925,0.02,0.24
926,0.02,0.24
927,0.02,0.24
928,0.02,0.25
929,0.02,0.25
930,0.02,0.25
931,0.02,0.25
932,0.02,0.25
933,0.02,0.25
934,0.02,0.25
935,0.02,0.25
936,0.02,0.24
937,0.02,0.24
938,0.02,0.24
939,0.02,0.24
940,0.02,0.24
941,0.02,0.24
942,0.02,0.25
943,0.02,0.25
944,0.02,0.25
945,0.02,0.25
946,0.02,0.25
947,0.02,0.25
948,0.02,0.25
949,0.02,0.25
950,0.02,0.25
951,0.02,0.25
952,0.01,0.25
953,0.01,0.25
954,0.01,0.25
955,0.01,0.24
956,0.01,0.24
957,0.01,0.25
958,0.01,0.25
959,0.01,0.25
960,0.01,0.25
961,0.01,0.25
962,0.01,0.25
963,0.01,0.25
964,0.01,0.25
965,0.01,0.25
966,0.01,0.25
967,0.01,0.26
968,0.01,0.26
969,0.01,0.26
970,0.01,0.26
971,0.01,0.26
972,0.01,0.26
973,0.01,0.26
974,0.01,0.26
975,0.01,0.26
976,0.01,0.26
977,0.01,0.25
978,0.01,0.25
979,0.01,0.25
980,0.01,0.25
981,0.01,0.25
982,0.01,0.25
983,0.01,0.25
984,0.01,0.25
985,0.01,0.26
986,0.01,0.26
987,0.01,0.26
988,0.01,0.26
989,0.01,0.26
990,0.01,0.26
991,0.01,0.27
992,0.01,0.26
993,0.01,0.26
994,0.01,0.26
995,0.01,0.26
996,0.01,0.26
997,0.01,0.26
998,0.01,0.26
999,0.01,0.26
1000,0.01,0.26
1001,0.01,0.26
1002,0.01,0.26
1003,0.01,0.26
1004,0.01,0.26
1005,0.01,0.26
1006,0.01,0.26
1007,0.01,0.26
1008,0.01,0.26
1009,0.01,0.26
1010,0.02,0.25
1011,0.02,0.25
1012,0.02,0.25
1013,0.02,0.25
1014,0.02,0.25
1015,0.02,0.25
1016,0.02,0.25
1017,0.02,0.24
1018,0.02,0.24
1019,0.02,0.24
1020,0.02,0.24
1021,0.02,0.24
1022,0.02,0.24
1023,0.02,0.24
1024,0.02,0.23
1025,0.02,0.23
1026,0.02,0.23
1027,0.02,0.22
1028,0.02,0.22
1029,0.01,0.23
1030,0.01,0.23
1031,0.01,0.23
1032,0.01,0.23
1033,0.01,0.23
1034,0.01,0.23
1035,0.01,0.23
1036,0.01,0.23
1037,0.01,0.23
1038,0.01,0.23
1039,0.01,0.23
1040,0.01,0.23
1041,0.01,0.23
1042,0.01,0.23
1043,0.01,0.23
1044,0.01,0.23
1045,0.01,0.23
1046,0.01,0.23
1047,0.01,0.23
1048,0.01,0.23
1049,0.01,0.23
1050,0.0,0.23
