,fc,fl
718,0.12,0.29
719,0.12,0.29
720,0.12,0.29
721,0.12,0.29
722,0.12,0.29
723,0.12,0.29
724,0.12,0.29
725,0.12,0.29
726,0.12,0.29
727,0.12,0.29
728,0.12,0.29
729,0.12,0.29
730,0.12,0.29
731,0.12,0.29
732,0.12,0.29
733,0.12,0.29
734,0.12,0.29
735,0.12,0.29
736,0.12,0.29
737,0.12,0.29
738,0.12,0.28
739,0.12,0.28
740,0.12,0.28
741,0.12,0.28
742,0.12,0.28
743,0.12,0.28
744,0.12,0.28
745,0.13,0.27
746,0.13,0.27
747,0.13,0.27
748,0.13,0.27
749,0.13,0.27
750,0.13,0.27
751,0.13,0.27
752,0.13,0.27
753,0.13,0.27
754,0.13,0.27
755,0.13,0.27
756,0.13,0.27
757,0.13,0.27
758,0.13,0.27
759,0.13,0.27
760,0.13,0.27
761,0.13,0.27
762,0.13,0.27
763,0.13,0.27
764,0.13,0.27
765,0.13,0.27
766,0.13,0.27
767,0.13,0.27
768,0.13,0.27
769,0.13,0.26
770,0.14,0.26
771,0.14,0.25
772,0.15,0.24
773,0.15,0.24
774,0.15,0.24
775,0.15,0.25
776,0.15,0.25
777,0.15,0.25
778,0.15,0.25
779,0.15,0.25
780,0.15,0.25
781,0.15,0.25
782,0.15,0.25
783,0.15,0.25
784,0.15,0.25
785,0.15,0.25
786,0.15,0.25
787,0.15,0.26
788,0.15,0.25
789,0.15,0.25
790,0.15,0.25
791,0.15,0.25
792,0.15,0.25
793,0.15,0.25
794,0.15,0.25
795,0.15,0.26
796,0.15,0.26
797,0.15,0.26
798,0.15,0.26
799,0.15,0.26
800,0.15,0.26
801,0.16,0.25
802,0.16,0.25
803,0.16,0.25
804,0.16,0.25
805,0.16,0.25
806,0.16,0.25
807,0.15,0.26
808,0.15,0.26
809,0.15,0.25
810,0.15,0.25
811,0.15,0.25
812,0.15,0.25
813,0.15,0.25
814,0.15,0.25
815,0.15,0.26
816,0.15,0.26
817,0.15,0.26
818,0.15,0.26
819,0.15,0.25
820,0.15,0.25
821,0.15,0.25
822,0.15,0.25
823,0.15,0.25
824,0.15,0.25
825,0.15,0.25
826,0.16,0.25
827,0.16,0.25
828,0.16,0.25
829,0.16,0.25
830,0.16,0.25
831,0.16,0.25
832,0.16,0.25
833,0.16,0.26
834,0.16,0.26
835,0.16,0.25
836,0.16,0.25
837,0.16,0.25
838,0.16,0.25
839,0.16,0.25
840,0.15,0.26
841,0.15,0.26
842,0.15,0.26
843,0.15,0.26
844,0.15,0.26
845,0.15,0.26
846,0.15,0.26
847,0.15,0.26
848,0.15,0.26
849,0.15,0.26
850,0.15,0.26
851,0.15,0.26
852,0.15,0.26
853,0.15,0.26
854,0.15,0.26
855,0.15,0.26
856,0.15,0.26
857,0.15,0.26
858,0.14,0.26
859,0.14,0.26
860,0.14,0.26
861,0.14,0.26
862,0.14,0.27
863,0.14,0.27
864,0.14,0.27
865,0.14,0.27
866,0.14,0.27
867,0.14,0.27
868,0.14,0.28
869,0.14,0.28
870,0.14,0.28
871,0.14,0.28
872,0.14,0.28
873,0.13,0.28
874,0.13,0.28
875,0.13,0.28
876,0.13,0.28
877,0.13,0.28
878,0.12,0.29
879,0.12,0.29
880,0.12,0.29
881,0.12,0.29
882,0.12,0.29
883,0.12,0.29
884,0.12,0.29
885,0.12,0.29
886,0.12,0.29
887,0.12,0.29
888,0.12,0.3
889,0.12,0.29
890,0.12,0.29
891,0.12,0.29
892,0.12,0.29
893,0.13,0.29
894,0.13,0.29
895,0.13,0.29
896,0.13,0.29
897,0.13,0.29
898,0.13,0.29
899,0.13,0.29
900,0.13,0.29
901,0.13,0.29
902,0.13,0.29
903,0.13,0.29
904,0.13,0.29
905,0.13,0.29
906,0.13,0.29
907,0.13,0.29
908,0.13,0.29
909,0.13,0.29
910,0.13,0.29
911,0.13,0.29
912,0.13,0.29
913,0.13,0.29
914,0.13,0.29
915,0.13,0.29
916,0.13,0.29
917,0.13,0.29
918,0.13,0.29
919,0.13,0.29
920,0.13,0.29
921,0.13,0.29
922,0.13,0.29
923,0.13,0.29
924,0.13,0.29
925,0.13,0.29
926,0.13,0.29
927,0.13,0.28
928,0.13,0.28
929,0.13,0.28
930,0.13,0.28
931,0.13,0.28
932,0.13,0.28
933,0.13,0.28
934,0.13,0.28
935,0.13,0.28
936,0.13,0.28
937,0.13,0.28
938,0.13,0.28
939,0.13,0.27
940,0.13,0.27
941,0.13,0.28
942,0.13,0.28
943,0.13,0.28
944,0.13,0.28
945,0.13,0.28
946,0.13,0.28
947,0.13,0.28
948,0.13,0.28
949,0.13,0.27
950,0.13,0.27
951,0.13,0.28
952,0.13,0.28
953,0.13,0.28
954,0.14,0.27
955,0.14,0.27
956,0.14,0.27
957,0.14,0.27
958,0.14,0.27
959,0.14,0.27
960,0.14,0.27
961,0.14,0.27
962,0.14,0.27
963,0.14,0.28
964,0.14,0.28
965,0.14,0.28
966,0.14,0.28
967,0.14,0.28
968,0.14,0.28
969,0.14,0.28
970,0.14,0.28
971,0.14,0.28
972,0.15,0.27
973,0.15,0.27
974,0.15,0.27
975,0.15,0.27
976,0.15,0.27
977,0.15,0.27
978,0.15,0.27
979,0.15,0.27
980,0.15,0.27
981,0.16,0.26
982,0.15,0.27
983,0.15,0.27
984,0.15,0.27
985,0.15,0.27
986,0.15,0.27
987,0.15,0.26
988,0.15,0.26
989,0.15,0.26
990,0.15,0.26
991,0.15,0.26
992,0.15,0.26
993,0.15,0.26
994,0.15,0.26
995,0.15,0.26
996,0.15,0.26
997,0.15,0.26
998,0.15,0.27
999,0.15,0.27
1000,0.14,0.27
1001,0.14,0.27
1002,0.14,0.27
1003,0.14,0.27
1004,0.14,0.27
1005,0.14,0.27
1006,0.14,0.27
1007,0.14,0.27
1008,0.14,0.27
1009,0.14,0.27
1010,0.14,0.26
1011,0.14,0.26
1012,0.14,0.26
1013,0.14,0.26
1014,0.14,0.26
1015,0.13,0.27
1016,0.13,0.27
1017,0.14,0.26
1018,0.14,0.26
1019,0.13,0.27
1020,0.12,0.27
1021,0.12,0.27
1022,0.12,0.26
1023,0.12,0.26
1024,0.12,0.26
1025,0.12,0.25
1026,0.12,0.25
1027,0.12,0.25
1028,0.12,0.25
1029,0.12,0.25
1030,0.12,0.25
1031,0.12,0.25
1032,0.12,0.25
1033,0.12,0.25
1034,0.12,0.25
1035,0.12,0.25
1036,0.12,0.25
1037,0.12,0.25
1038,0.12,0.25
1039,0.12,0.25
1040,0.12,0.25
1041,0.12,0.25
1042,0.12,0.25
1043,0.12,0.24
1044,0.13,0.23
1045,0.13,0.23
1046,0.13,0.23
1047,0.13,0.22
1048,0.13,0.22
1049,0.13,0.22
1050,0.13,0.22
1051,0.13,0.22
1052,0.13,0.22
1053,0.13,0.23
1054,0.13,0.23
1055,0.13,0.23
1056,0.13,0.23
1057,0.13,0.23
1058,0.13,0.23
1059,0.13,0.23
1060,0.13,0.22
1061,0.13,0.22
1062,0.13,0.22
1063,0.13,0.22
1064,0.13,0.22
1065,0.13,0.23
1066,0.13,0.24
1067,0.13,0.24
1068,0.13,0.24
1069,0.13,0.24
1070,0.13,0.24
1071,0.13,0.24
1072,0.13,0.24
1073,0.13,0.23
1074,0.13,0.23
1075,0.13,0.23
1076,0.13,0.23
1077,0.13,0.23
1078,0.13,0.23
1079,0.13,0.23
1080,0.13,0.23
1081,0.13,0.23
1082,0.13,0.23
1083,0.13,0.23
1084,0.13,0.24
1085,0.13,0.24
1086,0.13,0.24
1087,0.13,0.24
1088,0.13,0.24
1089,0.13,0.24
1090,0.13,0.24
1091,0.13,0.24
1092,0.14,0.23
1093,0.14,0.23
1094,0.15,0.22
1095,0.15,0.22
1096,0.15,0.22
1097,0.15,0.22
1098,0.15,0.22
1099,0.15,0.22
1100,0.15,0.22
1101,0.15,0.22
1102,0.15,0.22
1103,0.15,0.22
1104,0.15,0.22
1105,0.15,0.22
1106,0.15,0.22
1107,0.15,0.22
1108,0.15,0.22
1109,0.15,0.22
1110,0.15,0.21
1111,0.15,0.2
1112,0.15,0.2
1113,0.15,0.2
1114,0.15,0.2
1115,0.15,0.21
1116,0.15,0.21
1117,0.16,0.2
1118,0.16,0.2
1119,0.16,0.2
1120,0.16,0.2
1121,0.16,0.2
1122,0.17,0.19
1123,0.18,0.18
1124,0.18,0.18
1125,0.18,0.18
1126,0.18,0.18
1127,0.18,0.18
1128,0.18,0.18
1129,0.18,0.18
1130,0.18,0.17
1131,0.18,0.17
1132,0.18,0.17
1133,0.18,0.17
1134,0.18,0.16
1135,0.18,0.16
1136,0.18,0.16
1137,0.18,0.16
1138,0.18,0.16
1139,0.18,0.16
1140,0.18,0.16
1141,0.18,0.16
1142,0.17,0.16
1143,0.17,0.16
1144,0.17,0.16
1145,0.17,0.16
1146,0.17,0.16
1147,0.17,0.16
1148,0.17,0.16
1149,0.17,0.16
1150,0.17,0.16
1151,0.17,0.16
1152,0.17,0.16
1153,0.17,0.16
1154,0.17,0.16
1155,0.18,0.16
1156,0.18,0.15
1157,0.18,0.15
1158,0.18,0.15
1159,0.18,0.15
1160,0.18,0.14
1161,0.17,0.15
1162,0.17,0.15
1163,0.17,0.14
1164,0.17,0.14
1165,0.17,0.14
1166,0.17,0.14
1167,0.17,0.14
1168,0.17,0.15
1169,0.17,0.15
1170,0.17,0.15
1171,0.17,0.15
1172,0.17,0.15
1173,0.17,0.15
1174,0.17,0.15
1175,0.17,0.15
1176,0.17,0.15
1177,0.17,0.15
1178,0.18,0.14
1179,0.18,0.14
1180,0.18,0.14
1181,0.18,0.14
1182,0.18,0.14
1183,0.18,0.14
1184,0.18,0.15
1185,0.18,0.15
1186,0.18,0.15
1187,0.18,0.15
1188,0.18,0.15
1189,0.18,0.15
1190,0.18,0.15
1191,0.18,0.15
1192,0.18,0.15
1193,0.18,0.15
1194,0.18,0.15
1195,0.18,0.15
1196,0.18,0.15
1197,0.18,0.15
1198,0.18,0.15
1199,0.18,0.15
1200,0.18,0.15
1201,0.18,0.15
1202,0.18,0.15
1203,0.18,0.15
1204,0.18,0.15
1205,0.18,0.15
1206,0.18,0.15
1207,0.18,0.15
1208,0.18,0.15
1209,0.18,0.15
1210,0.18,0.15
1211,0.18,0.15
1212,0.18,0.14
1213,0.18,0.14
1214,0.17,0.15
1215,0.17,0.15
1216,0.17,0.15
1217,0.17,0.15
1218,0.17,0.15
1219,0.17,0.15
1220,0.17,0.15
1221,0.17,0.15
1222,0.17,0.15
1223,0.17,0.15
1224,0.17,0.15
1225,0.17,0.15
1226,0.17,0.15
1227,0.17,0.15
1228,0.17,0.15
1229,0.17,0.14
1230,0.17,0.14
1231,0.17,0.13
1232,0.17,0.13
1233,0.17,0.13
1234,0.17,0.13
1235,0.17,0.13
1236,0.17,0.13
1237,0.17,0.13
1238,0.17,0.13
1239,0.17,0.13
1240,0.17,0.13
1241,0.17,0.13
1242,0.17,0.13
1243,0.17,0.13
1244,0.18,0.12
1245,0.18,0.12
1246,0.17,0.12
1247,0.17,0.12
1248,0.17,0.12
1249,0.17,0.12
1250,0.17,0.12
1251,0.17,0.12
1252,0.17,0.12
1253,0.17,0.12
1254,0.17,0.12
1255,0.17,0.12
1256,0.17,0.12
1257,0.17,0.12
1258,0.18,0.11
1259,0.18,0.11
1260,0.18,0.11
1261,0.18,0.11
1262,0.18,0.11
1263,0.18,0.11
1264,0.18,0.11
1265,0.18,0.11
1266,0.18,0.11
1267,0.18,0.11
1268,0.18,0.11
1269,0.17,0.11
1270,0.17,0.11
1271,0.17,0.11
1272,0.17,0.1
1273,0.17,0.1
1274,0.17,0.1
1275,0.17,0.11
1276,0.17,0.11
1277,0.17,0.11
1278,0.17,0.11
1279,0.17,0.11
1280,0.17,0.11
1281,0.17,0.11
1282,0.17,0.11
1283,0.17,0.11
1284,0.17,0.11
1285,0.17,0.1
1286,0.17,0.1
1287,0.17,0.1
1288,0.17,0.1
1289,0.17,0.1
1290,0.17,0.1
1291,0.17,0.1
1292,0.17,0.1
1293,0.17,0.1
1294,0.17,0.11
1295,0.17,0.11
1296,0.17,0.11
1297,0.17,0.11
1298,0.17,0.11
1299,0.17,0.11
1300,0.17,0.11
1301,0.17,0.11
1302,0.17,0.11
1303,0.17,0.11
1304,0.17,0.11
1305,0.17,0.11
1306,0.17,0.11
1307,0.17,0.11
1308,0.16,0.11
1309,0.16,0.11
1310,0.16,0.11
1311,0.16,0.1
1312,0.16,0.1
1313,0.16,0.1
1314,0.16,0.1
1315,0.16,0.1
1316,0.16,0.1
1317,0.16,0.1
1318,0.16,0.1
1319,0.16,0.1
1320,0.16,0.1
1321,0.16,0.1
1322,0.16,0.1
1323,0.16,0.1
1324,0.16,0.1
1325,0.16,0.1
1326,0.16,0.1
1327,0.17,0.1
1328,0.17,0.1
1329,0.17,0.1
1330,0.17,0.1
1331,0.17,0.1
1332,0.17,0.1
1333,0.17,0.1
1334,0.17,0.11
1335,0.17,0.11
1336,0.17,0.12
1337,0.17,0.12
1338,0.17,0.12
1339,0.17,0.12
1340,0.17,0.12
1341,0.17,0.13
1342,0.17,0.13
1343,0.17,0.13
1344,0.17,0.13
1345,0.17,0.13
1346,0.17,0.13
1347,0.17,0.13
1348,0.17,0.13
1349,0.17,0.13
1350,0.17,0.12
1351,0.17,0.12
1352,0.17,0.12
1353,0.17,0.12
1354,0.17,0.12
1355,0.17,0.12
1356,0.17,0.12
1357,0.17,0.12
1358,0.17,0.12
1359,0.16,0.12
1360,0.16,0.12
1361,0.16,0.12
