,r,fc
0,0.0000,0.49049
0,0.0020,0.5895499999999999
0,0.0040,0.49968000000000007
0,0.0060,0.6801699999999998
0,0.0080,0.44033000000000005
0,0.0100,0.48967
0,0.0120,0.45038000000000006
0,0.0140,0.0
0,0.0160,0.56004
0,0.0180,0.44016999999999995
0,0.0200,0.0
0,0.0220,0.0
0,0.0240,0.0
0,0.0260,0.0
0,0.0280,0.0
0,0.0300,0.26000999999999996
0,0.0320,0.41023000000000004
0,0.0340,0.0
0,0.0360,0.0
0,0.0380,0.0
0,0.0400,0.0
0,0.0420,0.0
0,0.0440,0.0
0,0.0460,0.0
0,0.0480,0.0
0,0.0500,0.0
0,0.0520,0.0
0,0.0540,0.0
0,0.0560,0.0
0,0.0580,0.0
0,0.0600,0.0
