,r,fc
0,0.0000,0.67027
0,0.0020,0.66939
0,0.0040,0.6199300000000001
0,0.0060,0.56969
0,0.0080,0.57038
0,0.0100,0.48040999999999995
0,0.0120,0.51005
0,0.0140,0.48951999999999996
0,0.0160,0.36968000000000006
0,0.0180,0.25022
0,0.0200,0.22013
0,0.0220,0.0
0,0.0240,0.0
0,0.0260,0.0
0,0.0280,0.0
0,0.0300,0.0
0,0.0320,0.0
0,0.0340,0.0
0,0.0360,0.0
0,0.0380,0.0
0,0.0400,0.0
0,0.0420,0.0
0,0.0440,0.0
0,0.0460,0.0
0,0.0480,0.0
0,0.0500,0.0
0,0.0520,0.0
0,0.0540,0.0
0,0.0560,0.0
0,0.0580,0.0
0,0.0600,0.0
