,r,fc
0,0.0000,0.59056
0,0.0020,0.7404400000000001
0,0.0040,0.66995
0,0.0060,0.48038
0,0.0080,0.45981000000000005
0,0.0100,0.46957000000000004
0,0.0120,0.5896600000000001
0,0.0140,0.5502100000000001
0,0.0160,0.31971000000000005
0,0.0180,0.0
0,0.0200,0.42025999999999997
0,0.0220,0.22993
0,0.0240,0.0
0,0.0260,0.40037
0,0.0280,0.0
0,0.0300,0.0
0,0.0320,0.0
0,0.0340,0.0
0,0.0360,0.0
0,0.0380,0.0
0,0.0400,0.0
0,0.0420,0.0
0,0.0440,0.0
0,0.0460,0.0
0,0.0480,0.0
0,0.0500,0.0
0,0.0520,0.0
0,0.0540,0.11009000000000002
0,0.0560,0.0
0,0.0580,0.0
0,0.0600,0.04001000000000001
