,r,fc
0,0.0000,0.15839999999999999
0,0.0100,0.15
0,0.0200,0.15149999999999997
0,0.0300,0.13979999999999998
0,0.0400,0.1399
0,0.0500,0.139
0,0.0600,0.1291
0,0.0700,0.1197
0,0.0800,0.1295
0,0.0900,0.13049999999999998
0,0.1000,0.1298
0,0.1100,0.12929999999999997
0,0.1200,0.11899999999999998
0,0.1300,0.11879999999999999
0,0.1400,0.11960000000000003
0,0.1500,0.1191
0,0.1600,0.11120000000000001
0,0.1700,0.1091
0,0.1800,0.10900000000000003
0,0.1900,0.10969999999999999
0,0.2000,0.11969999999999999
0,0.2100,0.10020000000000001
0,0.2200,0.11140000000000003
0,0.2300,0.11950000000000001
0,0.2400,0.0995
0,0.2500,0.11020000000000002
0,0.2600,0.1003
0,0.2700,0.1008
0,0.2800,0.10000000000000002
0,0.2900,0.09029999999999999
0,0.3000,0.09920000000000004
0,0.3100,0.1003
0,0.3200,0.09949999999999999
0,0.3300,0.0
0,0.3400,0.10910000000000002
0,0.3500,0.10080000000000001
0,0.3600,0.099
0,0.3700,0.0992
0,0.3800,0.0992
0,0.3900,0.1004
0,0.4000,0.0895
0,0.4100,0.09940000000000003
0,0.4200,0.1104
0,0.4300,0.11080000000000002
0,0.4400,0.0
0,0.4500,0.09010000000000001
0,0.4600,0.10079999999999999
0,0.4700,0.0
0,0.4800,0.09980000000000003
0,0.4900,0.09910000000000001
0,0.5000,0.0992
0,0.5100,0.10850000000000001
0,0.5200,0.0
0,0.5300,0.10910000000000002
0,0.5400,0.09040000000000001
0,0.5500,0.09880000000000001
0,0.5600,0.1
0,0.5700,0.1
0,0.5800,0.11070000000000002
0,0.5900,0.0
0,0.6000,0.09909999999999998
0,0.6100,0.10099999999999999
0,0.6200,0.10110000000000002
0,0.6300,0.10880000000000001
0,0.6400,0.10059999999999998
0,0.6500,0.1003
0,0.6600,0.10900000000000004
0,0.6700,0.11049999999999999
0,0.6800,0.1093
0,0.6900,0.09970000000000001
0,0.7000,0.10960000000000003
0,0.7100,0.1106
0,0.7200,0.11
0,0.7300,0.1101
0,0.7400,0.1093
0,0.7500,0.10090000000000002
0,0.7600,0.0993
0,0.7700,0.09940000000000002
0,0.7800,0.11080000000000002
0,0.7900,0.10920000000000002
0,0.8000,0.0
0,0.8100,0.11110000000000002
0,0.8200,0.12120000000000002
0,0.8300,0.1104
0,0.8400,0.12109999999999997
0,0.8500,0.1301
0,0.8600,0.1302
0,0.8700,0.1307
0,0.8800,0.10950000000000001
0,0.8900,0.10950000000000001
0,0.9000,0.1292
0,0.9100,0.12100000000000001
0,0.9200,0.1106
0,0.9300,0.1295
0,0.9400,0.12120000000000002
0,0.9500,0.12130000000000002
0,0.9600,0.11869999999999999
0,0.9700,0.13120000000000004
0,0.9800,0.12060000000000003
0,0.9900,0.12940000000000002
