,r,fc
0,0.0000,0.5405000000000001
0,0.0050,0.5851000000000001
0,0.0100,0.5519
0,0.0150,0.542
0,0.0200,0.5588
0,0.0250,0.5327000000000001
0,0.0300,0.5476000000000001
0,0.0350,0.5496000000000002
0,0.0400,0.5348999999999999
0,0.0450,0.5022000000000001
0,0.0500,0.5226999999999999
0,0.0550,0.5299
0,0.0600,0.49300000000000005
0,0.0650,0.48719999999999997
0,0.0700,0.5253000000000001
0,0.0750,0.4878
0,0.0800,0.46699999999999997
0,0.0850,0.5254
0,0.0900,0.4808999999999999
0,0.0950,0.4916
0,0.1000,0.4709000000000001
0,0.1050,0.508
0,0.1100,0.47370000000000007
0,0.1150,0.4886
0,0.1200,0.4609
0,0.1250,0.47669999999999996
0,0.1300,0.5008
0,0.1350,0.4856999999999999
0,0.1400,0.46909999999999996
0,0.1450,0.47160000000000013
0,0.1500,0.4544
0,0.1550,0.45740000000000003
0,0.1600,0.44360000000000005
0,0.1650,0.48719999999999997
0,0.1700,0.4628
0,0.1750,0.46869999999999995
0,0.1800,0.4604
0,0.1850,0.46569999999999995
0,0.1900,0.4571
0,0.1950,0.4576
0,0.2000,0.44589999999999996
0,0.2050,0.43000000000000005
0,0.2100,0.42419999999999997
0,0.2150,0.43320000000000003
0,0.2200,0.4287
0,0.2250,0.4357000000000001
0,0.2300,0.4546
0,0.2350,0.4311
0,0.2400,0.43809999999999993
0,0.2450,0.42619999999999997
0,0.2500,0.4462
0,0.2550,0.4298000000000001
0,0.2600,0.4217
0,0.2650,0.44190000000000007
0,0.2700,0.42289999999999994
0,0.2750,0.41070000000000007
0,0.2800,0.44960000000000006
0,0.2850,0.4082
0,0.2900,0.4341
0,0.2950,0.3958
0,0.3000,0.4382
0,0.3050,0.40019999999999994
0,0.3100,0.43400000000000005
0,0.3150,0.44160000000000005
0,0.3200,0.41059999999999997
0,0.3250,0.4221999999999999
0,0.3300,0.4111000000000001
0,0.3350,0.41319999999999985
0,0.3400,0.42060000000000003
0,0.3450,0.42700000000000005
0,0.3500,0.4018
0,0.3550,0.40619999999999995
0,0.3600,0.3861999999999999
0,0.3650,0.40610000000000007
0,0.3700,0.41589999999999994
0,0.3750,0.40020000000000006
0,0.3800,0.4017
0,0.3850,0.40610000000000007
0,0.3900,0.39870000000000005
0,0.3950,0.3998999999999999
0,0.4000,0.3932
0,0.4050,0.39039999999999997
0,0.4100,0.41569999999999985
0,0.4150,0.3991000000000001
0,0.4200,0.4011
0,0.4250,0.4003999999999999
0,0.4300,0.3978999999999999
0,0.4350,0.40029999999999993
0,0.4400,0.3922
0,0.4450,0.3978
0,0.4500,0.39620000000000005
0,0.4550,0.4012
0,0.4600,0.4032
0,0.4650,0.4085000000000001
0,0.4700,0.3985999999999999
0,0.4750,0.4002000000000001
0,0.4800,0.3893
0,0.4850,0.3879000000000001
0,0.4900,0.40399999999999997
0,0.4950,0.37650000000000006
